title,authors,journal,date,abstract,link,source
Effect of Si Jun Zi tang on premature ovarian failure through regulation of ROCK1/PTEN/PI3K/Akt pathway.,"Wang Xinbin, Wang Haorui, Li Jing",Integrative biology : quantitative biosciences from nano to macro,2026-08-03,"The main cause of decreased or absent female fertility is a complex, heterogeneous condition known as premature ovarian failure (POF). Surprisingly, POF can be effectively treated using traditional Chinese medicine. Si Jun Zi Tang (SJZT) has unique approaches for treating POF, although they have not been thoroughly investigated. This study aims to explore the impact of SJZT on ovarian function. Th",https://pubmed.ncbi.nlm.nih.gov/42544521/,PubMed
Roles of Sirtuin-1 in the Prevention of Intracranial Aneurysm Rupture in Mice.,"Sato Hiroki, Ikedo Taichi, Take Yushiro","Hypertension (Dallas, Tex. : 1979)",2026-08-03,SIRT1 (sirtuin-1) regulates various cellular and metabolic processes in the vasculature. SIRT1 is an NAD Intracranial aneurysms were induced in mice by systemic hypertension and a single intracisternal injection of elastase. We analyzed the expression of SIRT1 in human and mouse aneurysms. We investigated the role of SIRT1 in aneurysm rupture using genetic overexpression of SIRT1 and cell-specific,https://pubmed.ncbi.nlm.nih.gov/42544484/,PubMed
Pancreas-specific lipid nanoparticle-mediated interleukin-10 mRNA delivery ameliorates acute pancreatitis.,"Men Yuqin, Cao Zhi, Popoola David O",Journal of materials chemistry. B,2026-08-03,"Acute pancreatitis (AP) is one of the leading gastrointestinal conditions requiring hospitalization. Current management relies mainly on supportive care, and no specific pharmacological treatment is available. Interleukin-10 (IL-10) is a well-studied cytokine with potent anti-inflammatory and immunomodulatory effects. Previous studies have demonstrated the beneficial roles of both endogenous and e",https://pubmed.ncbi.nlm.nih.gov/42544423/,PubMed
Global Profiling of Remodeled Subcellular Structures Due to Drug Treatment and Disease.,"Victor Rachel A, Altemus Jesse J, Lay Michelle A",Molecular and cellular biology,2026-08-03,"Cellular biochemistry arises from various interactions between macromolecules, including proteins, nucleic acids, and lipids. These make up membrane-bound organelles, membrane-less compartments, and molecular assemblies and scaffolds. Changes due to stimuli or disease can significantly impact cell fate and metabolism. We recently reported our protocol combining crosslinking and size exclusion chro",https://pubmed.ncbi.nlm.nih.gov/42544411/,PubMed
Neuroprotective Delivery of Dexmedetomidine Liposomes Mitigates Cerebral Energy Crisis by Modulating Calcium-Driven Aerobic Glycolysis in Cerebral Ischemia-Reperfusion Injury.,"Wang Shan, Lian Yiling, Wu Tingting",International journal of nanomedicine,2026-08-03,"Cerebral ischemia-reperfusion injury (CIRI) involves complex pathogenesis with limited therapeutic options. This study investigated whether dexmedetomidine liposomes (Dex-lip) exert neuroprotective effects by modulating astrocytic aerobic glycolysis via calcium signaling. In vivo CIRI model mice received Dex-lip, with or without the aerobic glycolysis inhibitor 2-deoxy-D-glucose (2-DG). Neurologic",https://pubmed.ncbi.nlm.nih.gov/42544301/,PubMed
miR-375 Regulates Extracellular Vesicle Secretion From Giardia duodenalis via Targeting Rab1a.,"Liu Shaoxiong, Yuan Jianqi, Yu Yanhui",Transboundary and emerging diseases,2026-08-03,"Giardia duodenalis (G. duodenalis) represents a prevalent zoonotic protozoan pathogen responsible for diarrheal disorders across human and animal hosts. To date, no licensed effective vaccines have been developed against giardiasis, and the emergence of drug resistance progressively impairs the efficacy of conventional clinical chemotherapy. Extracellular vesicles (EVs) derived from G. duodenalis ",https://pubmed.ncbi.nlm.nih.gov/42544042/,PubMed
Bta-Novel-miR-357 Inhibits the Proliferation and Promotes Apoptosis of Bovine Myoblasts by Targeting S100A2.,"Xu Gaoqing, Hou Chunqi, Ding He",Animal genetics,2026-08-03,"The unresolved mechanisms underlying heterosis in beef cattle production traits hinder the optimization of crossbreeding strategies. In this study, we generated Wagyu × Hereford hybrid cattle (F1) and observed significantly enhanced growth rates compared to purebred Hereford controls, prompting further investigation into the epigenetic regulatory basis of heterosis in bovine muscle development. Co",https://pubmed.ncbi.nlm.nih.gov/42543849/,PubMed
Not all NTRK fusions in mesenchymal neoplasia are driver events: implications on classification and targeted therapy.,"Yakoub Mohamed A, Sukhadia Purvil, Saoud Carla",The journal of pathology. Clinical research,2026-08-03,"NTRK fusions drive the pathogenesis of a distinctive group of mesenchymal neoplasms with significant impact on classification and targeted therapy. However, unexpected NTRK fusions have been reported in other sarcoma entities, raising uncertainty over their specificity and clinical management. Herein, we investigate the incidence and structural variants of NTRK fusions among a large clinicopatholo",https://pubmed.ncbi.nlm.nih.gov/42543793/,PubMed
Adeno-Associated Virus-Mediated Central Nervous System Gene Transfer to Suppress Alzheimer's Disease High-Risk APOE4 Variant and Replace with Protective APOE2.,"Karan Kalpita R, Hackett Neil R, Crystal Ronald G",Human gene therapy,2026-08-03,"Common genetic variants of APOE are major risk factors for sporadic late-onset Alzheimer's disease (AD). APOE has three common variants: APOE3, APOE4, and APOE2. Epidemiological, clinical, and experimental evidence demonstrate that APOE3 is associated with an average risk for AD, APOE4 is pathogenic and conveys a high risk, and APOE2 is protective and reduces risk. In prior mouse studies, we have ",https://pubmed.ncbi.nlm.nih.gov/42543712/,PubMed
Impact of Glucose Fluctuations on the Human Epicardial Adipocyte-Derived Paracrine Secretome.,"Takano Masayuki, Kondo Hidekazu, Harada Taisuke",Circulation journal : official journal of the Japanese Circulation Society,2026-08-03,"Because glucose fluctuations (GFs) are significantly associated with poor cardiovascular outcomes in patients with diabetes mellitus, we investigated their potential impact on the paracrine effects of human epicardial adipocytes on cardiomyocytes. Human epicardial adipose tissue (EAT) biopsies and isolated EAT-derived adipocytes were used to evaluate the direct impact of GFs. Mature adipocytes wer",https://pubmed.ncbi.nlm.nih.gov/42543600/,PubMed
