title,authors,journal,date,abstract,link,source
Development of the First YTHDC1 Degrader with Improved Antileukemia Activity.,"Xie Zhongpao, Zhang Yuanyuan, Song Weicai",JACS Au,2026-07-30,N,https://pubmed.ncbi.nlm.nih.gov/42529479/,PubMed
10-Gingerol Alleviates Arsenic Trioxide-Induced Cardiotoxicity: Mechanisms Involving the PI3K/AKT Pathway Revealed by Network Pharmacology and Experimental Validation.,"Zheng Bin, Yin Hui, Chen Jiabao",Food science & nutrition,2026-07-30,"Arsenic trioxide (ATO) is an effective chemotherapeutic agent but causes severe cardiotoxicity, which limits its clinical application. 10-Gingerol (10Gin) is a major bioactive component of ginger, yet its cardioprotection and the mechanism underlying its effects against ATO-induced heart injury (HI) have not been fully elucidated. This study integrated network pharmacology (NP) analysis, in vivo m",https://pubmed.ncbi.nlm.nih.gov/42528963/,PubMed
Bioinformatics-driven single-cell sequencing analysis of angiogenesis-related genes in rheumatoid arthritis.,"Shen Xiaolan, Deng Guibin, Guo Xiang",Frontiers in immunology,2026-07-30,"To explore angiogenesis-related genes and immune cell profiles in RA and assess their clinical relevance in RA patients. Gene expression datasets(GEO) of RA synovium were retrieved from the public database, and differential gene and immune infiltration analysis were performed using R. Angiogenesis-related genes were obtained from the Gene Set Enrichment Analysis(GSEA) database, and Receiver Operat",https://pubmed.ncbi.nlm.nih.gov/42528732/,PubMed
Lowering CD40L expression in murine lupus results in an increase in disease indicators in female but not male B6 mice.,"Prado De Maio Diego, Tetteh Sandra, Ayers Christopher","Journal of immunology (Baltimore, Md. : 1950)",2026-07-30,"Our laboratory has previously described a mouse model (CD40LΔ5) that produces 60% of wild-type CD40L due to a targeted deletion in an RNA binding site within the CD40L message. The CD40LΔ5 mutation, which destabilizes CD40L mRNA during T-cell activation, causes disrupted germinal center (GC) formation, leading to reduced levels of memory B cells and switched antibodies. In this study, we used our ",https://pubmed.ncbi.nlm.nih.gov/42528416/,PubMed
Therapeutic Lithium Enhances Klotho Expression and Mitochondrial Size and Branching in Human Cardiac Fibroblasts Involving Nuclear Factor-kappa B Inhibition.,"Chen Pao-Huan, Lee Ting-Wei, Liu Shuen-Hsin",Clinical psychopharmacology and neuroscience : the official scientific journal of the Korean College of Neuropsychopharmacology,2026-07-30,"Emerging studies suggest that lithium might be cardioprotective. Although studies have suggested that lithium improves mitochondrial dysfunction, promotes antiaging processes, and reduces cardiac fibrosis, whether lithium modulates Klotho, an antiaging protein, and mitochondrial morphology in human cardiac fibroblasts remains unclear. This study investigated the effects of therapeutic lithium on K",https://pubmed.ncbi.nlm.nih.gov/42528353/,PubMed
Exploratory identification of coding and splicing-related SNV variants in A1A1 and A2A2 β-casein Holstein dairy cows.,"Jiménez-Montenegro Lucía, Urrutia Olaia, Cánovas Ángela",Journal of animal science,2026-07-30,"The A2 β-casein variant has gained considerable interest in the dairy industry due to proposed health related benefits, leading to an increasing frequency of the A2A2 genotype in dairy herds. Although the A1/A2 substitution in the β-casein gene (CSN2) does not directly affect gene regulation, previous transcriptomic studies have reported differences in mRNA isoform expression between A1A1 and A2A2",https://pubmed.ncbi.nlm.nih.gov/42528265/,PubMed
Increased Interleukin-17C Production by the Toll-Like Receptor 3 Ligand Poly(I:C) in Primary Cystic Fibrosis Airway Epithelial Cells.,"Ueno-Shuto Keiko, Hayashi Megumi, Tasaki Yukihiro",Biological & pharmaceutical bulletin,2026-07-30,"Cystic fibrosis (CF) airway disease is characterized by exaggerated inflammatory responses and progressive respiratory failure. Although interleukin-8 (IL-8) is a central mediator of neutrophilic inflammation in the CF airway, the upstream epithelial pathways that regulate cytokine production remain incompletely understood. Interleukin-17C (IL-17C) is an epithelial-derived IL-17 family cytokine th",https://pubmed.ncbi.nlm.nih.gov/42528204/,PubMed
Genomic Confirmation of HLA-DQA1*01:67:01 by Next Generation Sequencing and Oxford Nanopore Sequencing.,"Merschman Jarret, Benidt Derek, Kreuter Justin",HLA,2026-07-30,HLA-DQA1*01:67:01 is characterised by a single nucleotide substitution in codon 100 in Exon 3.,https://pubmed.ncbi.nlm.nih.gov/42528166/,PubMed
Capless self-amplifying mRNA vaccine induces dose-sparing protective immunity against HPAI clade 2.3.4.4 H5 virus in mice.,"Kim Beom Kyu, Park Ji-Hyun, Choi Won-Suk",Molecular therapy : the journal of the American Society of Gene Therapy,2026-07-30,"Self-amplifying mRNA (samRNA) vaccines can induce potent immune responses at lower doses than conventional non-replicating mRNA vaccines; however, large RNA size and manufacturing considerations associated with 5' capping remain important challenges. Here, we developed a capless samRNA (CLsamRNA) vaccine platform derived from a Coxsackievirus B5 replicon that uses IRES-mediated cap-independent tra",https://pubmed.ncbi.nlm.nih.gov/42528137/,PubMed
"Tissue-Specific Silencing of Synthetic mRNAs By De-Targeting Elements Maps Vaccination-Competent Tissues, and Allows Cas9 De-Immunization.","Froechlich Guendalina, Scognamiglio Annagiulia, Totaro Simone",Molecular therapy : the journal of the American Society of Gene Therapy,2026-07-30,"The clinical success of mRNA/LNP-based vaccines has established a leading platform for in vivo nucleic acid delivery, yet the relationship between biodistribution, tissue-specific translation, and immune activation remains poorly defined. Here, we systematically investigate the anatomical determinants of immune responses elicited by mRNA/LNPs. Using a gold-standard LNP formulation, we map exogenou",https://pubmed.ncbi.nlm.nih.gov/42528135/,PubMed
