title,authors,journal,date,abstract,link,source
HSD17B7 is required for the function of sensory hair cells by regulating cholesterol synthesis.,"Shen Yuqian, Wang Ziyang, Wang Xun",eLife,2026-06-03,"Cholesterol homeostasis is fundamental to cellular function, and its disruption underlies a wide range of human diseases. However, the contribution of cholesterol biosynthesis to auditory physiology remains poorly understood. HSD17B7 (17β-Hydroxysteroid dehydrogenase type 7) catalyzes the conversion of zymosterone to zymosterol, a key step in the post-lanosterol cholesterol biosynthetic pathway. H",https://pubmed.ncbi.nlm.nih.gov/42233258/,PubMed
Biodistribution of mRNA vaccines in rats: Enrichment in injection site and lymph tissues and rapid clearance without tissue persistence.,"Goody Susan M G, Rowbottom Christopher, Liu Yun",Molecular therapy. Nucleic acids,2026-06-03,"Messenger RNA (mRNA) vaccines using lipid nanoparticles (LNPs) are globally approved with acceptable safety profiles for preventing respiratory diseases. Here, we describe tissue distribution and kinetics of mRNA-LNP vaccines after intramuscular dosing using three products formulated with same LNP matrix: mRNA-1273 (Spikevax), mRNA-1647 (a candidate cytomegalovirus [CMV] vaccine), and a reporter m",https://pubmed.ncbi.nlm.nih.gov/42233109/,PubMed
Transcriptomic signatures of hippocampal active place avoidance memory maintenance.,"Vingan Isaac, Phatarpekar Shwetha, Tung Victoria Sook Keng",Frontiers in cellular neuroscience,2026-06-03,"The gene expression changes associated with memory acquisition, consolidation and reconsolidation-all active epochs in memory formation-have been well characterized in the rodent hippocampus. Less is known, however, of the changes in gene expression during the offline maintenance of memory. In this study, we measured the gene expression changes in the dorsal hippocampus of four mice 3 days after c",https://pubmed.ncbi.nlm.nih.gov/42232837/,PubMed
Amelioration of tic disorder by Jujuboside A via gut microbiota remodeling and intestinal 5-HT signaling.,"Fan Fei, Wang Bo, Jia Ru",Frontiers in neuroscience,2026-06-03,"Tic disorder (TD) is a common chronic neuropsychiatric condition manifesting during childhood and adolescence. Jujuboside A (JuA) may alleviate TD symptoms; however, the mechanisms underlying its therapeutic effects remain unclear. We established a rat model of TD and used histological techniques to evaluate the effects of JuA on pathological changes. We also measured 5-hydroxytryptamine (5-HT) an",https://pubmed.ncbi.nlm.nih.gov/42232653/,PubMed
After a Decade of Therapy Revolution in Cutaneous Melanoma-Perspectives on Emerging Treatment Strategies.,"Wohlfeil Sebastian A, Utikal Jochen S",Oncology research,2026-06-03,"Over the past decade, the therapeutic paradigm of cutaneous melanoma has been transformed strongly, driven by advances in immuno-oncology and precision medicine. Building on the success of immune checkpoint blockade and targeted therapy, new treatment strategies now aim to improve efficacy, overcome resistance, and prolong the durability of responses. Clinical trials on neoadjuvant therapy support",https://pubmed.ncbi.nlm.nih.gov/42232604/,PubMed
Liubao tea as a functional fermented food: multi-omics insights into its modulation of lymphatic endothelial cell metabolism.,"Huang Xiaoxiao, Tan Zhibiao, Lu Chuan",Frontiers in nutrition,2026-06-03,"The ""metabolism-inflammation"" vicious cycle is an important driving factor for lymphatic dysfunction in secondary lymphedema (SL). Among them, lymph endothelial cells (LECs) act as a key regulatory hub. Liubao tea (LBT), a traditional post-fermented black tea, has anti-inflammatory, anti-fibrotic and lipid-lowering effects. However, whether the effects of LBT can extend to the lymphatic system, es",https://pubmed.ncbi.nlm.nih.gov/42232567/,PubMed
TERT rs10069690 variant is linked to reduced cholangiocarcinoma incidence but adverse prognosis in patients undergoing resection.,"Lurje Isabella, Pein Justus, Horn Paul",eGastroenterology,2026-06-03,"Cholangiocarcinoma (CCA) is a rare cancer, with limited understanding of genetic and prognostic determinants. We aimed to explore genetic risk factors, assess their prognostic implications and evaluate associated systemic and intratumoral features. We screened the UK Biobank to identify single-nucleotide polymorphisms (SNPs) potentially associated with intrahepatic CCA (International Classificatio",https://pubmed.ncbi.nlm.nih.gov/42232237/,PubMed
U7snRNA-mediated skipping of intron-derived pseudoexons restores full-length ,"Beljan Joseph C, Nicolau Stefan, Lin Hui",Molecular therapy. Advances,2026-06-03,X-linked Duchenne muscular dystrophy (DMD) is caused by pathogenic variants of the ,https://pubmed.ncbi.nlm.nih.gov/42232222/,PubMed
Heavy metal burden and metallothionein-2A expression in relation to severity and short-term outcome in primary osteosarcoma: A longitudinal cohort study.,"Siddiqui Salma, Ali Sabir, Singh Ajai",Journal of clinical orthopaedics and trauma,2026-06-03,"Osteosarcoma remains the most common primary malignant bone tumor in adolescents and young adults, with survival plateauing despite multimodality therapy. Environmental heavy metals such as lead (Pb) and cadmium (Cd) and their binding protein metallothionein-2A (MT2A) may influence tumor biology, chemoresistance and outcome, but clinical data are scarce. A total of 100 patients with newly diagnose",https://pubmed.ncbi.nlm.nih.gov/42232208/,PubMed
Establishment and characterization of an immortalized bovine luteal cell line.,"Fei Guoqing, Zhao Zefang, Zeng Minghua",Frontiers in veterinary science,2026-06-03,The bovine corpus luteum (CL) is critical for pregnancy establishment and maintenance via progesterone (P,https://pubmed.ncbi.nlm.nih.gov/42232060/,PubMed
