title,authors,journal,date,abstract,link,source
"Targeted modulation of IGFBP5/IGF1, THPO, and P38 MAPK signaling are potent therapeutic strategies generalizable for mitochondrial respiratory chain disease and osteosarcoma.","Keith Kelsey, Peng Min, Remes Cristina",bioRxiv : the preprint server for biology,2026-08-01,"Primary mitochondrial diseases (PMD) have limited disease-modifying therapies, currently applicable to only 3 of over 400 discrete gene disorders. Cycloheximide (CHX) is a global cytosolic translation inhibitor we previously reported to rescue PMD preclinical models, although its toxicity precluded clinical development. To identify specific mediators underlying CHX treatment benefit in PMD, SOMAsc",https://pubmed.ncbi.nlm.nih.gov/42539297/,PubMed
Altered neuronal start codon stringency favors cap-independent repeat-associated non-AUG translation.,"Wieland Clare M, Wright Shannon E, Willey Sydney",bioRxiv : the preprint server for biology,2026-08-01,Intronic GGGGCC repeat expansions in ,https://pubmed.ncbi.nlm.nih.gov/42539252/,PubMed
Cyclin B3-CDK1 couples translational de-repression to embryonic mitoses via OMA protein degradation in ,"Bojorquez David, Moghareh Shabnam, Elsayed Maab",bioRxiv : the preprint server for biology,2026-08-01,"During early embryogenesis, gene expression relies on maternally loaded mRNAs whose translation is controlled by RNA binding proteins. Here, we identify a critical role for the cyclin B3-CDK1 complex, known for its function in mitosis, in driving early embryonic gene expression in ",https://pubmed.ncbi.nlm.nih.gov/42539201/,PubMed
Structural basis for emetine inhibition of ribosome translocation in Toxoplasma gondii.,"Dong Wenzhao, Wang Fengrong, Saladin Brenna A",bioRxiv : the preprint server for biology,2026-08-01,"Apicomplexan parasites, including Toxoplasma gondii and Plasmodium falciparum, are major human pathogens that cause toxoplasmosis and malaria, respectively. The existing structures of T. gondii translational machinery are from empty ribosomes that lack several key components, including ribosomal protein RACK1 (Receptor for Activated C Kinase 1). Here, we used cryo-electron microscopy (cryoEM) to d",https://pubmed.ncbi.nlm.nih.gov/42539200/,PubMed
Identifying endogenous substrates of the 26S proteasome through site-specific photocrosslinking.,"Yori Restrepo Santiago, Martin Andreas",bioRxiv : the preprint server for biology,2026-08-01,"The 26S proteasome is the hub for regulated protein turnover in eukaryotic cells. Degradation of proteins by the Ubiquitin-Proteasome System plays critical roles in every aspect of cell biology, such as the regulation of gene transcription, the quality control of translation and protein folding, and protein transport across membranes. While mRNA levels and protein abundances can be readily measure",https://pubmed.ncbi.nlm.nih.gov/42539152/,PubMed
Post-loading ribonucleic acid into lipid nanoparticle carriers.,"Bizmark Navid, Amelemah David F, Nayagam Satya",bioRxiv : the preprint server for biology,2026-08-01,"Lipid nanoparticles (LNPs) are effective carriers for messenger ribonucleic acid (mRNA) delivery in vaccines; however, their reliance on extreme cold-chain storage limits global manufacturing and distribution. Conventional LNPs are formed by rapidly mixing four lipids with mRNA through electrostatic interactions between cationic ionizable lipids and negatively charged nucleic acids, facilitating n",https://pubmed.ncbi.nlm.nih.gov/42539106/,PubMed
FOXO/DAF-16 modulates the transcription factor ROR/NHR-23 and inhibits the let-7 microRNA to maintain multipotency during dauer.,"Galagali Himani, Wirick Matthew J, Alessi Amelia F",bioRxiv : the preprint server for biology,2026-08-01,"Animals rapidly reprogram gene expression to adapt development to environmental stress. How gene regulatory programs that drive continuous development are repressed during stress-induced developmental arrest remains poorly understood. In Caenorhabditis elegans, starvation and overcrowding trigger entry into the stress-resistant, quiescent dauer stage. Here, we identify interactions among the conse",https://pubmed.ncbi.nlm.nih.gov/42538964/,PubMed
Non-Canonical Activation of HSF1 Stimulates mTORC1-Mediated Translation in HCMV-Infected Monocytes.,"Miller Michael J, Moradpour Shima, Geiler Brittany W",bioRxiv : the preprint server for biology,2026-08-01,"Human cytomegalovirus (HCMV) is a major cause of organ disease among immunonaïve and immunocompromised individuals. HCMV infection stimulates the survival of normally short-lived circulating monocytes, allowing these blood cells to mediate the dissemination of the virus from the initial point of infection to distant organ sites. We previously showed that HCMV induces a non-canonical phosphorylatio",https://pubmed.ncbi.nlm.nih.gov/42538921/,PubMed
"Comparative Analysis of ACTL7A Expression, Localization, and Sperm Functional Parameters in Fertile and Infertile Men: A Case-Control Study.","Nourian Najafabadi Sajedeh Sadat, Tavalaee Marziyeh, Naderi Nushin",Cell journal,2026-08-01,"Testis-specific actin-like 7A (ACTL7A) is an acrosome/perinuclear-theca-related protein implicated in male infertility. In this exploratory study, we assessed  For this preliminary case-control study, twenty-seven men were included: 11 infertile intracytoplasmic sperm injection (ICSI) candidates and 16 fertile preimplantation genetic testing (PGT) candidates.  Reduced ",https://pubmed.ncbi.nlm.nih.gov/42538867/,PubMed
A single-nucleus multiomic study of preoptic area cells in prepubertal control vs prenatally androgenized female mice.,"Burger Laura L, Chikodikar Rujuta M, Moenter Suzanne M",Endocrinology,2026-08-01,"Polycystic ovary syndrome (PCOS) is a common endocrine disorder with developmental origins. While the etiology is unclear, current postulates include epigenetic programming. Cell-type-specific epigenetic changes by which prenatal androgen excess programs the neuroendocrine axis have not been defined. Using single-nucleus (sn) multiome sequencing (snRNAseq + snATACseq) of the mouse preoptic area, w",https://pubmed.ncbi.nlm.nih.gov/42538800/,PubMed
