title,authors,journal,date,abstract,link,source
Riboregulation: a non-canonical tau function.,"LeBlanc Katherine R, Eck Randall J, Benbow Sarah J",Molecular neurodegeneration,2026-06-20,"Almost since its discovery, tau protein has perplexed scientists and clinicians with its varied roles in physiology as well as its appearance as phosphorylated protein aggregates of various structures in many neurodegenerative diseases. Tau plays a role in microtubule stabilization, but from the earliest of studies, tau has also been observed to bind to RNA, with recent research suggesting tau has",https://pubmed.ncbi.nlm.nih.gov/42321867/,PubMed
The marsupial imprinted gene MLH1 has retrocopies in three marsupial families.,"Pride Jenna, Shaw Geoff, Renfree Marilyn B",Epigenetics & chromatin,2026-06-20,"The mut-L homologue 1 gene (MLH1) is a DNA repair gene. Loss of biallelic expression of MLH1 in humans leads to increased predisposition to several cancer types. In the koala (Phascolarctos cinereus) and brushtail possum (Trichosurus vulpecula), MLH1 is imprinted, resulting in monoallelic parent-of-origin specific gene expression. Allele-specific methylation and expression analysis of MLH1 in tamm",https://pubmed.ncbi.nlm.nih.gov/42321856/,PubMed
Alternative splicing rewires breast cancer and opens therapeutic avenues.,"Jin Yuhan, Liang Yiran, Kasvaei Mahsa Maghsoudy",Cell communication and signaling : CCS,2026-06-20,"Breast cancer exhibits profound molecular and clinical heterogeneity, manifested through diverse subtypes, metastatic patterns, and therapeutic responses. Emerging evidence underscores that this complexity stems not merely from genetic and epigenetic aberrations but also from post-transcriptional regulatory mechanisms, particularly alternative splicing (AS), which amplifies proteomic diversity and",https://pubmed.ncbi.nlm.nih.gov/42321779/,PubMed
Activation of the Reverse Cholesterol Transport Pathway: A Strategy to Ameliorate Lipid Metabolic Dyshomeostasis in the Microenvironment Following Spinal Cord Injury.,"Wang Xiaoxin, Tan Guina, Feng Ru",Cellular and molecular neurobiology,2026-06-20,"Spinal cord injury (SCI) causes massive release of myelin‑derived lipids, driving macrophage‑to‑foam‑cell transformation that sustains inflammation and impedes repair. Although reverse cholesterol transport (RCT) mediates lipid efflux, its functional dynamics within the SCI microenvironment remain unclear. Using a mouse T10 contusion model, we examined key RCT components (ABCA1, ABCG1, and APOE) b",https://pubmed.ncbi.nlm.nih.gov/42321551/,PubMed
Loss of TRPV4 impairs mucin secretion and salivary rheological properties in male mouse sublingual glands.,"Nagata Ayaka, Mukaibo Taro, Munemasa Takashi",Odontology,2026-06-20,"Transient receptor potential cation channel subfamily V member 4 (TRPV4) is implicated in salivary secretion; however, its role in mucin secretion in mouse sublingual glands (SLGs) remains unclear. This study used an ex vivo perfusion model to investigate the contribution of TRPV4 to mucin secretion and the rheological properties of saliva in wild-type (Trpv4⁺/⁺) and knockout (Trpv4⁻/⁻) male mice ",https://pubmed.ncbi.nlm.nih.gov/42321523/,PubMed
Programming the immunological properties of mRNA vaccines for cancer.,"Wu Annette, Jeong Seong Dong, Schrank Benjamin R",Nature reviews. Immunology,2026-06-20,"Messenger RNA (mRNA) vaccines are a transformative platform for inducing antigen-specific T cell and B cell responses that are now being trialled in oncology. Here we propose an immunological framework that reconciles four axes controlling the efficacy of mRNA cancer vaccines: adjuvanticity versus immunopathology, antigen immunogenicity versus tolerance, adaptive immune memory versus exhaustion, a",https://pubmed.ncbi.nlm.nih.gov/42321479/,PubMed
Mechanism of matrine inhibiting retinoblastoma cell growth by downregulating NR1D2 to regulate phosphorylation of the PI3K/AKT signaling pathway.,"Kong Li, Du Yangrui, Lan Xiaomei",Scientific reports,2026-06-20,"This study explored the mechanism of matrine-induced apoptosis in human retinoblastoma (RB) cell. Network pharmacology and proteomics approaches were employed to screen the intersection between the pharmacodynamic targets of matrine and the pathogenic targets of RB, and to identify the key signaling pathways underlying the anti-RB effect of matrine. Cytological experiments were used to evaluate ce",https://pubmed.ncbi.nlm.nih.gov/42321282/,PubMed
A combinatorial therapeutic platform based on graphene-collagen cryogel and apoptotic vesicles for modulating hypertrophic scars.,"Jiang Mengyuan, Mao Xiyuan, Zhang Lu",Scientific reports,2026-06-20,"Graphene-based collagen hydrogels have demonstrated anti-fibrotic potential in various diseases; however, their therapeutic efficacy in hypertrophic scars (HS) remains largely unexplored. Adipose stem cells (ASCs) and their extracellular vesicles have been shown to regulate HS progression, yet the role of ASCs derived apoptotic vesicles (ASCs-ApoVs) has not been fully investigated. In this study, ",https://pubmed.ncbi.nlm.nih.gov/42321277/,PubMed
Multiplexed cytokine and antigen mRNA administration generates durable anti-tumor immunity against pancreatic cancer.,"Parikh Chaitanya N, DeMarco Kelly D, Bhalerao Nikita",Nature communications,2026-06-20,"Immunotherapy has limited success in pancreatic ductal adenocarcinoma (PDAC) due to an immune exclusive tumor microenvironment (TME) that lacks many cytokines necessary for Natural Killer (NK) and T cell responses. Here, we design multiplexed mRNAs encoding interleukins, chemokines, and interferons as a safe and effective cytokine therapy for PDAC. Intratumoral injection of IL-12, IL-18, CCL5, CXC",https://pubmed.ncbi.nlm.nih.gov/42321218/,PubMed
The N6-methyladenosine (m,"Wu Xia, Ye Wu, Ling Yantao",British journal of haematology,2026-06-20,Anaemia is a common global health problem affecting more than 500 million people worldwide. While N6-methyladenosine (m,https://pubmed.ncbi.nlm.nih.gov/42321011/,PubMed
