title,authors,journal,date,abstract,link,source
Silk-Based Protein Corona Enhances mRNA-LNP Vaccine Efficacy and Prevents Tumor Relapse.,"Cui Shangyuan, Ye Zhongfeng, Arral Mariah L","Advanced materials (Deerfield Beach, Fla.)",2026-06-06,"Lipid nanoparticles (LNPs) are clinically validated carriers for nucleic acid therapeutics; however, achieving targeted delivery to reticuloendothelial organs beyond the liver, lung, and spleen remains a major challenge. Here, we introduce a strategy for post-fabrication engineering of a custom protein corona on mRNA-LNPs using cationic silk fibroin (SF), a biocompatible and chemically tunable pro",https://pubmed.ncbi.nlm.nih.gov/42249645/,PubMed
Flavonoid Diosmetin Prevents Periodontitis via Synergistic Anti-Inflammatory and Osteogenic Effects: Dual In Vitro/In Vivo Validation.,"Lu Yujun, Liu Jiaxu, Li Zhiyuan",Oral diseases,2026-06-06,"Periodontitis is a chronic inflammatory disorder affecting periodontal tissues; diosmetin, exhibiting anti-inflammatory and anti-osteoporotic properties, emerges as a promising novel agent for periodontitis prevention. In this study, we utilized in vitro primary hPDLCs cultures and in vivo ligature-induced periodontitis models in rats to demonstrate the dual anti-inflammatory and osteogenic effect",https://pubmed.ncbi.nlm.nih.gov/42249606/,PubMed
Mu Opioid Receptor mRNA and Protein Localization Across the Rat and Mouse Habenula.,"Popat Aashka K, Simon Rhiana C, Aoyama Beatriz B",The Journal of comparative neurology,2026-06-06,"The habenula (Hb) has high-intensity mu opioid binding and receptor (MOR) expression. It contains medial and lateral subdivisions (MHb and LHb, respectively), yet the details of MOR localization across these regions remain debated. MHb and LHb participate in largely non-overlapping neural circuits; therefore, accurately resolving MOR expression across them is critical for understanding how MOR lig",https://pubmed.ncbi.nlm.nih.gov/42249593/,PubMed
Overexpression of novel CYP6ER1 variants mediates the resistance of Nilaparvata lugens to sulfoxaflor and the cross-resistance to neonicotinoid insecticides.,"Lu Wenyu, Zeng Xiaohong, Chen Xingyu",Pest management science,2026-06-06,"Previous field-based resistance monitoring and indoor selection studies by the present authors indicated significant cross-resistance between the sulfoximine insecticide sulfoxaflor and neonicotinoid insecticides in the brown planthopper, Nilaparvata lugens. However, the mechanism of cross-resistance has remained unclear. In this study, we investigated the involvement of cytochrome P450 monooxygen",https://pubmed.ncbi.nlm.nih.gov/42249579/,PubMed
Neural SMG7 deficiency induces autism-like behaviours via PKD1 upregulation.,"Pang Yayan, Hao Aiwei, Han Huili",Brain : a journal of neurology,2026-06-06,"Autism spectrum disorder (ASD) is a neurodevelopmental condition characterized by social communication deficits, restricted interests, and repetitive behaviors. Emerging evidence links several autism susceptibility genes to the nonsense-mediated decay (NMD) pathway, which maintains the homeostasis of gene transcription and protein translation in the nervous system. However, the role of Suppressor ",https://pubmed.ncbi.nlm.nih.gov/42249515/,PubMed
Multi-epitope mRNA vaccine and protein vaccine protect mice against Toxoplasma gondii.,"Cui Yulin, Qu Hongnan, Zhou Chunxue",Parasites & vectors,2026-06-06,"Toxoplasma gondii, an obligate intracellular protozoan parasite, infects almost one-third of the world's population and all warm-blooded animals, posing a substantial threat to public health. Accordingly, the development of effective vaccines against T. gondii has become an urgent priority. In this study, we constructed a multi-epitope chimeric antigen T-SGR targeting three key protective antigens",https://pubmed.ncbi.nlm.nih.gov/42249505/,PubMed
ALYREF stabilizes MZF1 via m5C modification to exacerbate cardiac remodeling and atrial fibrillation in heart failure.,"Nian Siqi, Zhao Lulu, He Xiaokang",Cellular and molecular life sciences : CMLS,2026-06-06,"Patients with heart failure (HF) frequently develop atrial fibrillation, but the precise molecular mechanisms are unclear, leading to limited therapeutic strategies. Isoproterenol hydrochloride (ISO)-induced mouse HF model and ISO-treated HL-1 cardiomyocyte model were employed. A combination of qRT-PCR, Western blot, ChIP, dual-luciferase reporter assay, MeRIP-qPCR, RIP-qPCR, actinomycin D assay, ",https://pubmed.ncbi.nlm.nih.gov/42249105/,PubMed
TIA-1 promotes FUNDC1-mediated mitophagy to protect against stress-induced cellular senescence.,"Cha Seongho, Jung Myeongwoo, Tak Hyosun",Experimental & molecular medicine,2026-06-06,"Mitochondrial dysfunction, characterized by reduced mitophagy, excessive mitochondrial elongation, and elevated reactive oxygen species production, is a hallmark of cellular senescence. However, the molecular mechanisms linking impairment of redox balance to mitophagy suppression during senescence remain poorly understood. In this study, we identified TIA-1, an RNA-binding protein, as a positive r",https://pubmed.ncbi.nlm.nih.gov/42249092/,PubMed
Rosuvastatin calcium and pravastatin sodium regulate the antioxidant system in zebrafish liver through the PI3K/Nrf2/ARE signaling pathway.,"Xie Y I N G, Wang X I A N R U I, Mu Q U A N L I N G",Comparative biochemistry and physiology. Toxicology & pharmacology : CBP,2026-06-06,"Rosuvastatin calcium (ROV) and pravastatin sodium (PRA) are common drugs used for the treatment and prevention of cardiovascular diseases. They have been frequently detected in the global aquatic environment, but their toxic effects and molecular mechanisms on the antioxidant system of fish remain unclear. In this study, zebrafish were exposed to ROV or PRA for 48 h to investigate their effects on",https://pubmed.ncbi.nlm.nih.gov/42248540/,PubMed
Kinetics study reveals interconnected relationships of component activities in trifunctional RNA capping enzymes.,"Molé Christa, Pan Juan, Kneller Daniel",The Journal of biological chemistry,2026-06-06,"In mammalian cells, the mRNA 5' caps possess important functions such as efficient protein translation and evasion of innate immune surveillance. The primary cap structure, m",https://pubmed.ncbi.nlm.nih.gov/42248456/,PubMed
