title,authors,journal,date,abstract,link,source
High-throughput Profiling of Pseudouridines in Microbiome-derived Bacterial RNA.,"Sharma Shikha, Duan Ning, Emiola Akintunde",Current protocols,2026-07-01,"Pseudouridine (Ψ) is a widespread RNA modification that influences RNA stability, structure, and translation. However, its role in bacterial mRNA, particularly within complex microbiomes, remains poorly defined. Here, we describe a bisulfite-based sequencing workflow coupled with a scalable computational pipeline for base-resolution, quantitative mapping of pseudouridine in microbiome transcriptom",https://pubmed.ncbi.nlm.nih.gov/42383332/,PubMed
Gut microbiota transfer from autoimmune dry eye mice imprints stereotypic B cell receptor repertoires in the lacrimal gland and induces disease.,"Kim Seonghwan, Lee Soobin, Ju Soyeon",Frontiers in immunology,2026-07-01,"Gut microbiota and humoral immunity have been suggested as key players in the pathogenesis of Sjögren disease (SjD), but their mechanisms remain unclear. In this study, we transferred the gut microbiota of SjD-like autoimmune dry eye disease model mice to B6 mice, then characterized the resulting gut microbiome composition, clinical ocular phenotype, and B cell receptor (BCR) repertoire. Notable c",https://pubmed.ncbi.nlm.nih.gov/42382782/,PubMed
Screening and validating HBV mother-to-child transmission-related lncRNAs based on the lncRNA-mRNA co-expression network.,"He Quan, Zheng Chunyan, Zhang Jiawei",Frontiers in immunology,2026-07-01,"Despite standard immunoprophylaxis with hepatitis B immunoglobulin (HBIG) and hepatitis B vaccination, a proportion of infants born to hepatitis B surface antigen (HBsAg)-positive mothers still experience mother-to-child transmission (MTCT) of hepatitis B virus (HBV). The molecular mechanisms underlying immunoprophylaxis failure remain incompletely understood. Long non-coding RNAs (lncRNAs) are in",https://pubmed.ncbi.nlm.nih.gov/42382761/,PubMed
Multiple sclerosis patients under treatment with interferon β1-a or ocrelizumab exhibit different T and B cell responses to SARS-CoV-2 vaccine.,"Liotti Antonietta, Maniscalco Giorgia Teresa, Ferrara Anne Lise",Frontiers in immunology,2026-07-01,"Multiple sclerosis (MS) is a long-term autoimmune disease characterized by inflammation and progressive degeneration of the central nervous system. Disease-modifying therapies (DMTs) have proved to be effective at ameliorating the course of MS. DMTs are immunomodulatory drugs affecting immune response to SARS-CoV-2 and its vaccine efficacy in MS patients (pwMS). In this longitudinal study, we anal",https://pubmed.ncbi.nlm.nih.gov/42382741/,PubMed
Effective-Component Compatibility of Bufei Yishen Formula Alleviates Alveolar Epithelial Barrier Damage in COPD Through Inhibition of p38 MAPK Phosphorylation.,"Shao Xuejie, Zhang Lanxi, Guo Mingyi",International journal of chronic obstructive pulmonary disease,2026-07-01,"Alveolar epithelial barrier (AEB) dysfunction drives the development of chronic obstructive pulmonary disease (COPD). This study aimed to investigate whether the effective-component compatibility of the Bufei Yishen formula (ECC-BYF) protects the AEB in COPD via anti-inflammatory mechanisms, and to elucidate the underlying pathways. In vivo, a rat model of COPD was established via repeated bacteri",https://pubmed.ncbi.nlm.nih.gov/42382600/,PubMed
Effects of Quercetagetin on Gut-Liver Axis Function and Cecal Microbial Diversity in Broilers via PINK1/Parkin-Mediated Mitophagy.,"Huo Min, Sun Mengxuan, Qu Wanying",The journal of poultry science,2026-07-01,Oxidative stress is a major constraint on broiler health and productivity. Mitochondrial dysfunction and gut-liver axis disruption play pivotal roles in this process. The present study investigated whether dietary quercetagetin (QG) alleviated diquat (DQ)-induced oxidative stress in broiler chickens through modulation of PINK1/Parkin-mediated mitophagy and gut-liver axis homeostasis. A total of 14,https://pubmed.ncbi.nlm.nih.gov/42382400/,PubMed
Role of AQP4 in ameliorating heat stress-induced cellular injury in a cell line model through active heat acclimation.,"Li Xin, Xiang Chuhan, Zhao Yan",Frontiers in human neuroscience,2026-07-01,"Heat stress (HS) can progress to heat stroke, a life-threatening condition. Aquaporin-4 (AQP4) has been implicated in HS-induced brain injury, but its role in heat acclimation (HA)-mediated protection remains unclear. This study investigated whether HA ameliorates HS-induced brain damage through AQP4. 9L/lacZ cells were randomly assigned to four groups: Control (37 °C, 5% CO₂), HA (39 °C, 5% CO₂, ",https://pubmed.ncbi.nlm.nih.gov/42382323/,PubMed
Transcriptomic profiling and experimental validation of myeloid-cell-differentiation-related key genes in osteoarthritis.,"Liu Jiaming, Zhang Xinyu, Xu Hai",Frontiers in genetics,2026-07-01,"This study aims to leverage publicly available databases to systematically investigate the pathogenic mechanisms of osteoarthritis (OA), with particular focus on the role of myeloid cell differentiation (MCD)-related genes. Comprehensive multidimensional analyses were performed to elucidate the potential mechanisms through which these genes contribute to the pathophysiological processes of OA. The",https://pubmed.ncbi.nlm.nih.gov/42382126/,PubMed
MiR-1 mediates autophagy via ATG14 in sheep Leydig cells infected with ,"Zhang Zitong, Jiang Junming, Cheng Yiwen",Frontiers in veterinary science,2026-07-01,,https://pubmed.ncbi.nlm.nih.gov/42382113/,PubMed
Photo-induced proton release of spiropyran-derived nanomaterials for mRNA delivery in hard-to-transfect cells.,"Lu Caiwei, Zhou Zhiwei, Li Leilei",Smart molecules : open access,2026-07-01,"Messenger RNA (mRNA) therapy has been explored as a treatment for various genetic disorders. Significant progress has been made in developing mRNA delivery systems. However, efficient delivery of mRNA in hard-to-transfect cells remains a considerable challenge. Here, we constructed a series of spiropyran-derived lipid-like materials, named SPALs, to enhance mRNA delivery efficiency in cells that a",https://pubmed.ncbi.nlm.nih.gov/42382067/,PubMed
