title,authors,journal,date,abstract,link,source
mRNA Folding Algorithms for Structure and Codon Optimization,"Max Ward, Mary Richardson, Mihir Metkar",arXiv,2026-07-31,"mRNA technology has revolutionized vaccine development, protein replacement therapies, and cancer immunotherapies, offering rapid production and precise control over sequence and efficacy. However, the inherent instability of mRNA poses significant challenges for drug storage and distribution, particularly in resource-limited regions. Co-optimizing RNA structure and codon choice has emerged as a p",http://arxiv.org/abs/2503.19273v1,arXiv
Generative Model for Synthesizing Ionizable Lipids: A Monte Carlo Tree Search Approach,"Jingyi Zhao, Yuxuan Ou, Austin Tripp",arXiv,2026-07-31,"Ionizable lipids are essential in developing lipid nanoparticles (LNPs) for effective messenger RNA (mRNA) delivery. While traditional methods for designing new ionizable lipids are typically time-consuming, deep generative models have emerged as a powerful solution, significantly accelerating the molecular discovery process. However, a practical challenge arises as the molecular structures genera",http://arxiv.org/abs/2412.00807v1,arXiv
Machine learning framework to predict the performance of lipid nanoparticles for nucleic acid delivery,"Gaurav Kumar, Arezoo M. Ardekani",arXiv,2026-07-31,"Lipid nanoparticles (LNPs) are highly effective carriers for gene therapies, including mRNA and siRNA delivery, due to their ability to transport nucleic acids across biological membranes, low cytotoxicity, improved pharmacokinetics, and scalability. A typical approach to formulate LNPs is to establish a quantitative structure-activity relationship (QSAR) between their compositions and in vitro/in",http://arxiv.org/abs/2411.14293v1,arXiv
Joint Design of 5' Untranslated Region and Coding Sequence of mRNA,"Yang Liu, Jie Gao, Xiaonan Zhang",arXiv,2026-07-31,"Messenger RNA (mRNA) vaccines and therapeutics are emerging as powerful tools against a variety of diseases, including infectious diseases and cancer. The design of mRNA molecules, particularly the untranslated region (UTR) and coding sequence (CDS) is crucial for optimizing translation efficiency and stability. Current design approaches generally focus solely on either the 5' UTR or the CDS, whic",http://arxiv.org/abs/2410.20781v1,arXiv
Bacterial stress granule protects mRNA through ribonucleases exclusion,"Linsen Pei, Yujia Xian, Xiaodan Yan",arXiv,2026-07-31,"Membraneless droplets formed through liquid-liquid phase separation (LLPS) play a crucial role in mRNA storage, enabling organisms to swiftly respond to environmental changes. However, the mechanisms underlying mRNA integration and protection within droplets remain unclear. Here, we unravel the role of bacterial aggresomes as stress granules (SGs) in safeguarding mRNA during stress. We discovered ",http://arxiv.org/abs/2404.17873v2,arXiv
"Hypolipidemic effect of brown seaweed (Sargassum crassifolium) extract in vivo (Study of histopathology, mRNA expression, and immunohistochemistry (IHC) with VCAM-1, ICAM-1, and MCP-1 parameters)","Sarah Zaidan, Syamsudin Abdillah, Nur Arfian",arXiv,2026-07-31,The purpose of this study was to obtain natural drugs from brown seaweed (Sargassum crassifolium) as antiatherosclerosis candidates through the study of hypolipidemic mechanisms of action. Modeling of dyslipidemia rats was carried out by feeding high-fat (HFF) and doses of crude fucoidan 100. 200. 400mg / KgBB. in both treatments measured blood lipid profile levels taken from the orbital sinuses. ,http://arxiv.org/abs/2402.07497v1,arXiv
Machine Learning Modeling Of SiRNA Structure-Potency Relationship With Applications Against Sars-Cov-2 Spike Gene,Damilola Oshunyinka,arXiv,2026-07-31,"The pharmaceutical Research and development (R&D) process is lengthy and costly, taking nearly a decade to bring a new drug to the market. However, advancements in biotechnology, computational methods, and machine learning algorithms have the potential to revolutionize drug discovery, speeding up the process and improving patient outcomes. The COVID-19 pandemic has further accelerated and deepened",http://arxiv.org/abs/2401.12232v1,arXiv
Messenger RNA Design via Expected Partition Function and Continuous Optimization,"Ning Dai, Wei Yu Tang, Tianshuo Zhou",arXiv,2026-07-31,"The tasks of designing RNAs are discrete optimization problems, and several versions of these problems are NP-hard. As an alternative to commonly used local search methods, we formulate these problems as continuous optimization and develop a general framework for this optimization based on a generalization of classical partition function which we call ""expected partition function"". The basic idea ",http://arxiv.org/abs/2401.00037v2,arXiv
Machine Learning-guided Lipid Nanoparticle Design for mRNA Delivery,"Daisy Yi Ding, Yuhui Zhang, Yuan Jia",arXiv,2026-07-31,"While RNA technologies hold immense therapeutic potential in a range of applications from vaccination to gene editing, the broad implementation of these technologies is hindered by the challenge of delivering these agents effectively. Lipid nanoparticles have emerged as one of the most widely used delivery agents, but their design optimization relies on laborious and costly experimental methods. W",http://arxiv.org/abs/2308.01402v2,arXiv
Corrected Hill Function in Stochastic Gene Regulatory Networks,"Manuel Eduardo Hernández-García, Jorge Velázquez-Castro",arXiv,2026-07-31,"Describing reaction rates in stochastic bio-circuits is commonly done by directly introducing the deterministically deduced Hill function into the master equation. However, when fluctuations in enzymatic reaction rates are not neglectable, the Hill function must be derived, considering all the involved stochastic reactions. In this work, we derived the stochastic version of the Hill function from ",http://arxiv.org/abs/2307.03057v4,arXiv
Stochastic dynamics and ribosome-RNAP interactions in Transcription-Translation Coupling,"Xiangting Li, Tom Chou",arXiv,2026-07-31,"Under certain cellular conditions, transcription and mRNA translation in prokaryotes appear to be ""coupled,"" in which the formation of mRNA transcript and production of its associated protein are temporally correlated. Such transcription-translation coupling (TTC) has been evoked as a mechanism that speeds up the overall process, provides protection during the transcription, and/or regulates the t",http://arxiv.org/abs/2207.04568v1,arXiv
Coronavirus RNA Sensor Using Single-Stranded DNA Bonded to Sub-Percolated Gold Films on Monolayer Graphene Field-Effect Transistors,"Nicholas E. Fuhr, Mohamed Azize, David J. Bishop",arXiv,2026-07-31,"Electrical detection of messenger ribonucleic acid (mRNA) is a promising approach to enhancing transcriptomics and disease diagnostics because of its sensitivity, rapidity, and modularity. Reported here is a fast SARS-CoV-2 mRNA biosensor (<1 minute) with a limit of detection of 1 aM, and dynamic range of 4 orders of magnitude and a linear sensitivity of 22 mV per molar decade. These figures of me",http://arxiv.org/abs/2205.05143v1,arXiv
Deep learning models for predicting RNA degradation via dual crowdsourcing,"Hannah K. Wayment-Steele, Wipapat Kladwang, Andrew M. Watkins",arXiv,2026-07-31,"Messenger RNA-based medicines hold immense potential, as evidenced by their rapid deployment as COVID-19 vaccines. However, worldwide distribution of mRNA molecules has been limited by their thermostability, which is fundamentally limited by the intrinsic instability of RNA molecules to a chemical degradation reaction called in-line hydrolysis. Predicting the degradation of an RNA molecule is a ke",http://arxiv.org/abs/2110.07531v2,arXiv
Coagulapathies after vaccination against SARS-CoV-2 may be derived from a combination effect of SARS-CoV-2 spike protein and adenovirus vector-triggered signaling pathways,Ralf Kircheis,arXiv,2026-07-31,"The novel coronavirus SARS-CoV-2 has resulted in a global pandemic with worldwide 6-digital infection rates and thousands death tolls daily. Enormeous effords are undertaken to achieve high coverage of immunization in order to reach herd immunity to stop spreading of SARS-CoV-2 infection. Several SARS-CoV-2 vaccines, based either on mRNA, viral vectors, or inactivated SARS-CoV-2 virus have been ap",http://arxiv.org/abs/2109.00089v1,arXiv
The role of neuronal protein NOS in regulation of magnetic orientation in the subterranean termite Odontotermes formosanus.,"Wang Wenjing, Gao Yongyong, Long Qi",Insect molecular biology,2026-07-31,"Magnetic orientation is essential for subterranean termites during foraging and homing. Although neuronal mechanisms are known to be central to magnetoreception, the specific regulatory proteins involved in this process remain unclear. Here, we report that the expression of the neuronal protein nitric oxide synthase (NOS) in the subterranean termite Odontotermes formosanus was significantly reduce",https://pubmed.ncbi.nlm.nih.gov/42533218/,PubMed
Transcriptomic and RNAi-mediated antiviral response to Kamiti River virus infection in Aedes albopictus U4.4 cells.,"Öhlund Pontus, Pinto Marlene Cavaleiro, Blomström Anne-Lie",Scientific reports,2026-07-31,"Mosquitoes transmit arboviruses that represent major global public health challenges. Increasing insecticide resistance and absence of effective antiviral therapies underscore the need for novel vector control strategies. Insect-specific viruses have emerged as candidates for biological control, however, the cellular mechanisms underlying their interactions with mosquito hosts remain poorly unders",https://pubmed.ncbi.nlm.nih.gov/42533084/,PubMed
The BiP gene encoding endoplasmic reticulum chaperone binding immunoglobulin protein regulates survival and reproduction in Diaphorina citri.,"Li Min, Huang Yuanyuan, Zhong Ming",International journal of biological macromolecules,2026-07-31,"The Asian citrus psyllid, Diaphorina citri, a vector of citrus Huanglongbing (HLB) disease, requires flush shoot feeding for reproduction, which induces the endoplasmic reticulum (ER) chaperone binding immunoglobulin protein (BiP). Using RNA interference (RNAi), DcBiP function was investigated. DcBiP expression decreased to 0.23-fold at 24 h and 0.35-fold at 48 h following RNAi-mediated knockdown.",https://pubmed.ncbi.nlm.nih.gov/42532230/,PubMed
Correlative analysis of endogenous miRNA expression profiles underlying brown planthopper adaptation to resistant rice.,"Cai Yu-Biao, Wang Xin-Feng, Wang Ya-Xuan","Comparative biochemistry and physiology. Part D, Genomics & proteomics",2026-07-31,"The brown planthopper (Nilaparvata lugens Stål, BPH) is a major insect pest threatening global rice production. However, the molecular mechanisms underlying the adaptation of BPH populations with different virulence levels to resistant rice cultivars remain poorly understood. MicroRNAs (miRNAs), as key post-transcriptional regulators, play critical roles in host adaptation in herbivorous insects. ",https://pubmed.ncbi.nlm.nih.gov/42531788/,PubMed
Male accessory gland proteins in Grapholita molesta: Identification and reproductive functional validation of four accessory gland-specific lipases.,"Liang Yu, Wu Zhuo, Guo Tai","Comparative biochemistry and physiology. Part D, Genomics & proteomics",2026-07-31,"Accessory gland proteins (Acps), synthesized in the male accessory glands (AGs), are transferred to females via spermatophores during mating and elicit diverse post-mating physiological and behavioral responses. However, Acps have not been comprehensively characterized in Grapholita molesta, a cosmopolitan orchard pest. Here, using data-independent acquisition mass spectrometry, we describe an int",https://pubmed.ncbi.nlm.nih.gov/42531786/,PubMed
Matrix Metalloprotease 1 (Mmp1) promotes cell fate change for epithelial-to-epithelial transition during regeneration after radiation damage in Drosophila.,"Shiferaw Michael, Orr Lauren, Hens Korneel",PLoS genetics,2026-07-31,"Ionizing radiation (IR) is used to treat cancer, but therapeutic failure occurs when surviving cancer cells change fate and regenerate tumors through acquired stem cell-like properties. While transcriptional mechanisms underlying cell fate plasticity have been characterized, the cellular processes enabling cell movement during tissue regeneration remain unclear. We reported previously that hinge c",https://pubmed.ncbi.nlm.nih.gov/42531335/,PubMed
Viruses and Antiviral Responses of Nematodes.,"Howard Dustin T, Lažetić Vladimir",Frontiers in bioscience (Landmark edition),2026-07-31,"Nematodes are ubiquitous metazoans that occupy diverse ecological niches, exposing them to a wide range of viruses and positioning them as both viral hosts and vectors. Free-living nematodes, particularly ",https://pubmed.ncbi.nlm.nih.gov/42530246/,PubMed
Rapid clinical validation of an RNA/DNA hybrid tagmentation-based metagenomic workflow for respiratory RNA virus detection.,"Ma Xia, Guo Shan, Feng Yangyang",Frontiers in microbiology,2026-07-31,"In the post-pandemic era, co-circulation of multiple respiratory RNA viruses has increased the need for timely diagnosis and reliable recognition of mixed infections. Although reverse transcription quantitative polymerase chain reaction (RT-qPCR) remains the clinical standard for respiratory virus detection, its target-restricted design limits the detection of unexpected or coinfecting pathogens. ",https://pubmed.ncbi.nlm.nih.gov/42529042/,PubMed
Inhibition of ETS1/DRP1 axis attenuates intervertebral disc degeneration by suppressing excessive mitochondrial fission.,"Li Pengfei, Que Yichen, Zhang Shuhao",Cellular signalling,2026-07-31,"Intervertebral disc degeneration (IVDD) is a predominant contributor to low back pain, characterized by nucleus pulposus cell (NPC) senescence, extracellular matrix (ECM) metabolic dysfunction, and chronic inflammation. Excessive mitochondrial fission contributes to IVDD, yet the underlying regulatory mechanisms remain unclear. Herein, we identified ETS proto-oncogene 1 (ETS1) as a critical regula",https://pubmed.ncbi.nlm.nih.gov/42526698/,PubMed
Aedes aegypti calreticulin promotes dengue virus replication and transmission by glycan-dependent binding to the prM protein.,"Weng Shih-Che, Hsu Yu-Chieh, Tsao Po-Nien",Insect biochemistry and molecular biology,2026-07-31,"Mosquito saliva is coinoculated with dengue virus (DENV) during blood feeding, potentially influencing infection at bite sites; however, the key salivary factors and underlying mechanisms remain unclear. This study identifies Aedes aegypti calreticulin (CRT) as a dual-function enhancer of DENV replication and transmission. Far-western blotting and coimmunoprecipitation revealed that mosquito saliv",https://pubmed.ncbi.nlm.nih.gov/42526681/,PubMed
Ferroptosis contributes to quercetin-induced anti-cancer activity through blockade of LGR4/NF-κB/GPX4 axis in oral squamous cell carcinoma.,"Wang Xiao-Jiao, Zhang Peng, Gao Yue",Frontiers in oncology,2026-07-31,"Oral squamous cell carcinoma (OSCC) is a malignancy that faces challenges such as chemotherapy resistance and side effects. There is an urgent need for effective, low-toxicity compounds to treat OSCC. Here, we examined whether quercetin induces ferroptosis in OSCC cells and explored the potential molecular mechanisms. The role of LGR4/NF-κB/GPX4 in OSCC cells (CAL27 and SCC9) was studied through g",https://pubmed.ncbi.nlm.nih.gov/42524008/,PubMed
Plant RNA interference from antiviral silencing to multiplex trait engineering for climate-resilient crops.,Abdurakhmonov Ibrokhim Y,Frontiers in plant science,2026-07-31,"RNA interference (RNAi) in plants has evolved from an unexplained antiviral and transgene interference phenomenon into a general regulatory platform for sequence-guided gene suppression, chromatin control, systemic signaling, and phenotypic plasticity. This Review synthesizes six decades of plant RNAi, tracing its progression through conceptual bottlenecks and technological solutions. Early work e",https://pubmed.ncbi.nlm.nih.gov/42523892/,PubMed
A small viral protein suppresses immune amplification by two distinct mechanisms.,"Liu Si, Yang Ting, Cai Qian",mBio,2026-07-31,"Diverse viral suppressors of RNA interference (RNAi) and RNA silencing (VSRs) interact directly with core protein and/or RNA components of the host RNAi pathway. However, the specific counter-defense function of any VSR biochemical activity is fully validated only when it is shown as essential for viral infection in the wild-type but not mutant hosts defective in antiviral RNAi. Here, we investiga",https://pubmed.ncbi.nlm.nih.gov/42523092/,PubMed
"Synergistic RNA interference in pest management: Targets, synergistic mechanisms, and integrated design strategies.","Xu Yi-Tong, Jiang Qin-Hong, Yin Mei-Zhen",Insect science,2026-07-31,"RNA interference (RNAi) is a specific pest-control technology, yet its standalone application is limited by issues of low efficiency, instability, and high cost. This review aims to build a framework for ""RNAi synergistic enhancement"" to overcome these hurdles, with a core strategy of combining RNAi with synergistic agents. In this context, five key target pathways amenable to RNAi intervention-ne",https://pubmed.ncbi.nlm.nih.gov/42522941/,PubMed
Targeting tumor angiogenesis: advances in VEGF-A siRNA-loaded nanocarriers for anti-angiogenic cancer therapy.,"Aggarwal Rishabh, Rehman Urushi, Gupta Shivam",International journal of pharmaceutics,2026-07-31,"Angiogenesis is a fundamental hallmark of solid tumor progression, with vascular endothelial growth factor-A (VEGF-A) serving as a central regulator of tumor vascularization, immune suppression, and therapeutic resistance. Although monoclonal antibodies and tyrosine kinase inhibitors targeting VEGF have demonstrated clinical benefit, their efficacy is frequently limited by adaptive resistance, sys",https://pubmed.ncbi.nlm.nih.gov/42521061/,PubMed
"Complosome as a key modulator of cellular senescence, aging and age-related diseases.","Gold Naheemat Modupeola, Okeke Michael Ngozi, Ajoronor Samuel Ewhea",Ageing research reviews,2026-07-31,"Aging is characterized by progressive physiological decline and accumulation of senescent cells that drive chronic ""inflammaging"" through the senescence-associated secretory phenotype (SASP). The complement system, traditionally viewed as a systemic extracellular defense mechanism, is now recognized as an essential intracellular network (the complosome). This review synthesizes current research on",https://pubmed.ncbi.nlm.nih.gov/42521026/,PubMed
