title,authors,journal,date,abstract,link,source
Layer-Specific Dermal and Subcutaneous Delivery via Modular LNP-Hydrogel-Integrated Threaded Microneedles.,"Xie Fangzhou, Zhang Yixiang, Ling Shifeng","Advanced science (Weinheim, Baden-Wurttemberg, Germany)",2026-09-21,"Skin diseases exhibit hierarchical pathological remodeling across the epidermis, dermis, and subcutaneous tissue. However, current therapies lack precise and controllable layer-specific intervention. Here, we present a threaded microneedle-mRNA platform enabling stratified, targeted delivery. Guided by spatial transcriptomics and clinical validation, we identified layer-specific targets in skin fi",https://pubmed.ncbi.nlm.nih.gov/42765288/,PubMed
Paricalcitol Attenuates Bleomycin-induced Pulmonary Fibrosis: Insights from Immunohistochemical and Molecular Genetic Analysis.,"Kriventsov Maxim A, Enzel Darya A, Sataieva Tatyana P","Endocrine, metabolic & immune disorders drug targets",2026-09-21,"Pulmonary fibrosis is a progressive disease marked by excessive fibrotic transformation of lung tissue. Paricalcitol, a selective vitamin D receptor (VDR) agonist, has shown promise in reducing fibrosis in experimental models, primarily due to its anti-inflammatory and anti-fibrotic properties. This study evaluates the therapeutic effects of paricalcitol on bleomycin-induced pulmonary fibrosis in ",https://pubmed.ncbi.nlm.nih.gov/42765180/,PubMed
"Effects of fermented potato protein supplementation on serum insulin-like growth factor-1 (IGF-1) concentrations, skeletal muscle IGF-1 mRNA expression, and the interval to first postpartum estrus in tropical crossbred dairy cows.","Sajapitak Somchai, Krasaesub Sittipoj, Intaravichai Pongpak",Veterinary world,2026-09-21,"Metabolic adaptation during the transition period is a major determinant of reproductive performance in dairy cows. Insulin-like growth factor-1 (IGF-1), a key regulator of the somatotropic axis, links nutritional status with endocrine function and postpartum reproductive recovery. Fermented potato protein (FPP), a value-added agro-industrial by-product, has improved protein digestibility and may ",https://pubmed.ncbi.nlm.nih.gov/42765093/,PubMed
Targeting the SETD2-FTO-KIT pathway as a pharmacological strategy for TKI-refractory GIST.,"Li Zhi, He Junju, Cao Zhen",Acta pharmaceutica Sinica. B,2026-09-21,"Tyrosine kinase inhibitors (TKIs) have significantly improved outcomes in gastrointestinal stromal tumors (GIST), but acquired resistance remains a major clinical obstacle. The underlying mechanisms that sustain oncogenic KIT signaling in TKI-refractory GIST are not fully understood. Here, we identify a previously unrecognized epigenetic-epitranscriptomic regulatory axis involving SETD2, FTO, and ",https://pubmed.ncbi.nlm.nih.gov/42764990/,PubMed
Automated zonal-rotor CsCl ultracentrifugation with ÄKTA-based fractionation removes empty and intermediate AAV capsids.,"Horita Kosuke, Miyauchi Ryuki, Yamamoto Hideaki",Molecular therapy. Advances,2026-09-21,"Recombinant adeno-associated virus (AAV) preparations contain heterogeneous full, empty, and intermediate capsids. Although anion-exchange chromatography is scalable, it does not always resolve these populations, particularly intermediate capsids. A workflow integrated zonal-rotor cesium chloride (CsCl) density-gradient ultracentrifugation with ÄKTA-based loading, inline monitoring, unloading, and",https://pubmed.ncbi.nlm.nih.gov/42764984/,PubMed
Lipid nanoparticles as active biointerfaces: From membrane interaction to systemic dysregulation.,"Seger Falko, Gutschi L Maria, Seneff Stephanie",Acta pharmaceutica Sinica. B,2026-09-21,"Lipid nanoparticles (LNPs) are central to modern mRNA therapeutics, including COVID-19 vaccines. Far from passive carriers, their ionizable lipids actively interact with cellular membranes. Evidence from cellular, transcriptomic, and proteomic studies indicates that LNPs, with or without nucleic acid, alter gene and protein expression, thereby initiating inflammatory, detoxification, and stress re",https://pubmed.ncbi.nlm.nih.gov/42764981/,PubMed
A miRNA-mediated gene regulatory network supports seasonal plasticity in the temperate coral Astrangia poculata.,"Ashey Jill, Gilligan Chloé, Putnam Hollie M",The Journal of experimental biology,2026-09-21,"Phenotypic plasticity is critical for sessile marine invertebrates facing intensifying climate change. MicroRNAs (miRNAs)-small non-coding RNAs that regulate gene expression-are compelling candidates for mediating such plasticity, but their role in coral biology remains poorly characterized. We used the temperate coral Astrangia poculata, which endures annual temperature ranges exceeding 25°C, to ",https://pubmed.ncbi.nlm.nih.gov/42764757/,PubMed
Spatial heterogeneity of APD under long QT conditions: characterisation and relationship to sinus activation sequence.,"Gilchrist R J, Humphreys D T, Heitmann S",Cardiovascular research,2026-09-21,"Enhanced spatial variation in ventricular action potential duration (APD) is known to contribute to arrhythmia development under long QT conditions, although the causes of APD variation are unclear. Specifically, between-individual variation in the locations of pro-arrhythmic long APD islands and associated repolarisation gradients is difficult to explain in the context of established regional var",https://pubmed.ncbi.nlm.nih.gov/42764720/,PubMed
Clerodendrum japonicum Extract Suppresses the Pathogenicity of Rheumatoid Arthritis Fibroblast-Like Synoviocytes by Inhibiting METTL3-Mediated ICAM2 mRNA Methylation.,"Huang Ying, Wei JiangCun, Ma Yan",Cell biochemistry and function,2026-09-21,"Clerodendrum japonicum (Thunb.) Sweet (Clerodendrum japonicum) is a traditional medicinal plant with reported anti-inflammatory use, but its anti-rheumatoid arthritis (RA) activity and molecular basis remain insufficiently characterized. Activated fibroblast-like synoviocytes (FLSs) contribute to persistent inflammation and joint destruction in rheumatoid arthritis (RA). This study investigated wh",https://pubmed.ncbi.nlm.nih.gov/42764683/,PubMed
LncRNA OIP5-AS1 Promotes Glomerular Mesangial Cell Senescence by Interacting With ELAVL1 to Upregulate HMGB1.,"Wu Zhiwei, Xue Na, Cheng Huijun",Cell biochemistry and function,2026-09-21,"Glomerular mesangial cell (GMC) senescence contributes to the progression of various age-related kidney diseases. However, the molecular mechanisms driving GMC aging remain poorly understood. OIP5-AS1, a long non-coding RNA (lncRNA), has been implicated in cellular senescence in other systems, but its role in renal aging remains unclear. This work aimed to elucidate the functional role and underly",https://pubmed.ncbi.nlm.nih.gov/42764673/,PubMed
Yindan-Pinggan Capsules Alleviate Steatotic Liver Disease Through Modulating Multiple Signaling Pathways in Mice.,"Zhang Yong, Li Bei, Zhang Junjie",Current pharmaceutical design,2026-09-21,"Steatotic Liver Disease (SLD), including Alcohol-Associated Liver Disease (ALD) and Metabolic Dysfunction-Associated Steatotic Liver Disease (MASLD), is one of the most prevalent chronic liver diseases globally, affecting approximately a quarter of the world's population. It poses a significant burden on global health, but effective treatments are limited. The Yindan-Pinggan (YDPG) formula is a mo",https://pubmed.ncbi.nlm.nih.gov/42764661/,PubMed
Click-Chemistry Functionalized Lipid Nanoparticles for In Vitro and In Vivo Transfection of Primary Human CD4,"De Cock Maaike, Burg Elianne, Gerlo Sarah",Advanced healthcare materials,2026-09-21,CD4,https://pubmed.ncbi.nlm.nih.gov/42764379/,PubMed
Epigenetic clocks can differentiate between exogenous and endogenous skin ageing.,"Shore Christopher J, Simons Roy B, Del Caño Laura Ramos",Clinical epigenetics,2026-09-21,"Whereas factors originating internally to the body, such as blood nutrients and hormones, influence endogenous skin ageing, exogenous skin ageing results from the penetration of harmful factors through the skin's outer stratum corneum layer. To test whether an exogenous skin ageing epigenetic clock is more strongly associated with aspects of sun-exposure than two endogenous epigenetic clocks. Exog",https://pubmed.ncbi.nlm.nih.gov/42764369/,PubMed
Transcriptional Alteration in TRKβ-SHC Isoform as a Neuroprotective Factor for Post-Stroke Memory Outcomes.,"Sadhukhan Dipanwita, Chowdhury Raktim, Roy Saranya",The European journal of neuroscience,2026-09-21,"Post-stroke cognitive impairment (PSCI) affects nearly 30% of stroke survivors and substantially limits functional recovery. Brain-derived neurotrophic factor (BDNF)-tropomyosin receptor kinase-β (Trkβ) signalling plays an important role in synaptic plasticity and cognitive function; however, the contribution of individual NTRK2/Trkβ isoforms to PSCI remains poorly understood. This study investiga",https://pubmed.ncbi.nlm.nih.gov/42764186/,PubMed
Acute lipopolysaccharide (LPS) treatment in male mice exacerbates dextroamphetamine-induced hyperlocomotion without detectable changes in nucleus accumbens dopaminergic activity.,"Neuhaus Layla, Chiha Christian, Ong Zhi Yi","Brain, behavior, and immunity",2026-09-21,"Immune system activation contributes to the pathophysiology of multiple psychiatric disorders, including schizophrenia. A substantial subgroup of people with schizophrenia are characterised by increased central and peripheral cytokine levels, and a tendency towards more severe symptoms and dopamine-targeting antipsychotic treatment resistance. Previous studies have shown an association between inf",https://pubmed.ncbi.nlm.nih.gov/42764135/,PubMed
Omics approaches in insect diapause research.,"Güney Gözde, Cedden Doga, Lehmann Philipp",Journal of insect physiology,2026-09-21,"Diapause is a genetically programmed developmental or reproductive arrest that helps insects survive adverse seasonal conditions. Our understanding of the molecular regulation of this complex trait has significantly improved through the use of omics technologies over the last few decades. In this review, we have compiled current omics research on insect diapause, spanning transcriptomics, proteomi",https://pubmed.ncbi.nlm.nih.gov/42764118/,PubMed
Beyond the Generic Tumor: Engineering Patient-Specific Immune Ecosystems for Cancer.,"Anvari Samira, Naghinezhad Jalal, Farokhi Reza",Critical reviews in oncology/hematology,2026-09-21,"Cancer immunotherapy has transformed the treatment landscape of malignancies; however, durable clinical responses remain limited by interpatient heterogeneity, tumor evolution, antigen loss, and variability in immune recognition. Advances in genomic sequencing, neoantigen discovery, immunopeptidomics, mRNA-based therapeutics, and cellular engineering have expanded opportunities for developing indi",https://pubmed.ncbi.nlm.nih.gov/42764098/,PubMed
Candidate MicroRNA Regulatory Axes in Melanoma CD8+ T Cell Exhaustion: A Network-Based In Silico Stratification.,"Javed Muhammad Zain U, Hussain Muhammad",Cureus,2026-09-21,"Background Anti-programmed cell death protein-1 (anti-PD-1) immunotherapy has transformed the treatment of advanced melanoma, but durable benefit remains limited to a subset of patients. CD8+ T cell exhaustion contributes to immune escape in the melanoma tumor microenvironment, while the post-transcriptional regulation of exhaustion-associated genes by microRNAs (miRNAs) remains incompletely under",https://pubmed.ncbi.nlm.nih.gov/42763729/,PubMed
Protective Effect of Methoxsalen on Spinal Cord Injury in the Rat Model via Regulation of the PI3K/Akt Pathway.,"Zhaohu Mao, Zheng Zhang, Qunqun Shan",Iranian journal of pharmaceutical research : IJPR,2026-09-21,"Spinal cord injury (SCI) is a major cause of disability, and the management of secondary injury remains challenging. This study evaluated the protective effects of methoxsalen against SCI and investigated its potential mechanism of action. Network pharmacology and molecular docking were performed to identify the molecular targets of methoxsalen for the treatment of SCI. SCI was induced in rats by ",https://pubmed.ncbi.nlm.nih.gov/42763726/,PubMed
"Noncanonical Splice Site Disruption: +4 Intronic Variant in Phosphate-Regulating Endopeptidase Homolog, X-linked (PHEX Gene) Supported by In Silico Analysis in X-linked Hypophosphatemic Rickets.","Panqueba Arias Carlos F, Rojas Rodriguez Ingry K, Quero Rossi I",Cureus,2026-09-21,"X-linked hypophosphatemic rickets (XLH) is the most common inherited cause of renal phosphate wasting. It is typically caused by pathogenic variants in the phosphate-regulating endopeptidase homolog, X-linked (PHEX gene), which lead to increased levels of fibroblast growth factor 23 (FGF23). However, noncanonical intronic variants represent a significant diagnostic challenge, as they may not be de",https://pubmed.ncbi.nlm.nih.gov/42763725/,PubMed
Optimizing RNA yield using deep neural networks coupled to massively parallel screening,"Dinghai Zheng, Justin Hong, Jun Wang",arXiv,2026-09-21,"Messenger RNA (mRNA)-based therapeutics have emerged as a powerful platform for vaccines, protein replacement therapies, and cancer immunotherapy. A critical bottleneck in mRNA development is manufacturing large quantities of RNA economically, as measured by RNA yield emerging from an in vitro transcription (IVT) reaction. However, how promoter-adjacent DNA sequences influence RNA yield remains po",http://arxiv.org/abs/2608.23722v1,arXiv
