title,authors,journal,date,abstract,link,source
"Preparation, characterization, and preventive effects of ginseng polysaccharide-stabilized selenium nanoparticles against DSS-induced colitis.","Zhou Xiaoxiao, Chen Tao, Tang Xinru","Nanomedicine (London, England)",2026-07-09,"To overcome the poor colloidal stability of selenium nanoparticles (SeNPs) and combine ginseng polysaccharide bioactivity with nano selenium advantages for ulcerative colitis prevention. Ginseng polysaccharide functionalized SeNPs (GP-SeNPs) were prepared. Particle size,  GP-SeNPs showed smaller particle size (101.00 ± 1.22 nm), strong antioxidant activity, enhanced cellular uptake, and protection",https://pubmed.ncbi.nlm.nih.gov/42423036/,PubMed
MicroRNA-mediated regulation of cell wall dynamics and intercellular communication under stress.,"Mendoza-Soto Ana Belén, Aviña-Padilla Katia",Frontiers in plant science,2026-07-09,"MicroRNAs (miRNAs) are short endogenous non-coding RNAs that regulate gene expression at the post-transcriptional level through mRNA cleavage or translational repression. In plants, miRNAs play pivotal roles in a wide range of biological processes, including development, growth, and responses to biotic and abiotic stresses. Central to these processes is the plant cell wall, a dynamic structure tha",https://pubmed.ncbi.nlm.nih.gov/42422802/,PubMed
Exploratory analysis of mitochondrial transcription factor A as a putative biomarker for osteoporosis: a cross-sectional study.,"Zhang Yinyin, Wu Guoying, Hou Jialu",Frontiers in endocrinology,2026-07-09,"Numerous studies have linked mitochondrial dysfunction to osteoporosis; however, the roles of mitochondrial transcription factor A (TFAM) and oxidative stress in osteoporosis are unclear. This exploratory cross-sectional study examined the relationship between TFAM, oxidative stress markers, and osteoporosis. This study included 48 participants aged 50-75, including 12 non-osteoporosis patients an",https://pubmed.ncbi.nlm.nih.gov/42422422/,PubMed
Qingre-Huatan-Liqi formula attenuates FPM-induced lung injury via modulation of MAPK signaling and NETs formation.,"Yang Jie, Liu Yaqian, Meng Yufeng",Frontiers in pharmacology,2026-07-09,"Fine particulate matter (PM2.5, FPM) can induce and exacerbate chronic obstructive pulmonary disease (COPD) by triggering oxidative stress and multiple other pathogenic pathways. Our previous studies have demonstrated that Qingre-Huatan-Liqi formula (QRHTLQ) can improve the symptoms of patients with acute exacerbation of COPD (AECOPD), and animal experiments have suggested that QRHTLQ may prevent ",https://pubmed.ncbi.nlm.nih.gov/42422088/,PubMed
Adolescent stress and alcohol are associated with CX,"Medina-Vera Dina, Martín-Chaves Laura, Sánchez-Marín Laura",Frontiers in pharmacology,2026-07-09,"Adolescence is a vulnerable window in which stress and alcohol exposure can induce long-lasting neuroimmune, endocrine, and cardiac molecular alterations. The fractalkine axis (CX To test whether genetic or pharmacological disruption of CX Male and female C57BL/6J wild-type (WT) and CX CX These findings suggest that CX",https://pubmed.ncbi.nlm.nih.gov/42422081/,PubMed
"The CHRNA5 rs16969968 variant is associated with MMP-9 expression and inflammatory signaling in COPD in a West Bengal population, India.","Adhikari Himani, Sultana Nasima, Goswami Achintya Mohan",Frontiers in pharmacology,2026-07-09,"Host genetic variation plays a critical role in shaping inflammatory responses to chronic environmental exposure in Chronic Obstructive Pulmonary Disease (COPD). The non-synonymous CHRNA5 polymorphism rs16969968 (G>A; D398N) has been associated with nicotine dependence; however, its immunomodulatory relevance in COPD remains insufficiently explored. To investigate the association of the CHRNA5 rs1",https://pubmed.ncbi.nlm.nih.gov/42422064/,PubMed
mRNA-based MRI contrast agent for precise diagnosis of glioma and pseudoprogression.,"Li Haoyuan, Wang Leiming, Zhong Yichen",Cell biomaterials,2026-07-09,"Precise diagnosis of glioma remains challenging in two aspects: one is to accurately image the tumor margin before surgery, and the other is to distinguish pseudoprogression and true tumor progression after therapy. Here, we developed a non-metallic MRI contrast agent, composed of a serotonin-derived ionizable lipid nanoparticle (LNP) and an mRNA with its 3'UTR engineered for glioma-specific expre",https://pubmed.ncbi.nlm.nih.gov/42422058/,PubMed
Integrative single-cell transcriptomics and mendelian randomization identifies BTN3A2 as a shared protective factor in Behçet's disease and inflammatory bowel disease.,"Dai Qinjin, Wu Yuelan, Geng Wenbo",Frontiers in immunology,2026-07-09,"Behçet's disease (BD) and inflammatory bowel disease (IBD) are immune-mediated chronic inflammatory disorders. Although they exhibit significant overlap in clinical manifestations and immunological features, whether they share molecular targets and pathogenic links remains unclear. This study aimed to explore the possible linking and shared treatment target between these two diseases. We analyzed ",https://pubmed.ncbi.nlm.nih.gov/42421947/,PubMed
Exploring the bioavailability and bioactivity of thiamine versus allithiamine: studies in ,"Nevermann Sandra, Weiß Hannah, Fischer Alexandra",Frontiers in nutrition,2026-07-09,"Thiamine (vitamin B Here, we conducted complementary studies in  In flies, thiamine deficiency caused developmental arrest at the first-instar larval stage, whereas supplementation with thiamine or allithiamine fully restored normal development. Notably, HPLC analysis revealed slightly higher tissue thiamine levels following allithiamine supplementation. In thiamine-depleted mice, supplementation ",https://pubmed.ncbi.nlm.nih.gov/42421918/,PubMed
Spatial transcriptome revealed associated biomarkers for endocrine therapy response in HR-positive/HER2-negative early breast cancer.,"Tan Yujing, Wang Jiani, Chen Zhe",Chinese journal of cancer research = Chung-kuo yen cheng yen chiu,2026-07-09,"Endocrine resistance occurs in nearly all patients with hormone receptor-positive/human epidermal growth factor receptor 2-negative (HR+/HER2-) early breast cancer (EBC), which can develop local and distant recurrence. The situation highlights the need to explore biomarkers for the efficacy of endocrine therapy (ET). We performed digital spatial profiling on postoperative tumor samples from 20 HR+",https://pubmed.ncbi.nlm.nih.gov/42421911/,PubMed
