title,authors,journal,date,abstract,link,source
Dysregulated circRNA expression profile and associated miRNA sponging in abnormal lung development in congenital diaphragmatic hernia.,"Jank Marietta, Aptekmann Arzu Ozturk, Tanaka Rina",Clinical and translational medicine,2026-09-11,"Circular RNAs (circRNAs) are stable, tissue- and developmental-stage-specific regulators of gene expression and candidate disease biomarkers. Their expression profile in abnormal lung development in congenital diaphragmatic hernia (CDH) is unknown. To evaluate circRNA expression profile in CDH-associated abnormal lung development. We profiled circRNAs in rat CDH and control lungs at embryonic day ",https://pubmed.ncbi.nlm.nih.gov/42723598/,PubMed
Testicular toll with viral intrusion: Molecular insights into the impact of chronic HIV infection on male fertility.,"Hediyal Tousif Ahmed, Stone Elizabeth M, Shukri Omar",Clinical and translational medicine,2026-09-11,"Human immunodeficiency virus (HIV) infection remains a major global health concern, compromising immune function and increasing susceptibility to opportunistic infections. Over the past two decades, fertility desire among people living with HIV has remained low due to poor health, fear of transmission and restrictive reproductive policies. In men, particularly those in advanced stages of infection",https://pubmed.ncbi.nlm.nih.gov/42723592/,PubMed
Amniotic fluid stem cells alleviate neuronal injury-related changes in spina bifida by inducing autophagy via regulating the FOXO1/STAT3 axis.,"Li Cuicui, Lin Hepu, Gao Hongwei",Organogenesis,2026-09-11,"Spina bifida (SB) is associated with progressive spinal cord injury and limited therapeutic options for neural protection. Amniotic fluid stem cells (AFSCs) have shown regenerative potential, but their effects on SB-related neuronal injury and the underlying mechanisms remain unclear. In this study, we investigated whether AFSCs alleviate neuronal injury-related changes in SB rats through the modu",https://pubmed.ncbi.nlm.nih.gov/42723550/,PubMed
Proteostasis in the regulation of pancreatic islet cell plasticity.,Shirakawa Jun,Journal of diabetes investigation,2026-09-11,"Pancreatic islet cells continuously synthesize and secrete large quantities of peptide hormones, making them uniquely dependent on robust proteostasis networks to maintain cellular function. Traditionally, the unfolded protein response (UPR) is considered a stress-responsive pathway that protects cells from endoplasmic reticulum (ER) dysfunction or triggers apoptosis when ER stress is excessive. H",https://pubmed.ncbi.nlm.nih.gov/42723547/,PubMed
Local Suppression of ,"Jiyun Yeo, Park Ju Young, Kwon Min Gyeong",Journal of microbiology and biotechnology,2026-09-11,"Diacylglycerol acyltransferase 2 (DGAT2) codes an enzyme which synthesize triglyceride by esterifying fatty acid to last portion of diacylglycerol backbone, and contributes to intramyocellular lipid metabolism. Small interfering RNA (siRNA)-mediated knockdown of ",https://pubmed.ncbi.nlm.nih.gov/42723533/,PubMed
c.1681-7 G>A Variant in the Factor XII Gene in a Family Diagnosed with HAE-FXII Does Not Affect Splice Site.,"Demirbag Karaali Merve, Pantir Retzep Simpel, Karali Zuhal","Pediatric allergy, immunology, and pulmonology",2026-09-11,,https://pubmed.ncbi.nlm.nih.gov/42723481/,PubMed
FTH1 mRNA-Protein Discordance in Cardiac Ferroptosis: Multilayer Posttranscriptional and Degradative Control.,"Zhou Feng, Zhou Jia-Bin, Yan Yi-Qing",Cardiovascular therapeutics,2026-09-11,"Ferritin heavy Chain 1 (FTH1) is a key protective factor against ferroptosis in the heart, yet its protein abundance can diverge from transcript levels in cardiac ferroptosis contexts. Since resistance to ferroptosis depends on FTH1 protein abundance rather than transcript levels and its ferroxidase activity cannot be readily compensated by other ferritin subunits, this mismatch is functionally co",https://pubmed.ncbi.nlm.nih.gov/42723477/,PubMed
Genomic Confirmation of HLA-A*02:94N By Next-Generation Sequencing.,"Merschman Jarret, Kreuter Justin, Millard Kevin",HLA,2026-09-11,The HLA-A*02:94N allele is characterised by a nonsense mutation in codon 89 in Exon 2.,https://pubmed.ncbi.nlm.nih.gov/42723419/,PubMed
Localized ribosome access and distal tuning via the Listeria prfA RNA thermometer.,"O'Steen Martin R, Chen Jocelyn V, Beier David H",Biophysical journal,2026-09-11,"RNA thermometers (RNATs) are temperature-responsive structures in 5' untranslated regions (UTRs) of some bacterial messenger RNA (mRNA) that control translation by modulating ribosome access. The Listeria monocytogenes prfA RNAT represses translation of PrfA (positive regulatory factor A), the master virulence regulator, at ambient temperature and activates it near the human host temperature (∼37 ",https://pubmed.ncbi.nlm.nih.gov/42723284/,PubMed
A De Novo Peptide That Induces Axonal Growth Through TrkB Activation.,"Maini Rumit, Tamada Kota, Fukuda Kunihiro",Chembiochem : a European journal of chemical biology,2026-09-11,"Brain-derived neurotrophic factor (BDNF) and its receptor, tropomyosin-related kinase B (TrkB), are key regulators of neuronal survival and synaptic plasticity. Impaired BDNF-TrkB signaling is strongly implicated in neurodegenerative and neuropsychiatric disorders, including Alzheimer's disease and major depressive disorder. However, the clinical use of BDNF is limited by poor pharmacokinetics and",https://pubmed.ncbi.nlm.nih.gov/42723246/,PubMed
Reversing Macrophage Immunometabolic Dysfunction in Prolonged Infections Via a Glutaminolysis-Fueled Restoration-Based Hierarchically Selective Therapeutic System.,"Yang Weinan, An Zihao, Cai Honglu","Advanced science (Weinheim, Baden-Wurttemberg, Germany)",2026-09-11,"Prolonged implant-associated bone infection (IBI) fosters an immunosuppressive niche by disrupting the essential immunometabolic reprogramming required for macrophages to support antibacterial immune responses. Mechanistically, our work demonstrates that prolonged infection substantially impairs macrophage immune function by triggering a profound downregulation of glutaminase 1 (GLS1) to stifle gl",https://pubmed.ncbi.nlm.nih.gov/42723187/,PubMed
Integrated transcriptomic and proteomic profiling reveals alteration of oxidative phosphorylation in omega-3 polyunsaturated fatty acid-mediated inhibition of Candida albicans biofilm formation.,"Wang Shuai, Wang Peng, Liu Yan",BMC microbiology,2026-09-11,"Candida albicans biofilms are highly tolerant to conventional antifungals, posing a major clinical challenge. Omega-3 polyunsaturated fatty acids (PUFAs), particularly docosahexaenoic acid (DHA) and eicosapentaenoic acid (EPA), exhibit antibiofilm activity, but their mechanisms remain incompletely understood. Integrated transcriptomic and proteomic approaches were used to investigate the antibiofi",https://pubmed.ncbi.nlm.nih.gov/42723011/,PubMed
COVID-19 vaccination around immune checkpoint inhibitor start and survival in a nationwide cohort of patients with cancer.,"Salem Joe-Elie, Curmin Raphaelle, Ajrouche Aya",Nature medicine,2026-09-11,"Experimental data suggest that COVID-19 vaccination could modulate immune checkpoint inhibitor (ICI) effects, but population evidence is limited. Using the French health data system (Système National des Données de Santé), we identified 95,015 adults initiating ICI therapy between December 2020 and March 2023. We assessed mRNA vaccination within 100 days before ICI initiation using inverse probabi",https://pubmed.ncbi.nlm.nih.gov/42722885/,PubMed
ALKBH5 activates creatine-driven thermogenesis by stabilizing CKB mRNA in response to cold.,"Zhang Yinliang, Du Chunyuan, Qiao Wei",Nature metabolism,2026-09-11,Non-shivering thermogenesis contributes to increased energy expenditure and can be a potential therapy to combat obesity. Here we show that the adipose tissue N,https://pubmed.ncbi.nlm.nih.gov/42722879/,PubMed
"CircRHBDD1(4,5) drives malignant progression of oral squamous cell carcinoma by enhancing DKK1 mRNA stability through facilitating m","Ren Daixi, Zhang Jiarong, Huang Mao",Oncogene,2026-09-11,"Oral squamous cell carcinoma (OSCC) is a malignant tumor arising from the oral mucosa and is highly prevalent in Southeast Asia and the Pacific region. Recurrence and metastasis significantly contribute to poor clinical outcomes, highlighting the importance of understanding the underlying molecular mechanisms. Circular RNAs (circRNAs), a class of covalently closed non-coding RNAs, have emerged as ",https://pubmed.ncbi.nlm.nih.gov/42722719/,PubMed
Mannatide modulates immune response and gut microbiota in cyclophosphamide-induced immunosuppressed BALB/c mice.,"Feng Yanjiao, Zeng Yue, Zhang Xue",International journal of biological macromolecules,2026-09-11,"Mannatide, a polysaccharide-based immunomodulator, has been widely used in China to enhance immune function, yet its mechanisms remain underexplored. This study investigated the immunoprotective effects of Mannatide in cyclophosphamide (CTX)-induced immunosuppressed mice, focusing on modulation of the gut microbiota and associated signalling pathways. Results demonstrated that Mannatide restored i",https://pubmed.ncbi.nlm.nih.gov/42722258/,PubMed
Molecular identification of NF-κB subunit RelA in Manila clam (Ruditapes philippinarum) and its regulatory role in inflammatory response during Vibrio parahaemolyticus infection.,"Feng Haodong, Yu Tian, Liang Jiaxin",Fish & shellfish immunology,2026-09-11,"The RelA subunit is a core component of the nuclear factor-kappa B (NF-κB) family and plays a pivotal role in regulating immune and inflammatory responses across vertebrates and invertebrates. However, its functional role remains poorly defined in marine bivalves. In this study, a RelA homolog (RpRelA) was identified and functionally characterized in the Manila clam (Ruditapes philippinarum). The ",https://pubmed.ncbi.nlm.nih.gov/42722177/,PubMed
Synergistic RNA therapy for scar reduction: co-delivery mRNA and siRNA attenuates MDA5/RIG-I activation to enhance anti-fibrotic efficacy.,"Wang Lefeng, Yuan Huiming, Mou Yujie",Journal of controlled release : official journal of the Controlled Release Society,2026-09-11,"Fibrotic diseases including corneal scarring and hypertrophic skin scarring cause visual impairment, disfigurement, and functional limitations with limited clinical therapeutic options. mRNA-based therapies are promising but hampered by the intrinsic immunogenicity of mRNA-loaded lipid nanoparticles. Here, we developed a LNP-mediated co-delivery system (Co-delivery@LNPs) encapsulating ID3 mRNA and",https://pubmed.ncbi.nlm.nih.gov/42722164/,PubMed
mRNA vaccines for glioblastoma: integrating multiomics and nanomedicine to overcome spatiotemporal heterogeneity.,"Zhang Shaoxing, Yuan Shuying, Feng Sizhe",Journal of controlled release : official journal of the Controlled Release Society,2026-09-11,"Glioblastoma (GBM) remains among the most lethal central nervous system (CNS) malignancies, characterized by inevitable recurrence and dismal prognosis. GBM exhibits profound spatiotemporal heterogeneity, continuously evading the immune system and developing drug resistance, which results in limited efficacy of traditional therapies. In this context, mRNA vaccines have emerged as a programmable im",https://pubmed.ncbi.nlm.nih.gov/42722161/,PubMed
HUWE1-mediated ubiquitination and degradation of TTC4 aggravates allergic rhinitis via inhibiting PINK1/parkin-dependent mitophagy and promoting FKBP5/NF-κB-induced Treg/Th17 imbalance: HUWE1-mediated TTC4 ubiquitination and degradation aggravates AR.,"Huo Yuting, Liu Zhihui, Mao Zhu",Archives of biochemistry and biophysics,2026-09-11,"Previously, we proved that tetratricopeptide repeat domain 4 (TTC4) protected against inflammatory injury in allergic rhinitis (AR). This study further explored whether HECT, UBA, and WWE domain containing protein 1 (HUWE1) functions as an E3 ubiquitin ligase targeting TTC4 to participate in AR pathogenesis. HNEpCs were stimulated with IL-13 in vitro, and mice were sensitized with ovalbumin to est",https://pubmed.ncbi.nlm.nih.gov/42722119/,PubMed
Optimizing RNA yield using deep neural networks coupled to massively parallel screening,"Dinghai Zheng, Justin Hong, Jun Wang",arXiv,2026-09-11,"Messenger RNA (mRNA)-based therapeutics have emerged as a powerful platform for vaccines, protein replacement therapies, and cancer immunotherapy. A critical bottleneck in mRNA development is manufacturing large quantities of RNA economically, as measured by RNA yield emerging from an in vitro transcription (IVT) reaction. However, how promoter-adjacent DNA sequences influence RNA yield remains po",http://arxiv.org/abs/2608.23722v1,arXiv
Energy-efficient codon optimization on thermodynamic hardware,"Andraz Jelincic, Ross C. Walker",arXiv,2026-09-11,"The growing energy demand for computation is becoming increasingly unsustainable. Thermodynamic computing, which harnesses physical thermal fluctuations as a computational resource rather than suppressing them, offers orders-of-magnitude energy savings for probabilistic and combinatorial tasks. Pharmaceutical R&D, heavily reliant on computational optimization and sampling, is a natural application",http://arxiv.org/abs/2606.17327v1,arXiv
