title,authors,journal,date,abstract,link,source
Distinct Genetic Alterations Drive Cushing Disease Versus Silent Corticotroph Adenomas.,"Paes Ticiana, Zhang Qilin, Borges Clarice Orange",The Journal of clinical endocrinology and metabolism,2026-06-11,"Corticotroph adenomas include functioning tumors causing Cushing disease (CD) and silent corticotroph adenomas (SCA), which differ markedly in size, clinical presentation, and aggressiveness. The molecular basis for these differences remains incompletely understood. To characterize genomic and transcriptomic alterations underlying the divergent clinical behavior of CD and SCA. Thirty-eight tumors ",https://pubmed.ncbi.nlm.nih.gov/42273717/,PubMed
Pharmacological and genetic modulation of IL-32 expression in intestinal epithelial cells does not impact HIV-1 outgrowth in co-cultured CD4,"Moreira Gabriel Etiene, Moreaux Julie, Kaofai Chernkhwan",Frontiers in immunology,2026-06-11,"The crosstalk between intestinal epithelial cells (IEC) and CD4 HT-29 IEC were activated with TNF and/or IL-22, IL-26,  In combination with TNF, IL-22 upregulated IL-32β/ϵ, RGZ increased IL-32β, ATRA decreased IL-32β/γ/ϵ, while IL-26 had no impact in IEC. HIV-1 outgrowth in IEC:T-cell co-cultures was not affected by IL-22/RGZ/ATRA-mediated changes in IL-32 expression. The analysis of differentiall",https://pubmed.ncbi.nlm.nih.gov/42273706/,PubMed
Comorbidity risk characteristics of rheumatoid arthritis in the context of depression-associated lipid metabolism.,"Liu Jiaru, Xiang Cuitian, Zhou Qirui",Frontiers in immunology,2026-06-11,"Rheumatoid arthritis (RA) and major depressive disorder (MDD) exhibit significant comorbidity, with shared pathological mechanisms such as inflammation and abnormal lipid metabolism. However, the specific molecular features and functional pathways linking the two diseases remain unclear. This study integrated public transcriptomic data from five MDD and five RA cohorts. Lipid metabolism-related mo",https://pubmed.ncbi.nlm.nih.gov/42273676/,PubMed
Hydrogel-based multiplexed high-risk human papillomavirus DNA/RNA detection for cervical cancer screening.,"Azizi Morteza, Hong Jae-Sang, Spitzberg Joshua",Biosensors & bioelectronics: X,2026-06-11,"Rapid triaging of high-risk human papillomavirus (HPV) infections, especially in resource-limited regions, can reduce cervical cancer deaths by identifying high-risk patients and minimizing pathology bottlenecks and overtreatment. Here, we developed a simple, rapid method for parallel detection of HPV DNA and RNA subtypes associated with a high risk of developing cervical cancer. Specifically, we ",https://pubmed.ncbi.nlm.nih.gov/42273395/,PubMed
Disease-associated RNA and protein signatures in iPSC-derived microglia model of Alzheimer's disease.,"Wu Wenzhe, Choi Eun Seok, Liu Luke",Frontiers in neuroscience,2026-06-11,"Microglia, the resident immune cells of the central nervous system, play a critical role in maintaining neural homeostasis and regulating inflammatory responses in the brain. Increasing evidence suggests that microglial dysfunction contributes to the progression of neurodegenerative diseases, including Alzheimer's disease (AD). However, the molecular mechanisms underlying these alterations remain ",https://pubmed.ncbi.nlm.nih.gov/42273366/,PubMed
Discovery of Novel Ionizable Lipids for Lipid Nanoparticles: Lipophilicity as a Predictor of Squaramide Head Group Lipid Clearance.,"Kumarasinghe E Sathyajith, Hennessy Edward J, Danneman Michael W",Small science,2026-06-11,"Ionizable lipids are a critical component of lipid nanoparticles (LNPs) for messenger RNA (mRNA) delivery, driving cellular uptake, endosomal escape, and tolerability. It is well-known that chemical modifications to ionizable lipids profoundly affect both potency and safety profiles. However, the lack of reliable predictive tools, limited understanding of lipid behavior, and the intrinsic complexi",https://pubmed.ncbi.nlm.nih.gov/42273341/,PubMed
Photobiomodulation outperforms ultrasound in reducing IL-1 ,"Oliveira Sofia, Ferreira Débora, Rodrigues Ligia R",APL bioengineering,2026-06-11,"Therapeutic ultrasound (US) and photobiomodulation (PBM) are promising treatment modalities for restoring articular cartilage. Owing to their different mechanisms of action, individual or combined stimulation may elicit different bioeffects on chondrocytes. This study aimed to evaluate the potential of US and PBM, applied alone or combined, in augmenting chondrocytes' responses toward cartilage ma",https://pubmed.ncbi.nlm.nih.gov/42273188/,PubMed
A comparative study of ,"Khoshnood Zeynab, Lohrasbi Reyhane, Hasheminejad Fateme",3 Biotech,2026-06-11,Stable and robust production of recombinant therapeutic proteins in mammalian cells remains challenging due to position effects and transcriptional silencing of the transgene following random integration. We investigated whether semi-targeted integration and UCOE-incorporation could enhance  The online version contains supplementary material available at 10.1007/s13205-026-04828-6.,https://pubmed.ncbi.nlm.nih.gov/42273071/,PubMed
Podoplanin Antibody SZ168 Alleviates Sepsis Inflammation and Macrophage Dysregulation via ERK Signaling.,"Wang Hongbin, Heng Junfeng, Zhang Yuhong",Human mutation,2026-06-11,"Sepsis is a life-threatening condition marked by excessive inflammation and immune dysregulation. Macrophages are central to this process. Podoplanin (PDPN), a transmembrane glycoprotein, is upregulated in inflammatory macrophages, but its role in sepsis remains unclear. The aim of this study is to investigate the role of PDPN and the therapeutic potential of its monoclonal antibody SZ168 in LPS-i",https://pubmed.ncbi.nlm.nih.gov/42272990/,PubMed
Bioinspired oxidized mRNA lipid nanoparticles for ex vivo engineering of chimeric antigen receptor macrophages targeting solid tumors.,"Mukalel Alvin J, Tylek Tina, Geisler Hannah C",Bioengineering & translational medicine,2026-06-11,"Solid tumors remain difficult to treat via conventional and novel therapeutic strategies. Immunotherapies such as chimeric antigen receptor T (CAR-T) cell therapy have been remarkably effective in treating hematological cancers, but their efficacy is limited in solid tumors. Recently, CAR macrophages (CAR-Ms) have emerged as a promising solid tumor immunotherapy, primarily for their intrinsic tumo",https://pubmed.ncbi.nlm.nih.gov/42272981/,PubMed
