title,authors,journal,date,abstract,link,source
The mRNA covalent modification dihydrouridine regulates transcript turnover and photosynthetic capacity during plant abiotic stress.,"Yu Li'ang, Melandri Giovanni, Dittrich Anna C Nelson",The Plant cell,2026-06-25,"RNA covalent modifications (RCMs) influence RNA stability and translation efficiency, and thus play critical roles in eukaryotic growth and development. However, their role in regulating plant performance under abiotic stress remains largely unexplored. Here, we integrated multi-omics data in six Sorghum bicolor accessions under water-limiting conditions in the field to explore the relationship be",https://pubmed.ncbi.nlm.nih.gov/42345185/,PubMed
"Blood-Based vs. Tissue-Based mRNA Expression of Thymidylate Synthase, Dihydropyrimidine Dehydrogenase, and Methylenetetrahydrofolate Reductase: A Prospective Study to Predict the Neoadjuvant CAPEOX Response in Advanced Colorectal Cancer.","Tahiya Elvida Christi Imelda, Lusikooy Ronald Erasio, Patellongi Ilhamjaya",Asian Pacific journal of cancer prevention : APJCP,2026-06-25,"Fluoropyrimidine-based chemotherapy is a fundamental treatment for colorectal cancer (CRC), yet its therapeutic efficacy is often limited by significant inter-individual variability. Enzymes involved in 5-fluorouracil (5-FU) metabolism thymidylate synthase (TS), dihydropyrimidine dehydrogenase (DPD), and methylenetetrahydrofolate reductase (MTHFR) are critical determinants of drug response. This s",https://pubmed.ncbi.nlm.nih.gov/42345176/,PubMed
Sodium Butyrate Activity in Colorectal Cancer under Hypoxia: A Potential Role for Carbonic Anhydrase IX.,"Alayssami Haifa, Hachim Mahmood Y, Senok Abiola",Asian Pacific journal of cancer prevention : APJCP,2026-06-25,"Hypoxia poses a significant challenge to cancer therapy. The impact of hypoxia on butyrate, a gut metabolite that has anti-colorectal-cancer properties, is unclear. Thus, the aim of this study was to determine the activity of sodium butyrate (NaB) under hypoxic conditions. Furthermore, this study was the first to investigate the potential of carbonic anhydrase IX (CA IX), a hypoxia-regulated gene,",https://pubmed.ncbi.nlm.nih.gov/42345170/,PubMed
NORAD Overexpression Enhances hiPSC-CM Regenerative Potency via PUM2/MASTL Signaling.,"Huan Kanghui, Jiang Yujian, Xie Xin","Arteriosclerosis, thrombosis, and vascular biology",2026-06-25,"The engraftment of induced cells from human pluripotent stem cell-derived cardiomyocytes (hiPSC-CMs) for myocardial infarction therapy is critically hindered by their low cell-cycle activity and survival rates. In this study, we explored the role of the long noncoding RNA activated by DNA damage (NORAD) in enhancing the cell-cycle activity and engraftment of hiPSC-CMs, providing new insights into ",https://pubmed.ncbi.nlm.nih.gov/42345093/,PubMed
From Jenner to genomics: the unfolding future of vaccinology.,Batool Rabab,Frontiers in immunology,2026-06-25,"The development of the smallpox vaccine two centuries ago laid the foundation for modern vaccinology. Smallpox, once a major killer in human history, was eradicated globally in 1980. This breakthrough encouraged the development of contemporary vaccine technologies, including inactivated, recombinant, viral vector, and mRNA platforms. Owing to developments in genetics, bioinformatics, and molecular",https://pubmed.ncbi.nlm.nih.gov/42344914/,PubMed
Versatile electroporation protocols enable reproducible CRISPR-RNP delivery across multiple primary mouse cells of the hematopoietic lineage.,"Oh Ju Hee, Yang Lucy F, Tanaka Erin",Frontiers in immunology,2026-06-25,"Genetic engineering of primary hematopoietic cells is essential for mechanistic immunology studies, however the development of cell-based therapies yet remains constrained by two major factors: the fragility of many primary lineages and challenges of viral delivery platforms that are costly, time-intensive, and biologically confounding. Here, we optimized scalable CRISPR-Cas9 electroporation workf",https://pubmed.ncbi.nlm.nih.gov/42344907/,PubMed
RSPO2-induced ferroptosis via PTBP1-mediated FSP1 mRNA decay suppresses breast cancer progression.,"Jiang Shuyun, Ma Hongwei, Du Zhanwei",Frontiers in oncology,2026-06-25,"Breast cancer is the most common malignant tumor worldwide, and its high heterogeneity limits the efficacy of current clinical therapies. R-spondin 2 (RSPO2) expression is closely associated with breast cancer subtypes, but the precise mechanisms by which it drives disease progression, particularly its relationship with ferroptosis, remain unclear. RSPO2 expression was examined in primary breast c",https://pubmed.ncbi.nlm.nih.gov/42344697/,PubMed
POC1A promotes malignant phenotypes in non-triple-negative breast cancer cell models with EMT- and Wnt/β-catenin-related alterations.,"Song Jingshuang, Zeng Fanyu, Du Yong",Frontiers in oncology,2026-06-25,"POC1A has been implicated in tumorigenesis in several malignancies; however, its expression pattern, clinical significance, and biological role in breast cancer remain unclear. This study aimed to investigate the expression of POC1A in breast cancer, evaluate its potential clinical relevance, and explore its role in tumor-associated phenotypes. Differential expression of POC1A in breast cancer was",https://pubmed.ncbi.nlm.nih.gov/42344686/,PubMed
Engineering bone tissue with mRNA: from molecular design and delivery to clinical applications.,"Del Toro Runzer Claudia, van Griensven Martijn, Balmayor Elizabeth Rosado","Materials today (Kidlington, England)",2026-06-25,"Bone possesses an intrinsic ability to regenerate after injury, but this capacity is often compromised in pathological conditions. Non-healing fractures are typically treated with autografts, which involve additional surgeries, patient discomfort, and risk of complications. Alternative strategies, such as the administration of growth factor proteins or plasmid DNA, have shown promise but are limit",https://pubmed.ncbi.nlm.nih.gov/42344670/,PubMed
"Dose-dependent effects of locally produced microbial phytase on caecal microbiota, hepatic insulin-like ","Isah Abdullahi, Loh Teck Chwen, Foo Hooi Ling",Veterinary world,2026-06-25,"Microbial phytase is extensively used in poultry nutrition to improve phosphorus utilization and reduce the anti-nutritional effects of phytic acid. Beyond nutrient digestibility, phytase may influence intestinal microbiota, immune responses, and growth-related molecular pathways in broiler chickens. However, limited information is available regarding the integrated effects of locally produced mic",https://pubmed.ncbi.nlm.nih.gov/42344335/,PubMed
Intrinsic exercise capacity is associated with skeletal muscle clock gene and IGF-1 signaling in aged low- and high-running capacity rats.,"Kim Hyeon-Ki, Kawamura Takuji, Bori Zoltan",Frontiers in physiology,2026-06-25,"Intrinsic exercise capacity is a strong predictor of health and longevity and is independently associated with aging- and disease-related outcomes. Although previous studies using low- and high-capacity runner (LCR and HCR) rats have demonstrated organ-specific patterns of epigenetic aging, the molecular mechanisms linking intrinsic aerobic capacity to skeletal muscle signaling remain incompletely",https://pubmed.ncbi.nlm.nih.gov/42344272/,PubMed
Investigation of Spexin Effects on Insulin-Dependent Pathway Genes in High-Glucose-Induced Insulin-Resistant C2C12 Myotubes.,"Cheah Ann Sze, Tan Ji Wei, Jaafar Faizul",FASEB bioAdvances,2026-06-25,"Diabetes is a global health concern, with type 2 diabetes mellitus (T2DM) being the most common form. T2DM is characterized by insulin resistance and impaired glucose uptake in skeletal muscle. Spexin shows hypoglycaemic effects, but its mechanism of action, especially in skeletal muscles, remains elusive. This study aims to investigate the effects of spexin on key genes associated with the insuli",https://pubmed.ncbi.nlm.nih.gov/42344265/,PubMed
Transcriptional regulatory network analysis identifies conserved cis-antisense ncRNAs in the vancomycin and ceftriaxone stress response of ,"Pino-Gaete Javiera, Torres Jorge, Véliz-González Maximiliano",Frontiers in molecular biosciences,2026-06-25,"Here, we analyzed RNA-seq profiles of  Both antibiotics activated a substantial shared response dominated by envelope remodeling/proteostasis and bioenergetic-nucleotide economy, while vancomycin recruited a broader condition-specific program. Despite differing scale (Van-TRN: 533 nodes/587 edges; Cef-TRN: 375 nodes/431 edges), both networks displayed sparse, hub-centered hierarchies and strong ne",https://pubmed.ncbi.nlm.nih.gov/42344150/,PubMed
"An End-to-End Modular Blueprint for Rapid mRNA Vaccine Development, Computational Design, Functional Validation, and Scalable Delivery Against Evolving Pathogens.","Mohamed Rehab A, Huitao Shen, Si Meng",In silico pharmacology,2026-06-25,The rapid emergence of new pathogens evolving viral variants. Underscores the need for agile vaccine platforms capable of outpacing infectious threats. Building on the success of mRNA vaccine technology during the COVID-19 pandemic. We integrated computational precision tool to help the young Scientifics map the vaccine design. It is not a validated lab protocol nor does it report experimental res,https://pubmed.ncbi.nlm.nih.gov/42344113/,PubMed
Clinical outcome of an SCNT-derived ,"Singh Priyanka, Patel Kartikey, Tripathi Gaurav",Frontiers in genome editing,2026-06-25,Myostatin (,https://pubmed.ncbi.nlm.nih.gov/42343904/,PubMed
[Serum from rats with electroacupuncture activates the PI3K/Akt signaling pathway to improve synaptic plasticity in HT22 neurons with oxygen and glucose deprivation].,"Shi Xueke, Chen Tingyu, Gao Jing",Nan fang yi ke da xue xue bao = Journal of Southern Medical University,2026-06-25,To investigate the protective effects of sera from rats receiving electroacupuncture (EA) against oxygen and glucose deprivation/reoxygenation (OGD/R) injury in HT22 neurons and explore the involvement of the PI3K/Akt signaling pathway in this protective mechanism. Bioinformatics analysis was performed using public databases to identify stroke-related pathways. A rat model of middle cerebral arter,https://pubmed.ncbi.nlm.nih.gov/42343849/,PubMed
[,"Guo Kelei, Wang Yiyuan, Li Yingli",Nan fang yi ke da xue xue bao = Journal of Southern Medical University,2026-06-25,"To investigate the effect of  Wistar rats were gavaged with 15, 30, or 60 g/kg WHT and normal saline for 7 consecutive days to prepare low-, medium-, or high-concentration WHT-medicated sera and blank serum, respectively. Human dermal microvascular endothelial cells (HDMECs) in routine culture were treated with the sera from SSc patients to establish an SSc cell model. The cells were treated with ",https://pubmed.ncbi.nlm.nih.gov/42343841/,PubMed
[Optimization and scale-up of recombinant elastomeric protein expression and fermentation process].,"Peng Youwei, Wang Jiabang, Li Ling",Sheng wu gong cheng xue bao = Chinese journal of biotechnology,2026-06-25,"Recombinant elastomeric protein exhibits excellent biocompatibility, tunable mechanical properties, and biomimetic microenvironment characteristics, offering broad application prospects in the biomedical and food sectors. However, its low production efficiency has hindered further research and industrial translation. To address this challenge, this study established a stable and efficient large-sc",https://pubmed.ncbi.nlm.nih.gov/42343798/,PubMed
