title,authors,journal,date,abstract,link,source
The 2026 Bundibugyo Ebola Outbreak: A Warning for Global Preparedness for Future Epidemics.,"Jalali Tahmineh, Pouriayevali Mohammad Hasan, Salehi-Vaziri Mostafa",Iranian biomedical journal,2026-09-12,"Dear Editor, The 2026 Bundibugyo Ebolavirus (BDBV) outbreak has once again demonstrated that the threat of emerging diseases remains a major global health challenge. The outbreak, first detected in the Democratic Republic of Congo (DRC) and spread to Uganda, is not only a regional crisis but also a test of the world's preparedness for pathogens with epidemic potential. Unlike Zaire Ebolavirus (EBO",https://pubmed.ncbi.nlm.nih.gov/42728358/,PubMed
"Hypoxia-Induced Expression of miR-424, miR-155, CD47, and PD-L1 in a Gastric Cancer Cell Line (MKN-45).","Samemaleki Sahar, Orooji Niloufar, Kazemi Tohid",Iranian biomedical journal,2026-09-12,"Hypoxia (pO2 < 5-10 mmHg) is a critical feature of the tumor environment that causes genetic and epigenetic changes. This study aimed to evaluate the effect of hypoxia on the expression of immune checkpoint genes (CD39, CD47, and PD-L1) and their regulatory microRNAs (miRNAs; miR-155, miR-424, miR-133, miR-142) in the gastric cancer cell line MKN-45. MKN-45 cells were cultured under standard condi",https://pubmed.ncbi.nlm.nih.gov/42728353/,PubMed
Circular RNA MCM3 recruits USP49 to stabilize PTBP1 and promote cisplatin resistance in cervical squamous cell carcinoma.,"Zhu Chenchen, Wei Ying, Li Yuebo",Oncogene,2026-09-12,"Circular RNA MCM3 is upregulated in platinum-resistant cervical squamous cell carcinoma (CSCC) and is associated with poor patient prognosis. However, its role in chemoresistance and the underlying mechanism remain undefined. Here, we demonstrate that circMCM3 drives cisplatin resistance both in vitro and in vivo by enhancing cell proliferation, inhibiting apoptosis and reducing DNA damage. Mechan",https://pubmed.ncbi.nlm.nih.gov/42728347/,PubMed
"Identification of a new, likely pathogenic, heterozygous ","Vaitiekunas Laurence, O'Beirne James",BMJ case reports,2026-09-12,Low phospholipid-associated cholelithiasis (LPAC) is a cholestatic genetic disorder caused by mutations in the ,https://pubmed.ncbi.nlm.nih.gov/42728079/,PubMed
MDMA administration reduces ethanol drinking and is associated with altered nociceptin and dynorphin system gene expression in alcohol-preferring rats.,"Rullo Laura, Losapio Loredana Maria, Mrizak Hela",Neuropharmacology,2026-09-12,"Alcohol use disorder (AUD) represents a major public health challenge, with current pharmacological and psychotherapeutic treatments showing limited efficacy. Recent clinical evidence suggests that MDMA-assisted psychotherapy may be effective for AUD, although concerns remain regarding its safety and potential for recreational use. This study investigated the effects of MDMA administration on alco",https://pubmed.ncbi.nlm.nih.gov/42727877/,PubMed
Epicatechin alleviates ulcerative colitis by restoring intestinal mucosa via regulating the NCR,"Xu Rui, Yi Qi, Chen Hongxu",Phytomedicine : international journal of phytotherapy and phytopharmacology,2026-09-12,"Promoting damaged intestinal mucosal repair and restoring epithelial barrier function are critical strategies for treating ulcerative colitis (UC). Interleukin-22 (IL-22), a key cytokine for intestinal epithelial homeostasis, is mainly secreted by group 3 innate lymphoid cells (ILC3s). ILC3s exhibit substantial plasticity: NCR⁻ILC3 preferentially secrete IL-17A, whereas NCR⁺ILC3 primarily produce ",https://pubmed.ncbi.nlm.nih.gov/42727461/,PubMed
The skeletal connectome: From molecular circuitry to systemic network medicine.,"Liu Wenqiang, Liu Dong, Liu Qianqian",Pharmacological reviews,2026-09-12,"Although classically viewed as a mechanical scaffold, the skeleton is increasingly recognized as a dynamic endocrine and sensory hub that integrates systemic biophysical and biochemical cues. In this review, we rethink skeletal physiology by proposing the 'skeletal connectome,' a network medicine framework that links circuit-level remodeling programs to multiorgan homeostasis. Structurally, we fir",https://pubmed.ncbi.nlm.nih.gov/42727407/,PubMed
Pigeon employs a conserved IRF7 gene to mediate innate immune response.,"Shao Qi, Liu Qiuju, Wang Jie",Poultry science,2026-09-12,"Compared with chickens and ducks, pigeons exhibit higher resistance to RNA virus infection. Interferon regulatory factor 7 (IRF7) was identified a member of the interferon regulatory factors (IRFs) family, which plays an important role in innate immune response. Subsequent studies have shown that IRF7 performs a diverse function in multiple biological processes. In this study, pigeon IRF7 (piIRF7)",https://pubmed.ncbi.nlm.nih.gov/42727343/,PubMed
Genome-wide epigenomic atlas and multi-omics responses of Eriocheir sinensis to natural extreme heat.,"Liu Rongchen, Zhang Xinyue, Wu Peiyun","Comparative biochemistry and physiology. Part D, Genomics & proteomics",2026-09-12,"Global climate warming has led to increasingly frequent and prolonged extreme summer heat events, posing severe environmental challenges to aquaculture systems. Extreme summer heat can disrupt the performance of pond-cultured ectotherms. The Chinese mitten crab (Eriocheir sinensis) is an economically important freshwater crustacean, but coordinated molecular differences following contrasting natur",https://pubmed.ncbi.nlm.nih.gov/42727168/,PubMed
Integrated transcriptomic analysis of mRNA and miRNA in Brown adipose tissue of the greater horseshoe bats during hibernation.,"Liu Sen, Fan Qiaodan, Li Hang","Comparative biochemistry and physiology. Part D, Genomics & proteomics",2026-09-12,"Hibernation enables animals survive harsh environments by conserving energy through reduced metabolism and body temperature. Brown adipose tissue (BAT) plays a critical role in non-shivering thermogenesis, crucial for warming up during arousal phase. The greater horseshoe bats (Rhinolophus nippon) are typical hibernators and non-shivering thermogenesis in BAT tissue may persist throughout the arou",https://pubmed.ncbi.nlm.nih.gov/42727167/,PubMed
