title,authors,journal,date,abstract,link,source
FMRP promotes gastric cancer progression via m,"Hou Xiaoyu, Gao Jinlan, Xing Xuesha",Journal of translational medicine,2026-09-05,"N6-methyladenosine (m FMRP expression in gastric cancer was assessed through bioinformatic analyses and tissue microarray-based immunohistochemistry. Its biological functions were examined through loss-of-function experiments in vitro and in vivo. Mechanistic investigations, including RNA interaction, m Bioinformatic analyses and tissue microarray-based immunohistochemistry showed that FMRP was si",https://pubmed.ncbi.nlm.nih.gov/42698072/,PubMed
Hepatic cytochrome P450 induction following Kashin-Beck disease-related selenium deficiency and T-2 toxin exposure in mice.,"Zhao Tong, Zhao Yichen, Mao Tingting",Archives of toxicology,2026-09-05,"Kashin-Beck disease (KBD) is a multifactorial endemic osteoarthropathy that has been associated with nutritional and environmental factors, including selenium deficiency and T-2 toxin exposure. However, whether combined selenium deficiency and T-2 toxin exposure affects hepatic xenobiotic metabolism has not been systematically investigated. Male C57BL/6 mice were fed a selenium-adequate or seleniu",https://pubmed.ncbi.nlm.nih.gov/42698005/,PubMed
Exploratory study on blood and urine transcriptomes for identifying miRNA biomarkers in pediatric febrile bacterial and viral infections.,"Kiseļova Tatjana, Vilne Baiba, Zvīgule-Neidere Gunda",Scientific reports,2026-09-05,"Modern clinical practice lacks rapid, reliable, and non-invasive methods to distinguish between bacterial and viral infections. It negatively impacts the effectiveness of treatment and increases the risk of unnecessary antibiotic administration and thus antibiotic resistance spread. Using microRNA (miRNA) biomarkers in urine may become the solution to the problems listed. miRNAs in urine are relat",https://pubmed.ncbi.nlm.nih.gov/42697918/,PubMed
Characterisation of the Novel HLA-A*03:541 Allele by Next-Generation Sequencing.,"Harfouch Elham, Gomes Marilyne, Hamdaoui Aicha",HLA,2026-09-05,HLA-A*03:541 differs from HLA-A*03:01:01:01 by a single nucleotide substitution at position 728 of the cDNA in exon 4.,https://pubmed.ncbi.nlm.nih.gov/42697832/,PubMed
Maternal PAN2 selectively maintains mRNA Poly(A) tail homeostasis to regulate RNA degradation during oocyte-to-early embryo transition in mice.,"Wu Xuan, Zhang Hua, Wu Yu-Ke",Science bulletin,2026-09-05,"In mammals, the precise degradation of maternal mRNAs is essential for oocyte maturation and early embryonic development, as it facilitates the ""maternal-to-zygotic transition (MZT)"" by eliminating maternal transcripts and enabling zygotic genome activation (ZGA). However, the physiological role of the poly(A)-specific nuclease 2 (PAN2), a deadenylase that initiates cascade degradation of long-tai",https://pubmed.ncbi.nlm.nih.gov/42697823/,PubMed
An entomopathogen-based small-RNA delivery system promotes the biocontrol efficacy against termites.,"Zhao Chen-Chen, Lu Hang, Mao Xiao-Long",Pesticide biochemistry and physiology,2026-09-05,"Entomopathogenic fungus-derived microRNA-like RNAs (milRNAs) have been determined as novel virulence factors that exhibit cross-kingdom RNAi effects on insect hosts. However, which factors and how they function in social insects are still largely unknown. Using the pathogen Metarhizium anisopliae and its social host Reticulitermes aculabialis, we investigated how pathogen-derived small RNAs mediat",https://pubmed.ncbi.nlm.nih.gov/42697687/,PubMed
LsS6K acts as a negative regulator of thiamethoxam tolerance in Laodelphax striatellus.,"Fang Shu, Shi Yuyang, Zhou Mi",Pesticide biochemistry and physiology,2026-09-05,"The ribosomal protein S6 kinase (S6K) transduces the anabolic signals from nutrients and is involved in insect development and reproduction, however, its role in the regulation of the insecticide detoxification is still unclear. In this study, LsS6K was cloned and characterized from Laodelphax striatellus. RT-qPCR analysis revealed tissue-specific expression of LsS6K with the highest expression le",https://pubmed.ncbi.nlm.nih.gov/42697685/,PubMed
Immunomodulatory Effects of Tokishakuyakusan on Progesterone Withdrawal-Induced Uterine Inflammation in Pregnant Mice.,"Nagamatsu Takeshi, Yanagisawa Manami, Tokita Yohei","American journal of reproductive immunology (New York, N.Y. : 1989)",2026-09-05,"Tokishakuyakusan (TSS) is a traditional Japanese Kampo medicine widely used to support pregnancy; however, its molecular mechanisms remain poorly understood. This study aimed to elucidate the progesterone-related immunomodulatory mechanisms underlying the pregnancy-supportive effects of TSS using a mouse model of progesterone withdrawal induced by mifepristone. Pregnant mice were fed either a cont",https://pubmed.ncbi.nlm.nih.gov/42697562/,PubMed
Mixing versus matching booster vaccines: A longitudinal humoral immune kinetics against Omicron in a Malaysian cohort.,"Thundakattil Ashwathy Varadarajan, Prabhu Rekha, Prabhu Girish",International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases,2026-09-05,"The objective of our study was to evaluate the longitudinal humoral immune response following booster regimens in Malaysia during the Omicron outbreak. In this prospective cohort study, 268 healthcare professionals and medical students in Malaysia were followed up for 24 weeks following homologous (mRNA-mRNA (mR-mR), viral vector-viral vector (VV-VV), inactivated virus-inactivated virus (IV-IV) an",https://pubmed.ncbi.nlm.nih.gov/42697472/,PubMed
Identifying a Suitable Human Hepatic In Vitro Model to Study Aryl Hydrocarbon Receptor-Mediated CYP1A1 and CYP1A2 Expression.,"Lenich Ann-Kathrin, Reindl Lisa-Marie, Ruez Stephanie",Food and chemical toxicology : an international journal published for the British Industrial Biological Research Association,2026-09-05,"The aryl hydrocarbon receptor (AHR) is a central mediator of cellular responses to environmental exposures, including cigarette smoke. Appropriate selection of in vitro hepatic models is critical for investigating AHR-dependent induction of xenobiotic-metabolizing enzymes. Therefore, The aim of this study was to compare AHR-mediated induction of CYP1A1 and CYP1A2 across five human hepatic in vitro",https://pubmed.ncbi.nlm.nih.gov/42697464/,PubMed
