title,authors,journal,date,abstract,link,source
"Brief communication: COVID-19 in patients with HIV-a prospective, single-centre cohort study in Slovakia.","Šimeková Katarína, Syrota Yaroslav, Péč Martin Jozef",AIDS research and therapy,2026-06-07,"Evidence on COVID-19 among people living with HIV (PLWH) remains mixed and context-dependent. We prospectively followed 64 PLWH receiving antiretroviral therapy at a tertiary university hospital in Martin, Slovakia (September 2020-September 2021). SARS-CoV-2 infection was confirmed by RT-PCR. COVID-19 was diagnosed in 54 of 64 participants (84.4%) and was generally mild; none required intensive ca",https://pubmed.ncbi.nlm.nih.gov/42251430/,PubMed
CoCl,"Hsu Shao-Lun, Szentmáry Nóra, Fries Fabian N",BMC ophthalmology,2026-06-07,"Congenital aniridia is a rare disease, accompanied by aniridia associated keratopathy (AAK) in most cases. Oxidative stress and inflammation are involved in the progression of AAK. We aimed to evaluate antioxidative and inflammatory gene and protein expression in a small interfering RNA (siRNA) paired box 6 (PAX6) knockdown limbal epithelial cell (LEC) model of aniridia under cobalt chloride (CoCl",https://pubmed.ncbi.nlm.nih.gov/42251340/,PubMed
A circRNA-miRNA-mRNA network potentially regulates skeletal muscle adaptation to hypoxia in Tibetan sheep.,"Zhao Pengfei, Zhang Yaqin, Ma Jing",BMC genomics,2026-06-07,"The extreme environmental conditions of high-altitude regions, particularly hypoxia, pose significant challenges to animal survival. Tibetan sheep serve as an exemplary model for studying mammalian hypoxic adaptation. Skeletal muscle, crucial for movement and energy metabolism, undergoes adaptive restructuring, yet the underlying molecular mechanisms, particularly the role of the competitive endog",https://pubmed.ncbi.nlm.nih.gov/42251254/,PubMed
ALKBH5 promotes the progression of cisplatin-resistant oral squamous cell carcinoma by regulating FOXA1 expression via m,"Wang Ying, Yang Hui-Xin, Gu Yu-Jia","Daru : journal of Faculty of Pharmacy, Tehran University of Medical Sciences",2026-06-07,"Oral squamous cell carcinoma (OSCC) accounts for the vast majority of oral cancer cases. Accumulating evidence has implicated both AlkB homolog 5 (ALKBH5) and forkhead box protein A1 (FOXA1) in the emergence of cisplatin resistance in OSCC. This study aimed to define their functional roles and elucidate the underlying molecular mechanisms. The expression of ALKBH5, FOXA1, and YTHDF2 was assessed b",https://pubmed.ncbi.nlm.nih.gov/42251238/,PubMed
LncRNA 606938-TFAM axis drives oxidative stress and activates cGAS-STING pathway-mediated antitumor immunity to restrain colorectal cancer progression.,"Du Jin'e, Guo Zhichao, Lu Qiao",Oncogene,2026-06-07,"Colorectal cancer (CRC) remains the third most common malignancy and a leading cause of cancer-related mortality worldwide. Despite immunotherapy advances, most CRCs respond poorly to immune checkpoint inhibitors due to their immunologically ""cold"" phenotype characterized by low immunogenicity and a suppressive tumor microenvironment. Oxidative stress has emerged as a critical determinant of antit",https://pubmed.ncbi.nlm.nih.gov/42251192/,PubMed
Low KIF4A expression is associated with gastric cancer progression and aggressive phenotypes.,"Bang Seongsik, Chae Seoung Wan, Kim Yeseul",Scientific reports,2026-06-07,"Kinesin family member 4A (KIF4A) regulates chromosome condensation and segregation during mitosis and is upregulated as an oncogene in various malignancies. However, its role in gastric cancer (GC) remains unclear. Therefore, this study aims to evaluate the clinicopathological and prognostic significance of KIF4A expression in GC. KIF4A protein expression was assessed via immunohistochemistry and ",https://pubmed.ncbi.nlm.nih.gov/42251143/,PubMed
A subphenotype of obesity with reduced enteroendocrine GLP-1 synthesis and enhanced tirzepatide response.,"Ticho Alexander L, McRae Alison N, Cifuentes Lizeth",Gastroenterology,2026-06-07,Obesity is a heterogeneous disease characterized by different pathophysiological and behavioral traits that influence response to GLP-1-based therapies. We previously identified an obesity phenotype characterized by fast gastric emptying and increased postprandial hunger. We aimed to elucidate pathophysiologic mechanisms in this phenotype by evaluating plasma enteroendocrine hormones and mucosal g,https://pubmed.ncbi.nlm.nih.gov/42250890/,PubMed
Esketamine alleviates trigeminal neuralgia and anxiety-like behaviors in mice by inhibiting RIPK1/RIPK3/MLKL-mediated necroptosis.,"Dong Rui, Liu Jiaxin, Shen Yumei",Brain research bulletin,2026-06-07,"Trigeminal neuralgia (TN) is a debilitating orofacial pain condition frequently complicated by anxiety and depression, forming a self-reinforcing pain-affect cycle with limited therapeutic options. A TN mouse model with anxiety-like behavior was established using partial infraorbital nerve transection (pIONT). Esketamine (ES) (5 or 10mg/kg) was administered intraperitoneally from postoperative day",https://pubmed.ncbi.nlm.nih.gov/42250657/,PubMed
YAP mediates activation of the serine synthesis pathway in the heart during pressure overload.,"Hu Chengchen, Zhai Peiyong, Su Xiaoyang",Journal of molecular and cellular cardiology,2026-06-07,"Activation of YAP during the acute phase of pressure overload induces compensatory cardiac hypertrophy by activating aerobic glycolysis. One potential mechanism mediating the salutary action of YAP is an accumulation of serine, which provides building blocks essential for the growth and survival of cardiomyocytes. We investigated the molecular mechanism through which YAP promotes serine accumulati",https://pubmed.ncbi.nlm.nih.gov/42250625/,PubMed
Huanglian Wendan ameliorates depression via gut-brain axis-related PPAR-α/allo pathways.,"Sun Qingya, Zhao Yijing, Zhang Jiayan",Phytomedicine : international journal of phytotherapy and phytopharmacology,2026-06-07,"Huanglian Wendan decoction (HLWD) is traditionally used to treat a syndrome characterized by symptoms such as insomnia, irritability, and digestive disturbances. Its historical application in addressing phlegm-heat-induced mental and emotional disorders offers both a cultural and clinical basis for investigating its potential mechanisms in alleviating depressive symptoms via gut-brain axis. To exp",https://pubmed.ncbi.nlm.nih.gov/42250464/,PubMed
