title,authors,journal,date,abstract,link,source
[Exploring the impact of macrophage depletion on influenza viral pneumonia and its mechanism of action through the cGAS-STING pathway].,"Shi Jianing, Liu Lan, Li Mengjuan",Xi bao yu fen zi mian yi xue za zhi = Chinese journal of cellular and molecular immunology,2026-08-24,Objective This study investigated the impact of macrophage depletion on influenza A virus (IAV)-induced pneumonia and its underlying mechanism. Methods A mouse model of IAV-induced pneumonia with macrophage depletion was created using CL,https://pubmed.ncbi.nlm.nih.gov/42634902/,PubMed
BNT162b2 mRNA Vaccination Activates Spike-Reactive Regulatory T Cells in Humans.,"Shinwari Naila, Xue Xinxin, Lu Dongyun",International immunology,2026-08-24,"Studies using mouse models of viral infection have shown that viral antigen-reactive regulatory T cells play multiple context-dependent roles, including attenuating the immune response against the pathogen and limiting inflammatory damage. By contrast, evidence for the presence and function of viral antigen-specific Tregs in humans remains very limited. Here, we investigated whether BNT162b2 mRNA ",https://pubmed.ncbi.nlm.nih.gov/42634894/,PubMed
Changes in P2X4 receptor expression following AbobotulinumtoxinA treatment in patients with chronic migraine: A case series study.,"Salami Zhale, Irian Saeed, Togha Mansoureh",Current journal of neurology,2026-08-24,,https://pubmed.ncbi.nlm.nih.gov/42634802/,PubMed
Circulating Drivers of Pathophysiology in Post-COVID-19 Sequelae.,"Abdullah Muhammad, Naz Anam, Qureshi Javed Anver",Current molecular medicine,2026-08-24,"According to the WHO, post-COVID-19 sequelae impose an increased burden of illness and comorbidities among survivors. The present study evaluated systemic clinical complications associated with the dysregulation of circulatory cytokines in post-COVID-19 patients and compared them with those of healthy controls. This cross-sectional study included 147 participants divided into symptomatic post-COVI",https://pubmed.ncbi.nlm.nih.gov/42634571/,PubMed
COVID-19 Vaccine-induced Autoimmune Rheumatic Diseases: A Systematic Review of Case Reports.,"Tekantapeh Sepideh Tahsini, Safarkhanlou Paria, Mirzohreh Seyedeh-Tarlan",Current rheumatology reviews,2026-08-24,"Autoimmune rheumatic diseases (ARDs) have been reported following various vaccinations, including those against COVID-19. Given widespread global vaccination and the rarity of these events, the causal association between COVID-19 vaccination and ARD onset remains unclear. This systematic review aimed to summarize reported ARD cases occurring after COVID-19 vaccination. A systematic search of PubMe",https://pubmed.ncbi.nlm.nih.gov/42634566/,PubMed
ZBTB33/RBM15 Axis Upregulates MACC1 to Promote the Malignant Progression of Colorectal Cancer.,"Wang Lichun, Guo Bin, Jiao Xueping",Current gene therapy,2026-08-24,"Extensive clinical evidence has identified metastasis-associated colon cancer 1 (MACC1) as a pivotal cancer-promoting gene that actively fuels the advancement of neoplasms. However, the upstream transcriptional regulators of MACC1 and the specific posttranscriptional mechanisms involving N6-methyladenosine (m6A) modification that govern its expression remain largely undefined. This study aims to e",https://pubmed.ncbi.nlm.nih.gov/42634545/,PubMed
Protective effects of histamine H4 receptor antagonist on the inflammatory responses in B cells in a mouse model of multiple sclerosis.,"Al-Mazroua Haneen A, Alhamami Hussain N, Nadeem Ahmed",Immunopharmacology and immunotoxicology,2026-08-24,"Multiple sclerosis (MS) is an inflammatory, demyelinating, and neurodegenerative disease of the central nervous system (CNS) driven by autoimmune mechanisms. However, growing evidence indicates that B lymphocytes may contribute to the disease through antigen presentation and the production of proinflammatory mediators. This study aimed to examine the effect of JNJ 10191584 (JNJ), a potent and sele",https://pubmed.ncbi.nlm.nih.gov/42634537/,PubMed
"Phytoene, a Precursor of Lycopene in Tomatoes, Protects Against Metabolic Dysfunction-Associated Steatotic Liver Disease in Mice.","Lee Na Youn, Lee Jennifer, Matthan Nirupa R",Molecular nutrition & food research,2026-08-24,"The health benefits of tomato consumption may derive from bioactive compounds other than lycopene in tomatoes. 15-Cis-phytoene, a colorless precursor of lycopene abundant in tomatoes, has not been well studied for its biological activity. We investigated whether dietary 15-cis-phytoene protects against metabolic dysfunction-associated steatotic liver disease (MASLD) and whether this protection dep",https://pubmed.ncbi.nlm.nih.gov/42634470/,PubMed
Acute Dietary Zinc Deficiency Impairs Sperm Motility but Not Gonadal mRNA Methylation in Mice.,"Ibadin Ngozi O, Diaz Francisco J",Molecular reproduction and development,2026-08-24,"Zinc deficiency is associated with impaired male fertility and with reduced DNA and histone methylation in oocytes, but the temporal relationship between acute dietary zinc deficiency and sperm function is unclear. To fill in these gaps, the effects of acute dietary zinc deficiency on sperm function were tested. Five-week-old F1 (DBA × C57BL/6) male and female mice were fed a control diet (29 mg Z",https://pubmed.ncbi.nlm.nih.gov/42634447/,PubMed
"HE4 Silence Combined with DDP in the Treatment of Ovarian Cancer, Especially Platinum-resistant Ovarian Cancer.","Zuo Yaxin, Wang Ruiqin, Xu Yunshu",Current cancer drug targets,2026-08-24,"Ovarian cancer (OC) is the most lethal gynecological malignancy. Human epididymis protein 4 (HE4) is a secreted glycoprotein serving as a clinical OC biomarker. This study aimed to employ RNAi technology to silence HE4 gene expression, combined with cisplatin (DDP), to explore the effects on the OVCAR-3 cell line and its cisplatin-resistant counterpart. The cisplatin-resistant cell line OVCAR-3/DD",https://pubmed.ncbi.nlm.nih.gov/42634368/,PubMed
Total Flavonoids from Hawthorn Leaves Alleviate Acute Inflammatory Responses Following Spinal Cord Injury by Downregulating the TLR4/NF-Κb Signaling Pathway.,"Fu Wenwen, Zhu Ting, Zeng Gaofeng",Current topics in medicinal chemistry,2026-08-24,"This study aimed to investigate the anti-inflammatory mechanisms of TFHL in SCI through in vivo and in vitro experiments. A SCI model was established using Sprague-Dawley rats. TFHL was administered via intraperitoneal injection. Microglial cells were stimulated with lipopolysaccharide (LPS) to induce inflammation, followed by TFHL treatment. Behavioral assessments (BBB scores), histological stain",https://pubmed.ncbi.nlm.nih.gov/42634323/,PubMed
Leukocyte Receptor Tyrosine Kinase is A Novel Therapeutic Target In B-Cell Acute Lymphoblastic Leukemia.,"Tao Yujia, Xing Cheng, Zhang Pengyu",Current cancer drug targets,2026-08-24,"B-cell acute lymphoblastic leukemia (B-ALL) is associated with a poor prognosis, highlighting the need for novel therapeutic targets. Leukocyte receptor tyrosine kinase (LTK) is aberrantly activated in solid tumors; however, its role in B-ALL remains unclear. This study aimed to investigate the expression, functional significance, and therapeutic potential of LTK in B-ALL. LTK expression and its p",https://pubmed.ncbi.nlm.nih.gov/42634310/,PubMed
