title,authors,journal,date,abstract,link,source
"Exploring the Mechanism of Curcumin in the Treatment of Gastric Cancer based on Network Pharmacology, Molecular Dynamics Simulation, and In Vitro Experimental Verification.","Xu Hui, Fang Quan, Wang Chao",Current medicinal chemistry,2026-07-29,"Gastric Cancer (GC) is still one of the leading causes of cancer-related deaths worldwide. Curcumin, a natural polyphenol found in turmeric, has been reported to have anti-tumor properties. However, the mechanism by which curcumin acts against GC remains unclear. In this study, we combined approaches such as network pharmacology, GEO microarray analysis, molecular docking and molecular dynamics, b",https://pubmed.ncbi.nlm.nih.gov/42522652/,PubMed
Methylmalonate Overload Despite Glycemic Control Drives Diabetic Heart Damage.,"Wang Shanjie, Yan Miao, Zhang Yiying",Circulation research,2026-07-29,"Despite optimal glycemic control, the heart failure burden remains substantial in diabetic patients. Metabolic remodeling is involved in this process, yet our current understanding is still in its infancy. Methylmalonic acid (MMA) is conventionally viewed as a marker of cobalamin (Cbl) deficiency. Paradoxically, MMA elevation-related cardiovascular mortality is more pronounced in diabetic patients",https://pubmed.ncbi.nlm.nih.gov/42522575/,PubMed
Lysine methyltransferase methyltransferase-like 13 regulates bone marrow mesenchymal stem cells osteo-adipogenic differentiation and senescence in osteoporosis via the Foxa1/HES-1 axis.,"Liu Ying, Wang Ao, Liu Ziwen",Stem cells translational medicine,2026-07-29,"Recent research indicates that the senescence of bone marrow mesenchymal stem cells (BMSCs) disrupts the osteo-adipogenic balance, a primary factor contributing to the development of osteoporosis. Our previous findings have implicated methyltransferases in this process, among which methyltransferase-like 13 (METTL13) has been established to regulate cell fate, although its role in osteoporosis has",https://pubmed.ncbi.nlm.nih.gov/42522267/,PubMed
The Role of CD4 T Cell Repertoire and Immune Memory Mechanisms in Vaccination and Infection Immunity.,Kubo Masato,Immunological reviews,2026-07-29,CD4,https://pubmed.ncbi.nlm.nih.gov/42522246/,PubMed
The Cavβ4 subunit of Cav1.2 channels antagonizes isoproterenol-induced hypertrophy in rat cardiac muscle cells by down-regulating miR-183-5p.,"Carrillo Elba D, Galicia Erick, García María C",Physiological reports,2026-07-29,"The Cavβ4 subunit of voltage-gated Cav1.2 channels regulates gene expression in neurons and cardiac cells. It increases the expression of interferon-β-related genes in H9c2 cardiomyocytes derived from rat ventricular tissue, but the possibility that it also regulates the expression of microRNAs (miRs) remains unexplored. Furthermore, its role in cardiac hypertrophy is unknown. Although the mechani",https://pubmed.ncbi.nlm.nih.gov/42522117/,PubMed
Differential Effects of VEGFA and EGF Polymorphisms on Susceptibility and Postoperative Outcome in Cholangiocarcinoma.,"Pein Justus, Niklisch Saskia, Horn Paul",Annals of surgery,2026-07-29,"To investigate the impact of VEGFA and EGF genetic polymorphisms on postoperative survival, susceptibility, transcriptomics, and systemic proteomic regulation in cholangiocarcinoma (CCA). Angiogenesis and growth factor signaling via vascular endothelial growth factor A (VEGFA) and epidermal growth factor (EGF) are key drivers of CCA biology, yet the clinical relevance of their genetic variants rem",https://pubmed.ncbi.nlm.nih.gov/42522067/,PubMed
Identification of a Novel Splice-Site variant in TACR3 (c.888 + 1G > A) Associated with Asthenozoospermia and Hypogonadotropic Hypogonadism in an Iranian Family.,"Saberiyan Mohammadreza, Kalantar S M, Mirfakhraie Reza","Reproductive sciences (Thousand Oaks, Calif.)",2026-07-29,"TACR3 encodes the receptor for neurokinin B, a key regulator of the hypothalamic-pituitary-gonadal axis. Disruption of this pathway can impair gonadotropin release and male reproductive function. Given the genetic heterogeneity of male infertility, this study aimed to identify novel variants in TACR3 that may underlie asthenozoospermia and related hormonal abnormalities. Fifteen infertile men with",https://pubmed.ncbi.nlm.nih.gov/42521916/,PubMed
Postnatal Developmental Localization of Vaspin/GRP78 in the Mouse Pituitary and its Evidence in Gonadotrophin Secretion.,"Riba Preethi, Gurusubramanian Guruswami, Roy Vikas Kumar","Reproductive sciences (Thousand Oaks, Calif.)",2026-07-29,"Adipokine, vaspin, and its receptor GRP78 play an important role in reproductive and metabolic functions. Both proteins are expressed in reproductive tissues like the testis, ovary, and also in the hypothalamus. Our recent study has reported its postnatal localization in the testis, suggesting its involvement in the local reproductive role in pubertal males. This study investigated the postnatal l",https://pubmed.ncbi.nlm.nih.gov/42521915/,PubMed
tRF-27-87R8WP9N1E5 serves as a prognostic biomarker and tumor suppressor in gastric cancer by targeting the WNT4 pathway via Ago2.,"Yu Xiuchong, Zhou Yang, Tong Jianing",Oncogene,2026-07-29,"Gastric cancer (GC) poses a significant global health burden, creating critical demands for early diagnostic biomarkers and novel therapeutic targets. tRNA-derived fragments (tRFs) have recently emerged as key regulatory molecules in tumorigenesis. However, the roles of tRFs in GC are largely unknown. The diagnostic and prognostic significance of tissue tRF-27-87R8WP9N1E5 (tRF-27) was evaluated by",https://pubmed.ncbi.nlm.nih.gov/42521835/,PubMed
Sequencing-free spatial profiling of post-transcriptional regulation in fresh tissues using nanoneedle arrays.,"Ji Xianglin, Fang Peilin, Wan Youyang",Nature biomedical engineering,2026-07-29,"Spatial transcriptomics has transformed tissue analysis but remains constrained by high cost, complex workflows, sequencing dependence and limited access to post-transcriptional regulation in fresh tissues. Here we present a sequencing-free and amplification-free approach for the spatial profiling of post-transcriptional regulation across large tissue sections. The method operates on fresh, minima",https://pubmed.ncbi.nlm.nih.gov/42521808/,PubMed
