title,authors,journal,date,abstract,link,source
Study on the mechanism of SW inhibiting testosterone synthesis in mouse Leydig cells.,"Chen Zhenxin, Zhou Yukai, He Xiaodie",Frontiers in veterinary science,2026-09-16,"Swainsonine (SW), the main toxic component of locoweed, can cause livestock poisoning and reproductive damage in male animals; however, the mechanism by which it affects testosterone secretion remains unclear. Ten-week-old male C57BL/6 mice were orally administered SW at doses of 0, 0.05, and 0.25 mg/(kg·d) for 28 days. TM3 mouse Leydig cells were treated with SW at concentrations of 0, 1, and 10 ",https://pubmed.ncbi.nlm.nih.gov/42745784/,PubMed
Androgen receptor drives divergent chromatin accessibility programs in benign and malignant prostate epithelial cells.,"Kukkonen Konsta, Afyounian Ebrahim, Rauhala Hanna",Nucleic acids research,2026-09-16,"Androgen receptor (AR) activation alters chromatin structure in prostate cancer (PC) cells, but its impact in nonmalignant prostate epithelial cells (NPEC) remains poorly characterized due to lack of representative models. We leveraged our previously established NPEC (RWPE-1-AR and RWPE-1-Ctrl) and PC (LNCaP-pcDNA3.1 and LNCaP-ARhi) cell models to profile androgen-driven chromatin responses using ",https://pubmed.ncbi.nlm.nih.gov/42745664/,PubMed
Characterisation of the Novel HLA-DQA1*01:194 Allele by Sequencing-Based Typing.,"Dalhoumi Intissar, Andreani Marco, Cargou Marine",HLA,2026-09-16,HLA-DQA1*01:194 differs from HLA-DQA1*01:04:01:01 by one nucleotide substitution in codon 223 in Exon 4.,https://pubmed.ncbi.nlm.nih.gov/42745533/,PubMed
"Thioperamide, a histamine H3 receptor antagonist, attenuates neuroimmune activation and inflammation in the SOD1","Aldossari Abdullah A, Alsaad Abdulaziz M S, Nadeem Ahmed",Immunopharmacology and immunotoxicology,2026-09-16,"Amyotrophic lateral sclerosis (ALS) is a neurodegenerative disorder of unknown cause that gradually affects upper and lower motor neurons in the motor cortex, brainstem, and spinal cord. The histamine H3 receptor (H3R), a presynaptic autoreceptor, regulates histamine release through feedback mechanisms. H3R is highly expressed in neurons and microglia, where it influences inflammatory responses. T",https://pubmed.ncbi.nlm.nih.gov/42745510/,PubMed
Oscillatory shear stress-induced endothelial extracellular vesicles exacerbate aortic valve calcification.,"Chen Shiqi, Shang Xiaoke, Xu Jianjun",Cardiovascular research,2026-09-16,"Calcific aortic valve disease (CAVD) lacks effective pharmacotherapies. Although small extracellular vesicles (sEVs) are established mediators of cellular communication, how they translate oscillatory shear stress (OSS) into pro-calcific signals through endothelial-interstitial crosstalk remains unknown. This study aimed to delineate a complete mechanosensitive pathway by which sEVs drive aortic v",https://pubmed.ncbi.nlm.nih.gov/42745419/,PubMed
Differential regulation of SOCS signalling and immunoproteasome pathways by JAK inhibitors and TNF inhibitors in rheumatoid arthritis.,"Ghannam Khetam, My Linh Nguyen, Behrendt Christine",Arthritis research & therapy,2026-09-16,"Janus kinase (JAK) inhibitors and TNF inhibitors (TNFi) are established therapies in rheumatoid arthritis (RA), yet their differential effects on the JAK/STAT/SOCS/proteasome axis remain incompletely understood. This pilot study systematically characterised treatment-specific effects of baricitinib, tofacitinib, and TNFi upon molecular signatures in RA patients. Seventy-five patients with RA were ",https://pubmed.ncbi.nlm.nih.gov/42745343/,PubMed
TNFα-induced endothelial extracellular vesicles regulate astrocyte function: an integrated transcriptomic and proteomic study.,"Wang Le, Luo Li, Zhang Zhaoyang",Fluids and barriers of the CNS,2026-09-16,"Endothelial cells and astrocytes are critical structural and functional components of the blood-brain barrier. In many neuroinflammatory diseases, endothelial cells are among the first to respond to inflammatory stimuli and release extracellular vesicles (EVs). However, whether inflammatory stimulation alters EV RNA cargo and subsequently regulates astrocyte function remains unclear. In this study",https://pubmed.ncbi.nlm.nih.gov/42745340/,PubMed
In Vitro Selection of Functional Neoproteins Containing Highly Fluorinated Cores.,"Beattie Adam, Vinogradov Alexander, Okada Chikako",Angewandte Chemie (International ed. in English),2026-09-16,"The inclusion of non-proteinogenic amino acids (npAAs) into proteins vastly expands their chemical repertoire and hence possible functional diversity. However, it remains challenging to obtain non-proteinogenic sequences that carry out a specific task. Here we develop a platform to discover functional non-standard proteins and illustrate its utility by generating a family of bioactive proteins who",https://pubmed.ncbi.nlm.nih.gov/42745166/,PubMed
SMC1A is required for fate determinations of human spermatogonial stem cells and male fertility by interacting with YBX1 and stabilizing HMGA2 mRNA via an m,"Liu Wei, Du Li, Zhu Yanna",Cell death and differentiation,2026-09-16,"Spermatogonial stem cells (SSCs) are required for initiating and maintaining normal spermatogenesis, and notably, they have significant applications in both reproductive and regenerative medicine owing to their great plasticity with de-differentiation and trans-differentiation potentials. Nevertheless, molecular mechanisms regulating human SSC fate determinations and male fertility remain elusive.",https://pubmed.ncbi.nlm.nih.gov/42745033/,PubMed
CircLAMA5 traps Sam68 in the cytoplasm to regulate alternative splicing and drive sunitinib resistance in ccRCC.,"Xu Zhehao, Lu Haohua, Lu Zeyi",Oncogene,2026-09-16,"Tyrosine kinase inhibitor (TKI) resistance remains a major challenge in the treatment of clear cell renal cell carcinoma (ccRCC), yet the underlying molecular mechanisms are not fully understood. Here, we identify circular RNA circLAMA5 (hsa_circ_0061093) as a critical driver of sunitinib resistance in ccRCC. CircLAMA5 is significantly upregulated in sunitinib‑resistant cell lines and cell‑derived",https://pubmed.ncbi.nlm.nih.gov/42744974/,PubMed
