title,authors,journal,date,abstract,link,source
Cuproptosis-related Gene SLC31A1 Correlates with M2 Macrophage Infiltration and Serves as a Potential Therapeutic Target in Glioma: A Comprehensive Analysis of 1573 Samples from TCGA and CGGA Databases.,"Hu Man, Wang Yong, Li Yang",Recent patents on anti-cancer drug discovery,2026-07-16,"Cuproptosis is a newly discovered form of programmed cell death that offers a new perspective on glioma treatment. However, the clinical impacts of CuproptosisRelated Genes (CRGs) in glioma remain largely unclear. This study aimed to investigate the role and biological significance of CRGs in glioma. The current study included 1573 glioma patients (603 from TCGA and 970 from the CGGA database) wit",https://pubmed.ncbi.nlm.nih.gov/42460531/,PubMed
F/HN-pseudotyped lentiviral vector efficiently transduces non-human primate airways with no evidence of relevant toxicity.,"Griesenbach Uta, McLachlan Gerry, Sinadinos Anthony",Molecular therapy. Advances,2026-07-16,"We have developed a third-generation lentiviral vector pseudotyped with Sendai virus F and HN envelope proteins (rSIV.F/HN) expressing functional cystic fibrosis transmembrane conductance regulator (CFTR) as a gene therapy for cystic fibrosis (BI 3720931). Here, we assessed transduction efficiency and acute toxicology of the rSIV.F/HN vector expressing an enhanced green fluorescent protein (EGFP) ",https://pubmed.ncbi.nlm.nih.gov/42460419/,PubMed
Lipocalin-2 Emerges as a Core Pathogenic Mediator and Biomarker in Autosomal Dominant Tubulointerstitial Kidney Disease-UMOD via Transcriptomic Profiling.,"You Ruilian, Liu Zhi-Ying, Li Meng-Shi","Kidney diseases (Basel, Switzerland)",2026-07-16,"Autosomal dominant tubulointerstitial kidney disease (ADTKD) is a group of inherited renal disorders characterized by progressive decline in kidney function, with  Transcriptomic datasets (GSE214491, GSE139585, GSE97093) from ADTKD- In GSE214491 (6 mutant vs 6 wild type mice), 302 DEGs were identified at 4 months, and an additional 117 DEGs were newly characterized at 1 month, when histological di",https://pubmed.ncbi.nlm.nih.gov/42460295/,PubMed
Novel deep intronic variants in ,"Chen Xin, Li Shuang, Liu Zhe",Frontiers in genetics,2026-07-16,Congenital insensitivity to pain with anhidrosis (CIPA) is a rare autosomal recessive disorder caused by mutations in  All 18 probands were initially screened using polymerase chain reaction (PCR) and Sanger sequencing covering all exons and canonical splice sites of  Total 23 pathogenic variants including 11 novel variants in  This study expands the spectrum of pathogenic variants in ,https://pubmed.ncbi.nlm.nih.gov/42460157/,PubMed
Application of acute myocardial infarction-related key genes in noninvasive diagnosis: a comprehensive analysis based on transcriptome and single-cell transcriptome.,"Xie Mingbin, Wu Yuanhong, Jin Xinyao",Frontiers in genetics,2026-07-16,"Acute myocardial infarction (AMI), a highly fatal cardiovascular emergency, presents ongoing clinical challenges in both early diagnosis and the elucidation of its associated immuno-inflammatory processes. By integrating multi-omics data, this research seeks to identify novel diagnostic biomarkers and uncover their potential mechanisms in AMI. By integrating transcriptomic data, core genes linked ",https://pubmed.ncbi.nlm.nih.gov/42460150/,PubMed
Co-formulation of IL-12 mRNA and doxorubicin in polymeric nanoparticles for simultaneous delivery in murine melanoma.,"Tanskanen Elina, Sun Hongning, Cheng Kai-Chun",RSC pharmaceutics,2026-07-16,"Liposomal or polymeric nanoparticles have been instrumental in improving the delivery of poorly soluble chemotherapeutics and those with dose limiting toxicity such as doxorubicin (DOX). More recently, nanoformulations have been shown to enable simultaneous delivery of emerging biomolecules such as siRNA. However, for larger nucleic acids such as mRNA, this remains challenging. In this study, we d",https://pubmed.ncbi.nlm.nih.gov/42460029/,PubMed
Duodenal dysbiosis is linked to altered ferroportin related transcriptomics programs in iron deficiency anemia.,"Agrawal Siwani, Dash Rishikesh, Jumin Pranav",Frontiers in nutrition,2026-07-16,"Iron deficiency anemia (IDA) affects over two billion people, yet up to half of patients show inadequate response to oral iron therapy. We hypothesized that IDA is a primary duodenal mucosal disorder where dysbiosis and immune polarization converge to impair enterocyte iron export. This study integrates mucosal-associated microbiome and transcriptomic profiling to elucidate mechanisms underlying i",https://pubmed.ncbi.nlm.nih.gov/42459794/,PubMed
Single-cell sequencing combined with transcriptome analysis unravels LUM,"Zhang Hanqing, Peng Junqi, Li Liman",Frontiers in immunology,2026-07-16,"Abdominal aortic aneurysm (AAA) is a life-threatening vascular disease characterized by immune cell infiltration and vascular remodeling. B cells have been implicated in AAA pathogenesis, yet their specific roles and molecular mediators remain incompletely understood. This study aimed to investigate the immune microenvironment of AAA and elucidate the functional role of LUM in B cells using integr",https://pubmed.ncbi.nlm.nih.gov/42459700/,PubMed
Plasma HERV-K envelopE RNA: a minimally invasive biomarker for lung adenocarcinoma detection and prognostic assessment in the context of conventional serum tumor markers.,"Bu Fan, Jin Zi-Yan, Ling Zhi-Qiang",Frontiers in immunology,2026-07-16,Early detection of lung adenocarcinoma (LUAD) remains challenging because low-dose computed tomography produces many false-positive pulmonary nodules and conventional serum tumor markers show histology-dependent diagnostic performance. We investigated whether plasma HERV-K env mRNA could serve as a minimally invasive biomarker for subtype-specific diagnosis and prognostic assessment in lung cancer,https://pubmed.ncbi.nlm.nih.gov/42459690/,PubMed
"Immunotherapy for tuberculosis: current landscape, mechanistic insights, and translational perspectives.","He Yanlang, Xie Xiangping, He Shuangyan",Frontiers in immunology,2026-07-16,"Tuberculosis (TB), caused by ",https://pubmed.ncbi.nlm.nih.gov/42459678/,PubMed
