title,authors,journal,date,abstract,link,source
Monocyte Dll4 Contributes to Systemic Inflammation in People Living With HIV.,"Wang Shumin, Singh Meera V, Morrell Craig N",Circulation research,2026-06-12,"In people living with HIV (PLWH), persistent systemic inflammation drives comorbidities, including cardiovascular and cerebrovascular diseases. Monocyte-mediated inflammation, rather than T-cell activation, is a major contributor to chronic inflammation. However, the underlying mechanisms remain elusive. Here, we investigated the role of Dll4 (delta-like 4)-Notch signaling in monocyte-mediated inf",https://pubmed.ncbi.nlm.nih.gov/42283084/,PubMed
Loss of Rab44 attenuates ovalbumin-induced allergic airway inflammation by modulating immune responses and eosinophil function.,"Mawatari Haruka, Yamaguchi Yu, Ayuse Takao",Frontiers in immunology,2026-06-12,"Asthma is a chronic inflammatory disease of the airways accompanied by mucus hypersecretion, airway remodeling, and bronchial hyperresponsiveness. However, the mechanisms by which membrane trafficking molecules contribute to the development of asthma remain unclear. In the present study, we investigated the role of Rab44 in a murine model of allergic airway inflammation mimicking human asthma, as ",https://pubmed.ncbi.nlm.nih.gov/42282964/,PubMed
Helminth infection modulates the immunogenicity of COVID-19 vaccines in mice without compromising protective efficacy.,"Su Jinpeng, Hamway Youssef, Mistretta Daniele",Frontiers in immunology,2026-06-12,"Helminth parasites infect over a quarter of the global population and can profoundly modulate host immunity, potentially influencing vaccine performance and the spread of pandemic pathogens such as severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2). Despite the high global endemicity of helminth infections, their impact on immune responses to various COVID-19 vaccines remains unknown. Th",https://pubmed.ncbi.nlm.nih.gov/42282962/,PubMed
Expression Levels and Significance of Gal-1 in Peripheral Blood and Placental Tissues of Pregnant Women with Fetal Growth Restriction.,"Feng Jinqiu, Luan Xiaomei, Zhu Jinming",International journal of women's health,2026-06-12,"To study the expression levels and significance of Gal-1 in the peripheral blood and placental tissues of pregnant women with fetal growth restriction (FGR). Sixty samples were collected, including 30 early-onset FGR patients and 30 late-onset FGR patients from Xuzhou Maternity and Child Health Hospital. Thirty normal delivery puerperas served as controls. Clinical information such as parity, age,",https://pubmed.ncbi.nlm.nih.gov/42282876/,PubMed
Macrocycle screening against the C-terminal region of CHD4 uncovers its role as an interaction hub in the formation of the nucleosome remodeling and deacetylase complex.,"Williams David C, Ren Jie, Li Torry",bioRxiv : the preprint server for biology,2026-06-12,"The Nucleosome Remodeling and Deacetylase complex (NuRD) plays a key role in regulating hemoglobin expression in adult erythroid cells. Selectively disrupting this complex potently induces the expression of fetal hemoglobin, a proven therapeutic strategy for treating beta-hemoglobinopathies such as sickle cell anemia. In these studies, we have used mRNA display to identify small macrocyclic peptid",https://pubmed.ncbi.nlm.nih.gov/42282813/,PubMed
Collecting Duct-Targeted Lipid Nanoparticles Deliver ,"Giblin Joshua, Lambaren Karla, LaMastro Ronnie",bioRxiv : the preprint server for biology,2026-06-12,"Autosomal dominant polycystic kidney disease (ADPKD), a leading genetic cause of kidney failure, is caused by mutations in the ",https://pubmed.ncbi.nlm.nih.gov/42282798/,PubMed
BTK inhibition enhances immunovirotherapy in glioblastoma via tertiary lymphoid structure modulation.,"Kyritsi Konstantina, Zhu Dong, Ding Haocheng",bioRxiv : the preprint server for biology,2026-06-12,"Glioblastoma (GBM) is a highly aggressive type of glioma that is resistant to immunotherapy and is associated with poor prognosis, largely due to its immunosuppressive tumor microenvironment. Bruton's tyrosine kinase (BTK) is a non-receptor kinase that not only plays an important role in oncogenic signaling, particularly in tumor growth, but also regulates the activity of tumor-infiltrating myeloi",https://pubmed.ncbi.nlm.nih.gov/42282778/,PubMed
Tumor extracellular vesicle RNA profiling predicts treatment response in pediatric diffuse midline glioma.,"Kim Changheon, Kim Junbeom, Ji Sunjong",bioRxiv : the preprint server for biology,2026-06-12,"Detection of reliable markers of therapy response and drug resistance remains a major unmet need in brain cancer, as serial tumor biopsy is often not feasible. This challenge is particularly acute in diffuse midline glioma (DMG), a fatal pediatric brain tumor for which new targeted therapies are entering clinical use, yet tools for real-time molecular analysis of tumor evolution during therapy rem",https://pubmed.ncbi.nlm.nih.gov/42282766/,PubMed
Multiplexed dopamine neurons predominate in the ventral midbrain of young macaques.,"Kelly E A, Mahoui I, Fudge J L",bioRxiv : the preprint server for biology,2026-06-12,"Dopamine (DA) is important in many fundamental behaviors, including positive and negative reinforcement, incentive salience, and decision-making. This behavioral diversity is now known to be due, in part, to neurotransmitter diversity, based on rodent models. To address DA neuron transmitter properties in higher species, we examined the ventral midbrain in 5 young macaques (3 male, 2 females, 3-6 ",https://pubmed.ncbi.nlm.nih.gov/42282637/,PubMed
The Translatome of Senescent Cells Revealed by Sequencing Actively Translated mRNA.,"Kelsey Maxfield M G, Kalekar Radha L, Sedivy John M",bioRxiv : the preprint server for biology,2026-06-12,"Cellular senescence drives aging-related tissue dysfunction through the senescence-associated secretory phenotype (SASP), an inflammatory secretome linked to retrotransposable element (RTE) derepression. Transcriptomic and proteomic approaches have extensively characterized the senescence program, but key gaps remain: transcript abundance is a poor proxy for protein output, limited proteomic depth",https://pubmed.ncbi.nlm.nih.gov/42282572/,PubMed
Structural Characterization and Hypoglycemic Effects of a Purified Polysaccharide From ,"Zhou Liquan, Zhou Yimiao, Ding Chen",Food science & nutrition,2026-06-12,"A purified polysaccharide, designated CCP1A, was extracted and isolated from ",https://pubmed.ncbi.nlm.nih.gov/42282441/,PubMed
Thio-modification effects on mRNA translation using a PureCap-based capping method.,"Meng Zheyu, Liu Yiwei, Nakashima Yuko",RSC chemical biology,2026-06-12,"Controlling translational efficiency, stability, and innate immune recognition remains a critical challenge for the practical application of mRNA therapeutics, and chemical modification of nucleic acids is widely employed as an effective strategy to address these issues. Sugar modifications exemplified by 4'-thio substitution and phosphate-backbone modifications exemplified by phosphorothioate (PS",https://pubmed.ncbi.nlm.nih.gov/42282264/,PubMed
"Comparative analysis of expression, immunogenicity, and safety profiles between linear and circular RNA vaccine platforms.","Lee Soo-Yeon, Lee Jisun, Ahn Jae-Hun",Molecular therapy. Nucleic acids,2026-06-12,"mRNA vaccines have revolutionized development and continue to advance through clinical and research applications. Circular RNA is emerging as a promising alternative to linear RNA. However, no direct comparison has identified the optimal RNA platform for mRNA-based drug development. This study compares linear and circular RNA platforms ",https://pubmed.ncbi.nlm.nih.gov/42282251/,PubMed
Checkpoint inhibition and beyond: Precision immune engineering for the immune-privileged landscape of ocular malignancies.,"Abuhassan Qamar, Saleh Kamel, Jyothi S Renuka",BioImpacts : BI,2026-06-12,"Ocular malignancies, particularly uveal and conjunctival melanoma, exemplify tumors that evolve within one of the body's most immunologically constrained ecosystems, the eye's immune-privileged microenvironment. The limited success of PD-1/PD-L1 and CTLA-4 blockade in these cancers underscores the need to move beyond linear checkpoint inhibition toward multidimensional immune engineering. Through ",https://pubmed.ncbi.nlm.nih.gov/42282114/,PubMed
"UTag, a cysteine-free thermostable tagging system for tracking single mRNA translation live.","Zhao Ning, Aguilera Luis, Chen Szuhsuan",Research square,2026-06-12,"Spatiotemporal regulation of mRNA translation is central to gene expression. Over the past decade, translation has become directly observable in live cells at single-mRNA resolution by tagging nascent chains with tandem arrays of short epitope tags recognized by genetically encodable fluorescent intracellular antibodies (intrabodies). While this technology has revolutionized our understanding of t",https://pubmed.ncbi.nlm.nih.gov/42282040/,PubMed
Clinical predictors of SARS-CoV-2 vaccine immunogenicity in kidney transplant recipients at a rural center.,"Basuli Debargha, Ross Bonnie, Rebellato Lorita M",World journal of transplantation,2026-06-12,Kidney transplant recipients (KTR) have impaired immune responses to vaccination and remain at increased risk for severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) infection despite mRNA coronavirus disease 2019 (COVID-19) vaccination. Data from rural and medically underserved transplant populations remain limited. To evaluate serologic response to a two dose mRNA SARS-CoV-2 vaccination,https://pubmed.ncbi.nlm.nih.gov/42281871/,PubMed
Unveiling a ceRNA Network Involving IL-8 and TNF-α in Active Generalized Vitiligo by Multi-Omics Integration.,"Ge Kang, Zhao Yilu, Zhang Ruzhi",ImmunoTargets and therapy,2026-06-12,"Active generalised vitiligo (AGV) is an autoimmune disorder characterised by progressive melanocyte loss. However, the molecular mechanisms underlying AGV, particularly the roles of non-coding RNAs and their interaction with proteomic changes, remain poorly understood. The aim of this study was to systematically identify key regulatory networks and molecular changes in AGV by integrating proteomic",https://pubmed.ncbi.nlm.nih.gov/42281618/,PubMed
TRMT10C promotes mitochondrial fission through transferrin receptor m1A methylation modification and aggravates the progression of atrial fibrillation.,"Li Nijina, Zhang Hao",Journal of cell communication and signaling,2026-06-12,"Atrial fibrillation (AF) is a common cardiac arrhythmia often accompanied by structural remodeling of the atria, particularly fibrosis, and disruption of normal mitochondrial function. N(1)-methyladenosine (m1A), a methylation of RNA, is gaining attention for its role in diverse biological processes. This study aimed to explore the role of the m1A methyltransferase tRNA methyltransferase 10C (TRMT",https://pubmed.ncbi.nlm.nih.gov/42281615/,PubMed
Transcriptional feedback targeting Wnt pathway components reveals hidden heterogeneity in C. elegans seam cell lineages.,"Ferrando-Marco Mar, Berger Simon, Barkoulas Michalis",Genetics,2026-06-12,"Asymmetric cell division in the epidermal stem cells of Caenorhabditis elegans, known as seam cells, relies on the Wnt/β-catenin asymmetry pathway to generate daughter cells with distinct fates. However, whether components of this pathway components are transcriptionally regulated during these divisions remains unclear. Here, we employ single molecule fluorescence in situ hybridisation to quantify",https://pubmed.ncbi.nlm.nih.gov/42281555/,PubMed
"The lncRNA SNHG9, an oncogenic regulator, stabilizes PRMT7 by binding to PTBP1 in the progression of colorectal cancer.",Liang Chengbai,General physiology and biophysics,2026-06-12,"Long noncoding RNAs (lncRNAs), widely regarded as nonprotein-coding transcripts longer than 200 nucleotides in length, play active roles in tumorigenesis, including in colorectal cancer (CRC). The abnormally elevated lncRNA small nucleolar RNA host gene 9 (SNHG9) in CRC samples was observed in The Cancer Genome Atlas (TCGA) database. However, the biological role and potential mechanism of SNHG9 in",https://pubmed.ncbi.nlm.nih.gov/42281502/,PubMed
mRNAutilus: Multi-Objective-Guided Discrete Generation of mRNA with Optimized Therapeutic Properties,"Sawan Patel, Sophia Tang, Yesol Kim",arXiv,2026-06-12,"Therapeutic mRNA design requires coordinating multiple interacting sequence features across the full transcript, where codon usage, untranslated regions (UTRs), and their coupling jointly determine stability, translation efficiency, and protein expression. Here, we present mRNA generation via unrolled trajectories and informed latent updates (mRNAutilus), a framework for simultaneous codon optimiz",http://arxiv.org/abs/2605.31296v1,arXiv
Sampling-based Continuous Optimization for Messenger RNA Design,"Feipeng Yue, Ning Dai, Wei Yu Tang",arXiv,2026-06-12,"Designing messenger RNA (mRNA) sequences for a fixed target protein requires searching an exponentially large synonymous space while optimizing properties that affect stability and downstream performance. This is challenging because practical mRNA design involves multiple coupled objectives beyond classical folding criteria, and different applications prefer different trade-offs. We propose a gene",http://arxiv.org/abs/2603.06559v1,arXiv
Drug-like antibodies with low immunogenicity in human panels designed with Latent-X2," Latent Labs Team, Henry Kenlay, Daniella Pretorius",arXiv,2026-06-12,"Drug discovery has long sought computational systems capable of designing drug-like molecules directly: developable and non-immunogenic from the start. Here we introduce Latent-X2, a frontier generative model that achieves this goal through zero-shot design of antibodies with strong binding affinities, drug-like properties, and, for the first time for any de novo generated antibody, confirmed low ",http://arxiv.org/abs/2512.20263v1,arXiv
"RNAGenScape: Property-Guided, Optimized Generation of mRNA Sequences with Manifold Langevin Dynamics","Danqi Liao, Chen Liu, Xingzhi Sun",arXiv,2026-06-12,"Generating property-optimized mRNA sequences is central to applications such as vaccine design and protein replacement therapy, but remains challenging due to limited data, complex sequence-function relationships, and the narrow space of biologically viable sequences. Generative methods that drift away from the data manifold can yield sequences that fail to fold, translate poorly, or are otherwise",http://arxiv.org/abs/2510.24736v3,arXiv
Yeast growth is controlled by the proportional scaling of mRNA and ribosome concentrations,"Xin Gao, Michael Lanz, Rosslyn Grosely",arXiv,2026-06-12,"Despite growth being fundamental to all aspects of cell biology, we do not yet know its organizing principles in eukaryotic cells. Classic models derived from the bacteria E. coli posit that protein-synthesis rates are set by mass-action collisions between charged tRNAs produced by metabolic enzymes and mRNA-bound ribosomes. These models show that faster growth is achieved by simultaneously raisin",http://arxiv.org/abs/2508.14997v1,arXiv
mRNA Folding Algorithms for Structure and Codon Optimization,"Max Ward, Mary Richardson, Mihir Metkar",arXiv,2026-06-12,"mRNA technology has revolutionized vaccine development, protein replacement therapies, and cancer immunotherapies, offering rapid production and precise control over sequence and efficacy. However, the inherent instability of mRNA poses significant challenges for drug storage and distribution, particularly in resource-limited regions. Co-optimizing RNA structure and codon choice has emerged as a p",http://arxiv.org/abs/2503.19273v1,arXiv
Generative Model for Synthesizing Ionizable Lipids: A Monte Carlo Tree Search Approach,"Jingyi Zhao, Yuxuan Ou, Austin Tripp",arXiv,2026-06-12,"Ionizable lipids are essential in developing lipid nanoparticles (LNPs) for effective messenger RNA (mRNA) delivery. While traditional methods for designing new ionizable lipids are typically time-consuming, deep generative models have emerged as a powerful solution, significantly accelerating the molecular discovery process. However, a practical challenge arises as the molecular structures genera",http://arxiv.org/abs/2412.00807v1,arXiv
Machine learning framework to predict the performance of lipid nanoparticles for nucleic acid delivery,"Gaurav Kumar, Arezoo M. Ardekani",arXiv,2026-06-12,"Lipid nanoparticles (LNPs) are highly effective carriers for gene therapies, including mRNA and siRNA delivery, due to their ability to transport nucleic acids across biological membranes, low cytotoxicity, improved pharmacokinetics, and scalability. A typical approach to formulate LNPs is to establish a quantitative structure-activity relationship (QSAR) between their compositions and in vitro/in",http://arxiv.org/abs/2411.14293v1,arXiv
Joint Design of 5' Untranslated Region and Coding Sequence of mRNA,"Yang Liu, Jie Gao, Xiaonan Zhang",arXiv,2026-06-12,"Messenger RNA (mRNA) vaccines and therapeutics are emerging as powerful tools against a variety of diseases, including infectious diseases and cancer. The design of mRNA molecules, particularly the untranslated region (UTR) and coding sequence (CDS) is crucial for optimizing translation efficiency and stability. Current design approaches generally focus solely on either the 5' UTR or the CDS, whic",http://arxiv.org/abs/2410.20781v1,arXiv
Bacterial stress granule protects mRNA through ribonucleases exclusion,"Linsen Pei, Yujia Xian, Xiaodan Yan",arXiv,2026-06-12,"Membraneless droplets formed through liquid-liquid phase separation (LLPS) play a crucial role in mRNA storage, enabling organisms to swiftly respond to environmental changes. However, the mechanisms underlying mRNA integration and protection within droplets remain unclear. Here, we unravel the role of bacterial aggresomes as stress granules (SGs) in safeguarding mRNA during stress. We discovered ",http://arxiv.org/abs/2404.17873v2,arXiv
"Hypolipidemic effect of brown seaweed (Sargassum crassifolium) extract in vivo (Study of histopathology, mRNA expression, and immunohistochemistry (IHC) with VCAM-1, ICAM-1, and MCP-1 parameters)","Sarah Zaidan, Syamsudin Abdillah, Nur Arfian",arXiv,2026-06-12,The purpose of this study was to obtain natural drugs from brown seaweed (Sargassum crassifolium) as antiatherosclerosis candidates through the study of hypolipidemic mechanisms of action. Modeling of dyslipidemia rats was carried out by feeding high-fat (HFF) and doses of crude fucoidan 100. 200. 400mg / KgBB. in both treatments measured blood lipid profile levels taken from the orbital sinuses. ,http://arxiv.org/abs/2402.07497v1,arXiv
Machine Learning Modeling Of SiRNA Structure-Potency Relationship With Applications Against Sars-Cov-2 Spike Gene,Damilola Oshunyinka,arXiv,2026-06-12,"The pharmaceutical Research and development (R&D) process is lengthy and costly, taking nearly a decade to bring a new drug to the market. However, advancements in biotechnology, computational methods, and machine learning algorithms have the potential to revolutionize drug discovery, speeding up the process and improving patient outcomes. The COVID-19 pandemic has further accelerated and deepened",http://arxiv.org/abs/2401.12232v1,arXiv
Messenger RNA Design via Expected Partition Function and Continuous Optimization,"Ning Dai, Wei Yu Tang, Tianshuo Zhou",arXiv,2026-06-12,"The tasks of designing RNAs are discrete optimization problems, and several versions of these problems are NP-hard. As an alternative to commonly used local search methods, we formulate these problems as continuous optimization and develop a general framework for this optimization based on a generalization of classical partition function which we call ""expected partition function"". The basic idea ",http://arxiv.org/abs/2401.00037v2,arXiv
Machine Learning-guided Lipid Nanoparticle Design for mRNA Delivery,"Daisy Yi Ding, Yuhui Zhang, Yuan Jia",arXiv,2026-06-12,"While RNA technologies hold immense therapeutic potential in a range of applications from vaccination to gene editing, the broad implementation of these technologies is hindered by the challenge of delivering these agents effectively. Lipid nanoparticles have emerged as one of the most widely used delivery agents, but their design optimization relies on laborious and costly experimental methods. W",http://arxiv.org/abs/2308.01402v2,arXiv
Corrected Hill Function in Stochastic Gene Regulatory Networks,"Manuel Eduardo Hernández-García, Jorge Velázquez-Castro",arXiv,2026-06-12,"Describing reaction rates in stochastic bio-circuits is commonly done by directly introducing the deterministically deduced Hill function into the master equation. However, when fluctuations in enzymatic reaction rates are not neglectable, the Hill function must be derived, considering all the involved stochastic reactions. In this work, we derived the stochastic version of the Hill function from ",http://arxiv.org/abs/2307.03057v4,arXiv
