title,authors,journal,date,abstract,link,source
The mitochondria-targeting compound PTC299 enhances megakaryocyte and platelet production.,"Wang Xiaoli, Xia Meijuan, Cai Yifei",Stem cells translational medicine,2026-06-29,"Thrombocytopenia is a common complication of various clinical conditions, resulting from impaired megakaryocyte function, reduced platelet production, or excessive platelet destruction. Current treatments, including platelet transfusions and thrombopoietin receptor agonists, are limited by platelet supply constraints and risks such as thrombotic complications. Emerging research highlights the role",https://pubmed.ncbi.nlm.nih.gov/42367075/,PubMed
Exploring the neuroprotective potential of losartan against acrylamide-induced oxidative stress and apoptosis in PC12 cells.,"Molavinia Shahrzad, Shariati Saeedeh, Mohtadi Shokooh",International journal of environmental health research,2026-06-29,"Acrylamide (ACR), a potential neurotoxin, is produced during industrial and food processing. The mechanisms of ACR neurotoxicity are still under debate, and effective strategies need to be investigated. We examined the neuroprotective potential of losartan (LOS), an antihypertensive drug, against ACR-induced neurotoxicity. PC12 cells were treated with concentrations of LOS (10, 20, and 50 μM) for ",https://pubmed.ncbi.nlm.nih.gov/42366942/,PubMed
Icariin Regulates Acne Pathophysiology and Extracellular Matrix Protein Synthesis: Implications for Acne Vulgaris and Atrophic Acne Scar Management.,"Kim Dong Hyo, Yoon Ji Young, Lee Jun Hyo",Experimental dermatology,2026-06-29,"Icariin, the principal active compound of Epimedium species used in traditional East Asian medicine, exhibits anti-inflammatory and lipid-regulating effects. However, its effects on human sebocytes and dermal fibroblasts, which could be implicated in the management of acne and atrophic scarring, remain unexplored. This study aimed to evaluate the effects of icariin on human sebocytes, keratinocyte",https://pubmed.ncbi.nlm.nih.gov/42366890/,PubMed
Immunotherapy in pediatric bone sarcomas: Current progress and future directions.,"Weil Rachel, Loeb David M",Human vaccines & immunotherapeutics,2026-06-29,"Pediatric bone sarcomas continue to present substantial therapeutic challenges in the metastatic, relapsed, or refractory setting, where clinical outcomes have remained largely static for decades despite advances in multimodal therapy. This review summarizes emerging immunotherapeutic strategies aimed at overcoming the immunosuppressive tumor microenvironment, low mutational burden and limited tar",https://pubmed.ncbi.nlm.nih.gov/42366590/,PubMed
The EBNA-1 Conundrum: Does Epstein-Barr Virus Invoke Autoimmune Pathology in a Population Subset by Poorly Purine-Loading Its Major Latency-Maintaining Transcript?,Forsdyke Donald R,Scandinavian journal of immunology,2026-06-29,"Viruses activate host defences by alerting interferon and other alarms. Viruses seeking latency must curtail this. Infected subjects would then have minimal immune system activation and remain healthy. However, a minority cannot prevent emergence of associated diseases. This conundrum remains despite our understanding (i) that interferon specifically suppresses the translation of viral mRNAs, but ",https://pubmed.ncbi.nlm.nih.gov/42366501/,PubMed
A pH‑responsive hydrogel delivering ISOC1 modRNA attenuates disc degeneration by promoting BIRC6‑mediated MYC degradation and inhibiting SBSN expression.,"Wang Kun, Wang Zhiqiang, Gao Yanzheng",Journal of nanobiotechnology,2026-06-29,"Intervertebral disc degeneration (IDD), a principal cause of chronic low back pain, is characterized by nucleus pulposus cell (NPC) apoptosis and currently lacks effective therapies. Through integrated multi-omics and Mendelian randomization analyses, we identified isochorismatase domain-containing 1 (ISOC1) as a key therapeutic target. To achieve controlled, context-specific expression within the",https://pubmed.ncbi.nlm.nih.gov/42366417/,PubMed
Differentiation-coupled formation of core clock protein interactions in mouse embryonic stem cells.,"Sugimoto Akira, Tsuchiya Yoshiki, Umemura Yasuhiro",Scientific reports,2026-06-29,"In mammals, circadian rhythms are absent from embryonic stem (ES) cells and emerge during cellular differentiation, yet the profile of endogenous clock protein complexes in undifferentiated ES cells and differentiating cells remains unclear. Here we introduced 3×FLAG tags into endogenous Per1, Cry1, or Bmal1 locus in mouse ES cells to investigate core clock protein interactions before and during d",https://pubmed.ncbi.nlm.nih.gov/42366241/,PubMed
Activation of cryptic donor splice site due to an exonic MYPN variant in congenital myopathy.,"Wang Guangyu, Yang Guiguan, Wang Yaru",Journal of human genetics,2026-06-29,"Biallelic pathogenic variants in the MYPN gene are a known cause of congenital myopathy, and exonic variants that activate cryptic splice sites have not been previously reported. Here, we report a Chinese proband with congenital myopathy carrying a homozygous nonsense variant, c.2986C>T (p.Arg996Ter), in exon 14 of the MYPN gene. Transcriptional analysis suggested that this variant likely activate",https://pubmed.ncbi.nlm.nih.gov/42366240/,PubMed
Integrative exosomal RNA analysis reveals the hsa-miR-186-5p-CADM1 axis in plasma cell-mediated inflammation of allergic rhinitis.,"Liu Xiaonan, Rong Zihan, Li Jinming",Scientific reports,2026-06-29,"Allergic rhinitis (AR) is a common inflammatory disorder characterized by dysregulated immune responses. Exosomes, as extracellular vesicles carrying diverse functional RNAs, play essential roles in intercellular communication. However, the profiles and regulatory roles of circulating exosomal RNAs in AR remain largely unknown. This study aimed to characterize serum exosomal RNAs in AR patients an",https://pubmed.ncbi.nlm.nih.gov/42366220/,PubMed
A NECAP1 Nonsense Variant is Associated With Leukoencephalomyelopathy With Oligodendroglial Dysplasia in a Belgian Malinois With Spinocerebellar Ataxia.,"Stee Kimberley, Van Poucke Mario, Huguet Jaume Alomar",Animal genetics,2026-06-29,"A 7-month-old Belgian Malinois puppy was presented for progressively worsening ataxia and episodes of aggression. General physical examination was unremarkable, and neurological examination revealed ambulatory tetraparesis, spinocerebellar ataxia, thoracic limb pseudo-hypermetria, exaggerated head movements, bilateral vestibular signs and a bilateral divergent strabismus. A magnetic resonance imag",https://pubmed.ncbi.nlm.nih.gov/42366163/,PubMed
