title,authors,journal,date,abstract,link,source
A tolerogenic mRNA-LNP vaccine alleviates neuroinflammation and demyelination in experimental autoimmune encephalomyelitis.,"Song Yi, Dongye Zhangchi, Yao Jiaxi",Science bulletin,2026-08-19,"Multiple sclerosis (MS) is an autoimmune demyelinating disease of the central nervous system (CNS). Current non-specific immunosuppressive therapies carry risks of infection and malignancy. Antigen-specific tolerance induction presents a promising alternative. Here, we developed a messenger RNA-lipid nanoparticle (mRNA-LNP) vaccine (LiH-LNPs) encoding a tandem fusion of epitopes from three MS-asso",https://pubmed.ncbi.nlm.nih.gov/42613282/,PubMed
The expanding functional landscape of alternative splicing in plants.,"Iglesias María J, Agrofoglio Yamila C, Szewc Łukasz",Trends in biochemical sciences,2026-08-19,"Alternative splicing (AS) massively expands transcriptome diversity but does so within a densely interconnected regulatory network that challenges simple, linear models of gene expression. Despite its pervasiveness, principles governing AS choices and their functional outcomes are only beginning to emerge. Recent work in plants places AS at the interface of transcriptional dynamics, RNA fate, and ",https://pubmed.ncbi.nlm.nih.gov/42613270/,PubMed
Development of Cereblon (CRBN) as an early prognostic biomarker in Paediatric Sepsis: a Prospective Observational Study Protocol.,"Mishra Namita, Gupta Ankit, Gupta Rasna",BMJ open,2026-08-19,"Paediatric sepsis remains a formidable challenge in global child health, contributing significantly to morbidity and mortality, especially in resource-constrained settings. Accurate early prognostication of disease trajectory is imperative for effective triage and timely intervention; however, existing biomarkers and clinical scoring systems are often limited by insufficient specificity, operation",https://pubmed.ncbi.nlm.nih.gov/42613111/,PubMed
Acute exposure to cell-free mitochondrial DNA induces pregnancy-specific aortic endothelial dysfunction and organ-selective inflammation in rats.,"Hula Nataliia, Oliveira da Silva Reneé de Nazaré, Escalera Desirae",American journal of physiology. Heart and circulatory physiology,2026-08-19,"Pregnancy complications such as preeclampsia are associated with circulating cell-free mitochondrial DNA (mtDNA), a damage-associated molecular pattern capable of activating Toll-like receptor 9 (TLR9). We hypothesized that acute mtDNA exposure induces maternal inflammation and endothelial dysfunction during pregnancy via TLR9 activation. Non-pregnant and pregnant rats (gestational days 14-15) wer",https://pubmed.ncbi.nlm.nih.gov/42613051/,PubMed
Kv7 channel modulation by 4-hydroxycinnamic acid in experimental diabetic neuropathy.,"Altinok Feyza Alyu, Acıkgul Muhammet Burak, Burak Yusuf",Neuroscience letters,2026-08-19,"This study evaluates the impacts of p-coumaric acid in the challenging condition of diabetic neuropathy, within a focus on Kv7 channel-mediated mechanisms. Rats were rendered diabetic by intravenous STZ (50 mg/kg, n = 8). p-Coumaric acid (25, 50, or 100 mg/kg) was given per oral for 28 days. Behavioral testing included von Frey and Hargreaves assays. Blood glucose levels were measured at multiple ",https://pubmed.ncbi.nlm.nih.gov/42612944/,PubMed
IgIT2-SHP2 axis inhibits the autophagy through P38-H3K4me3 pathway in oyster Crassostrea gigas.,"Shan Weishuai, He Muchun, Yang Wenwen",International journal of biological macromolecules,2026-08-19,"Inhibitory receptors containing immunoreceptor tyrosine-based inhibitory motifs (ITIMs) are generally known to suppress the activation of immune cells through the recruitment of protein tyrosine phosphatase, such as SHP-1/2, SHIP1/2. In our previous study, the inhibitory receptor CgIgIT2 was identified from Crassostrea gigas, and it was composed of four immunoglobulin (Ig) domains, a single fibron",https://pubmed.ncbi.nlm.nih.gov/42612937/,PubMed
"Comprehensive analysis of differentially expressed mRNAs, lncRNAs, and miRNAs involved in ovarian differentiation and development in Qihe gibel carp (Carassius gibelio var. Qihe).","Li Yongjing, Jin Yujiao, Li Yuqi",Genomics,2026-08-19,"Qihe gibel carp (Carassius gibelio var. Qihe) exhibits diverse reproductive modes including gynogenesis and sexual reproduction, yet the molecular mechanisms of ovarian differentiation remain poorly understood. Ovarian tissues at 20, 30, and 60 days after hatching (dah), representing key stages covering early ovarian differentiation and primary oocyte growth, were subjected to whole-transcriptome ",https://pubmed.ncbi.nlm.nih.gov/42612885/,PubMed
DNMT1-mediated CRNDE hypermethylation aggravates abdominal aortic aneurysm by promoting ferroptosis through the CRNDE-FUS-apelin axis.,"Liu Hongzhi, Yan Sheng, Liu Jialin",Biochemical pharmacology,2026-08-19,This study aimed to investigate the role and molecular mechanism of Long non-coding RNAs (lncRNAs) colorectal neoplasia differentially expressed (CRNDE) in angiotensin II (Ang II)-induced ferroptosis of vascular smooth muscle cells and the formation of abdominal aortic aneurysm (AAA). An in vitro AAA model was established by stimulating human aortic vascular smooth muscle cells (HAVSMCs) with Ang ,https://pubmed.ncbi.nlm.nih.gov/42612879/,PubMed
PP2Acα regulates the Hippo-YAP signaling axis to promote cardiac regeneration and alleviate myocardial infarction.,"Wang Anhui, Qin Boyang, Lee Mick Chang Jie",Journal of molecular and cellular cardiology,2026-08-19,"Limited proliferative capacity of cardiomyocytes (CMs) underlies persistent CM loss and cardiac dysfunction after myocardial infarction (MI). Although neonatal mammalian hearts retain transient regenerative potential, the molecular mechanisms governing this process remain incompletely understood. Protein phosphatase 2A (PP2A) has been implicated in cardiac protection; however, its role in CM proli",https://pubmed.ncbi.nlm.nih.gov/42612867/,PubMed
Platelet-derived nanovesicle-LNP hybrid delivering collagen III mRNA for skin rejuvenation.,"Xue Wenliang, Wang Muyaxin, Jiang Yuhao",International journal of pharmaceutics,2026-08-19,"Skin photoaging caused by chronic UV radiation usually leads to extracellular matrix (ECM) degradation and a persistent pro-inflammatory microenvironment. Although lipid nanoparticles (LNPs) have been reported to deliver collagen mRNA to treat photoaged skin, their clinical translation remains severely limited due to lipid-induced inflammation and other side effects. To overcome this limitation, w",https://pubmed.ncbi.nlm.nih.gov/42612849/,PubMed
Effect of thin-film freezing process parameters and excipient composition on mRNA lipid nanoparticles in inhalable powders.,"Sandoval Michael A, Li Qin, Shi Ruiqi",International journal of pharmaceutics,2026-08-19,Inhalable messenger RNA (mRNA) therapeutics provide direct access to the respiratory tract but liquid mRNA-lipid nanoparticle (LNP) formulations often require frozen storage and can be destabilized during nebulization. Thin-film freeze-drying (TFFD) offers a viable manufacturing approach to convert mRNA-LNP suspensions into stable dry powders with desirable aerosol performance. Our prior work focu,https://pubmed.ncbi.nlm.nih.gov/42612848/,PubMed
"Traumatic brain injury in male mice confers altered hypothalamic neuroendocrine responses, microglial morphological remodeling, and augmented avoidance behavior after acute social stress.","León-Rodríguez Ana, Wangler Lynde, Goodman Ethan","Brain, behavior, and immunity",2026-08-19,"A consequence of neuroinflammation after traumatic brain injury (TBI) is microglial priming and increased sensitivity to secondary challenges including stressors and infections. We investigated whether diffuse TBI was associated with hypothalamic microglial morphological remodeling and altered inflammatory and neuroendocrine responses to a stressor, Acute Social Defeat (ASD). Adult male mice were ",https://pubmed.ncbi.nlm.nih.gov/42612846/,PubMed
