title,authors,journal,date,abstract,link,source
Candidate MicroRNA Regulatory Axes in Melanoma CD8+ T Cell Exhaustion: A Network-Based In Silico Stratification.,"Javed Muhammad Zain U, Hussain Muhammad",Cureus,2026-09-20,"Background Anti-programmed cell death protein-1 (anti-PD-1) immunotherapy has transformed the treatment of advanced melanoma, but durable benefit remains limited to a subset of patients. CD8+ T cell exhaustion contributes to immune escape in the melanoma tumor microenvironment, while the post-transcriptional regulation of exhaustion-associated genes by microRNAs (miRNAs) remains incompletely under",https://pubmed.ncbi.nlm.nih.gov/42763729/,PubMed
Protective Effect of Methoxsalen on Spinal Cord Injury in the Rat Model via Regulation of the PI3K/Akt Pathway.,"Zhaohu Mao, Zheng Zhang, Qunqun Shan",Iranian journal of pharmaceutical research : IJPR,2026-09-20,"Spinal cord injury (SCI) is a major cause of disability, and the management of secondary injury remains challenging. This study evaluated the protective effects of methoxsalen against SCI and investigated its potential mechanism of action. Network pharmacology and molecular docking were performed to identify the molecular targets of methoxsalen for the treatment of SCI. SCI was induced in rats by ",https://pubmed.ncbi.nlm.nih.gov/42763726/,PubMed
"Noncanonical Splice Site Disruption: +4 Intronic Variant in Phosphate-Regulating Endopeptidase Homolog, X-linked (PHEX Gene) Supported by In Silico Analysis in X-linked Hypophosphatemic Rickets.","Panqueba Arias Carlos F, Rojas Rodriguez Ingry K, Quero Rossi I",Cureus,2026-09-20,"X-linked hypophosphatemic rickets (XLH) is the most common inherited cause of renal phosphate wasting. It is typically caused by pathogenic variants in the phosphate-regulating endopeptidase homolog, X-linked (PHEX gene), which lead to increased levels of fibroblast growth factor 23 (FGF23). However, noncanonical intronic variants represent a significant diagnostic challenge, as they may not be de",https://pubmed.ncbi.nlm.nih.gov/42763725/,PubMed
Acupoint Catgut Embedding Ameliorates Ulcerative Colitis in Association with Modulation of cGAS-STING Signaling and M1-Like/M2-Like Macrophage Markers.,"Long Dan, Chen Siqing, Yang Fan",Journal of inflammation research,2026-09-20,"Originating from traditional acupuncture, acupoint catgut embedding (ACE) represents an integrated stimulatory therapy effective for numerous disorders. This study aims to elucidate the mechanisms underlying the protective effects of ACE against 2,4,6-trinitrobenzenesulfonic acid (TNBS)-induced ulcerative colitis (UC) in rats, focusing on cGAS-STING signaling and macrophage-associated inflammatory",https://pubmed.ncbi.nlm.nih.gov/42763713/,PubMed
A Variant in Abhydrolase Domain Containing 14A (,"Klaas Lil, López-Martín Estrella, Martinez-Delgado Beatriz",JIMD reports,2026-09-20,"Aminoacylase 1 (ACY1) deficiency is a rare autosomal recessive inborn error of metabolism, characterised by accumulation of ",https://pubmed.ncbi.nlm.nih.gov/42763474/,PubMed
Banxia Shumi Decoction Alleviates PCPA-Induced Insomnia and Regulates ADAM10 Expression via Melatonin Signaling in Rats.,"Guo Baojun, Tang Yuqin, Zhang Yongqiang",CNS neuroscience & therapeutics,2026-09-20,Insomnia is a pathological sleep disorder marked by persistent sleep-onset difficulties. This study explored the therapeutic effects and underlying mechanism of Banxia Shumi Decoction (BXSMD) in treating insomnia. This study used network pharmacology to predict the core targets and signaling pathways of BXSMD in insomnia intervention. A rat insomnia model was constructed via 4-Chloro-DL-phenylalan,https://pubmed.ncbi.nlm.nih.gov/42763428/,PubMed
Tumor-associated calcium signal transducer 2 expression as a promising therapeutic target in esophageal squamous cell carcinoma: a combined the Cancer Genome Atlas and an institutional cohort.,"Inagaki Chiaki, Kawakami Hisato, Mitani Seiichiro",Esophagus : official journal of the Japan Esophageal Society,2026-09-20,"Esophageal squamous cell carcinoma (ESCC) has a poor prognosis, and new therapeutic targets are required. Antibody-drug conjugates (ADCs) are a promising therapeutic modality that selectively delivers cytotoxic payloads to tumors via cell-surface antigens. Tumor-associated calcium signal transducer 2 (TROP2, TACSTD2) has shown therapeutic potential as an ADC target in several malignancies; however",https://pubmed.ncbi.nlm.nih.gov/42763384/,PubMed
Nociceptin orphanin F/Q Pathways are dysregulated by stress and modulate reward responsiveness and motivated behavior across species.,"Pizzagalli Diego A, Gallo Meghan, Treadway Michael T",Molecular psychiatry,2026-09-20,"Nociceptin orphanin F/Q has been implicated in stress-related depressive phenotypes. Specifically, exposure to chronic stressors upregulates nociceptin receptors (NOPR), whereas NOPR antagonism has antidepressant/anti-anhedonic effects. However, the mechanisms underlying reward-related effects remain unclear. Here, we investigated the role of NOPR in a broad spectrum of reward-related phenotypes (",https://pubmed.ncbi.nlm.nih.gov/42763342/,PubMed
[Role of AHR-mediated histone acetylation at FOXP3 in Tfr cell differentiation in systemic lupus erythematosus].,"Ren Ruijian, Rao Yu, Hu Lingxue",Zhong nan da xue xue bao. Yi xue ban = Journal of Central South University. Medical sciences,2026-09-20,"Systemic lupus erythematosus (SLE) is a chronic autoimmune disease characterized by abnormal autoantibody production, immune dysregulation, and multisystem involvement. This study aims to investigate the effects of aryl hydrocarbon receptor (AHR) activation on the differentiation of T follicular regulatory (Tfr) cells and the expression of forkhead box protein P3 (FOXP3) in patients with SLE, and ",https://pubmed.ncbi.nlm.nih.gov/42763295/,PubMed
[Mechanism of ethionine-induced neural tube defects via regulation of the Wnt/β-catenin pathway through the KDM5A/H3K4me3 axis].,"Gao J J, Mu Q, Zhang H",Zhonghua yi xue za zhi,2026-09-20,,https://pubmed.ncbi.nlm.nih.gov/42763213/,PubMed
Impact of chronic oral aflatoxin B1 exposure on iron metabolism in a pig model.,"Ogłuszka Magdalena, Kępka-Borkowska Katarzyna, Wang Xiuying",Toxicology and applied pharmacology,2026-09-20,"Aflatoxin B1 (AFB1) is a widespread food contaminant with well-established hepatotoxic effects, yet its influence on iron metabolism remains poorly understood. Chronic aflatoxin exposure often coexists with anemia and disturbed micronutrient status. The present study investigated the impact of chronic oral low-dose AFB1 exposure on systemic and tissue iron homeostasis in pigs, with particular emph",https://pubmed.ncbi.nlm.nih.gov/42763060/,PubMed
IL-17 and IL-6 trans-signaling coordinate mesothelial VEGF production and angiogenesis in the peritoneum.,"Catar Rusan, Kawka Edyta, Adu-Gyamfi Michael",The American journal of pathology,2026-09-20,"Peritoneal angiogenesis is a key determinant of long-term peritoneal dialysis (PD) outcomes, yet the contribution of interleukin-17 (IL-17) remains unclear. This study examined the association between IL-17 and peritoneal vascularity in PD patients and defined mechanisms linking IL-17 to vascular endothelial growth factor (VEGF) expression in human peritoneal mesothelial cells (HPMCs). Peritoneal ",https://pubmed.ncbi.nlm.nih.gov/42762971/,PubMed
BASAL RELEASE OF 6-CYANODOPAMINE AND 6-NITRODOPAMINE FROM RAT ISOLATED AORTA AND THEIR ROLE IN VASCULAR RELAXATION.,"Lima Antônio Tiago, Said George, Britto-Júnior José",European journal of pharmacology,2026-09-20,"6-Cyanodopamine (6-CYD) and 6-nitrodopamine (6-ND) are newly described endogenous catecholamines. However, their presence and vascular actions in rat aorta remain unclear. Thoracic aortas from male Wistar rats were analyzed for basal catecholamine release by LC-MS/MS. Vascular reactivity was assessed in U-46619-precontracted rings with intact or removed endothelium and after pharmacological inhibi",https://pubmed.ncbi.nlm.nih.gov/42762912/,PubMed
RSRC1 is a candidate progression-associated biomarker in cervical cancer linked to p53/CDK2-associated cell-cycle signaling.,"Wu Yaqin, Li Qian, Zhu Chenjing",European journal of pharmacology,2026-09-20,"Cervical cancer (CC) remains a leading cause of cancer-related death among women, and the outlook for patients with advanced, recurrent or persistent disease is poor. Molecular markers that track disease progression and expose pharmacologically tractable vulnerabilities are therefore needed. GSE63514 and GSE138080 were used for exploratory candidate generation and cohort-specific disease-stage and",https://pubmed.ncbi.nlm.nih.gov/42762908/,PubMed
"Translational dysregulation as a mechanistic driver of cognitive, behavioral, and affective phenotypes in FXS and TSC.","Lawal Saheed, Mujtaba Moniza, Shrestha Prerana",Neuroscience and biobehavioral reviews,2026-09-20,"Neurodevelopmental disorders (NDDs) are characterized by a spectrum of cognitive, behavioral, and affective morbidities, reflecting underlying disruptions in neural circuit development. Emerging evidence implicates translational dysregulation of synaptic proteins as a central mechanistic driver of these disordered phenotypes. Translational dysregulation entails atypical mechanisms of impaired init",https://pubmed.ncbi.nlm.nih.gov/42762881/,PubMed
Predicted mechanisms of Huaier in hepatocellular carcinoma therapy via IL-2/PI3K-Akt immunomodulation: An integrated multi-method study.,"Li Huawei, Liu Xiaoyu, Song Yuqin",Journal of ethnopharmacology,2026-09-20,"Huaier (Trametes robiniophila Murr.; syn. Vanderbylia robiniophila (Murrill) B.K. Cui & Y.C. Dai), a medicinal fungus, has been traditionally used in China for adjuvant treatment of hepatocellular carcinoma (HCC). While promising, comprehensive high-quality evidence for its efficacy and a systematic understanding of its mechanisms remain limited. This study aims to provide preliminary evidence for",https://pubmed.ncbi.nlm.nih.gov/42762878/,PubMed
Chemical characterization and pharmacological mechanisms of Qizhi Yishen Capsule in early diabetic kidney disease.,"Duan Wenna, Jiang Qiu, Shang Guichun",Phytomedicine : international journal of phytotherapy and phytopharmacology,2026-09-20,"This research explored the bioactive components and therapeutic mechanisms of Qizhi Yishen Capsule (QZC) in managing early-stage diabetic kidney disease (DKD) by integrating network pharmacology with experimental evidence, aiming to support its clinical utility with scientific validation. Network pharmacology and molecular docking were utilized to identify QZC's potential targets in DKD treatment.",https://pubmed.ncbi.nlm.nih.gov/42762719/,PubMed
Dynamics of Kidney Calcium and Phosphorus Mineral Handling in Laying Hens During the Transition to Egg Production.,"Reyer Henry, Oster Michael, Qasir Hiba",Journal of animal physiology and animal nutrition,2026-09-20,"The transition from immature pullets to sexually mature female chickens is accompanied by pronounced structural and functional modifications. This is accompanied by coordinated changes in hormonal and metabolic pathways that primarily regulate reproduction, nutrient utilization, and mineral homeostasis to compensate for temporary imbalances. In kidney, specific regulation of reabsorption processes",https://pubmed.ncbi.nlm.nih.gov/42762510/,PubMed
Identification of the Novel HLA-DQB1*02:279 Allele by Next- and Third-Generation Sequencing.,"Ferru-Clément Romain, Augustin Perrine, Ratiarison Diana",HLA,2026-09-20,HLA-DQB1*02:279 differs from HLA-DQB1*02:01:01:01 by a single nucleotide substitution in codon 120 within Exon 3.,https://pubmed.ncbi.nlm.nih.gov/42762446/,PubMed
"ABCC9/SUR2 has a Complex Expression Pattern in Human Brain Gliovascular Unit Cells, Including Astrocytes.","Katsumata Yuriko, Morganti Josh M, Liao Andrew",Journal of molecular neuroscience : MN,2026-09-20,"The ABCC9 gene and its cognate protein SUR2 play important roles in neurovascular coupling and are implicated in hippocampal sclerosis of aging (HS-Aging). However, prior studies have not focused on human brain SUR2 expression or SUR2 in glial cells. Here we analyzed cell type-specific ABCC9/SUR2 expression patterns, and correlation with known genetic risk variants, using multiple data sets and a ",https://pubmed.ncbi.nlm.nih.gov/42762395/,PubMed
Optimizing RNA yield using deep neural networks coupled to massively parallel screening,"Dinghai Zheng, Justin Hong, Jun Wang",arXiv,2026-09-20,"Messenger RNA (mRNA)-based therapeutics have emerged as a powerful platform for vaccines, protein replacement therapies, and cancer immunotherapy. A critical bottleneck in mRNA development is manufacturing large quantities of RNA economically, as measured by RNA yield emerging from an in vitro transcription (IVT) reaction. However, how promoter-adjacent DNA sequences influence RNA yield remains po",http://arxiv.org/abs/2608.23722v1,arXiv
Energy-efficient codon optimization on thermodynamic hardware,"Andraz Jelincic, Ross C. Walker",arXiv,2026-09-20,"The growing energy demand for computation is becoming increasingly unsustainable. Thermodynamic computing, which harnesses physical thermal fluctuations as a computational resource rather than suppressing them, offers orders-of-magnitude energy savings for probabilistic and combinatorial tasks. Pharmaceutical R&D, heavily reliant on computational optimization and sampling, is a natural application",http://arxiv.org/abs/2606.17327v1,arXiv
mRNAutilus: Multi-Objective-Guided Discrete Generation of mRNA with Optimized Therapeutic Properties,"Sawan Patel, Sophia Tang, Yesol Kim",arXiv,2026-09-20,"Therapeutic mRNA design requires coordinating multiple interacting sequence features across the full transcript, where codon usage, untranslated regions (UTRs), and their coupling jointly determine stability, translation efficiency, and protein expression. Here, we present mRNA generation via unrolled trajectories and informed latent updates (mRNAutilus), a framework for simultaneous codon optimiz",http://arxiv.org/abs/2605.31296v1,arXiv
Sampling-based Continuous Optimization for Messenger RNA Design,"Feipeng Yue, Ning Dai, Wei Yu Tang",arXiv,2026-09-20,"Designing messenger RNA (mRNA) sequences for a fixed target protein requires searching an exponentially large synonymous space while optimizing properties that affect stability and downstream performance. This is challenging because practical mRNA design involves multiple coupled objectives beyond classical folding criteria, and different applications prefer different trade-offs. We propose a gene",http://arxiv.org/abs/2603.06559v1,arXiv
Drug-like antibodies with low immunogenicity in human panels designed with Latent-X2," Latent Labs Team, Henry Kenlay, Daniella Pretorius",arXiv,2026-09-20,"Drug discovery has long sought computational systems capable of designing drug-like molecules directly: developable and non-immunogenic from the start. Here we introduce Latent-X2, a frontier generative model that achieves this goal through zero-shot design of antibodies with strong binding affinities, drug-like properties, and, for the first time for any de novo generated antibody, confirmed low ",http://arxiv.org/abs/2512.20263v1,arXiv
"RNAGenScape: Property-Guided, Optimized Generation of mRNA Sequences with Manifold Langevin Dynamics","Danqi Liao, Chen Liu, Xingzhi Sun",arXiv,2026-09-20,"Generating property-optimized mRNA sequences is central to applications such as vaccine design and protein replacement therapy, but remains challenging due to limited data, complex sequence-function relationships, and the narrow space of biologically viable sequences. Generative methods that drift away from the data manifold can yield sequences that fail to fold, translate poorly, or are otherwise",http://arxiv.org/abs/2510.24736v3,arXiv
