title,authors,journal,date,abstract,link,source
The Interplay of M1 Macrophages and Dental Pulp Stem Cells Promotes Angiogenesis Through IL-8-Dependent VEGF Regulation: An In Vitro Study.,"Thalakiriyawa Dineshi Sewvandi, Koohi-Moghadam Mohamad, Hu Mingxin",International endodontic journal,2026-06-24,"Dental pulp inflammation triggers immune responses involving macrophages and dental pulp stem cells (DPSCs), which interact to regulate angiogenesis essential for tissue repair. M1 pro-inflammatory macrophages predominate early in pulpitis, and clarifying their angiogenic role is vital in identifying inflammatory regenerative mechanisms. THP-1 cells and peripheral blood monocyte (PBM)-derived macr",https://pubmed.ncbi.nlm.nih.gov/42339579/,PubMed
Predicted bacterial uRBSs reveal translational coupling and ribosome-mediated RBS occlusion as gene-controlling mechanisms.,"Dietz Theresa, Hahnfeld Julian M, Neumann Sophie",microLife,2026-06-24,"Upstream open reading frames (uORFs) in the 5' leader of bacterial mRNAs can modulate gene expression, yet genome-wide identification remains limited. We combined bioinformatic prediction of ribosome-binding sites (RBSs)-a Shine-Dalgarno sequence and a start codon-with experimental validation to uncover new uORFs in ",https://pubmed.ncbi.nlm.nih.gov/42339315/,PubMed
Serum hepcidin is associated with retinopathy of prematurity and modulates oxidative stress and angiogenic responses in retinal microvascular endothelial cells.,"Yang Hui, Chen Huiyun, Cheng Fang",Frontiers in pediatrics,2026-06-24,"Retinopathy of prematurity (ROP) is a vasoproliferative retinal disorder in preterm infants driven by impaired vascular development, hypoxia, oxidative stress, and pathological angiogenesis. Current treatments mainly target VEGF signaling but do not directly address upstream oxidative injury. Hepcidin, a key iron-homeostasis regulator, may modulate redox balance and angiogenic activation. However,",https://pubmed.ncbi.nlm.nih.gov/42339294/,PubMed
Design and synthesis of ,"Maity Pritam, Yadav Poonam, Chatterjee Joydeep",RSC medicinal chemistry,2026-06-24,A series of new ,https://pubmed.ncbi.nlm.nih.gov/42339275/,PubMed
Alterations in intestinal development and barrier function in response to dietary β-mannanase in growing broilers.,"Yang Xiaofei, Huang Yuying, Xia Pingyu",Frontiers in veterinary science,2026-06-24,"This study evaluated the effects of dietary β-mannanase supplementation on growth performance, intestinal development, nutrient digestibility, and cecal microbiota in growing broilers. A total of 160 chicks were assigned to one of two dietary treatments (8 replicates of 10 birds each) and were fed a basal corn-soybean meal diet (Ctrl) or a basal diet supplemented with 150 mg/kg β-mannanase until d",https://pubmed.ncbi.nlm.nih.gov/42339103/,PubMed
LPIN3 emerges as a diagnostic biomarker in Moyamoya disease revealing immune-lipid metabolic crosstalk.,"Lu Zhenwei, Qiu Xiansheng, Zhou Liwei",Frontiers in genetics,2026-06-24,"Moyamoya disease (MMD) is a progressive cerebrovascular disorder characterized by stenosis or occlusion of the terminal portions of the internal carotid arteries and their proximal branches, accompanied by the formation of abnormal collateral vessel networks. It represents a leading cause of ischemic and hemorrhagic stroke in both pediatric and adult populations. However, a comprehensive understan",https://pubmed.ncbi.nlm.nih.gov/42338983/,PubMed
Mapping metabolic reprogramming dynamics across pancreatic neuroendocrine tumor cell differentiation at single-cell transcriptomic resolution.,"Yu Ping, Xiao Jin",Frontiers in genetics,2026-06-24,"The metabolic switch between oxidative phosphorylation (OXPHOS) and aerobic glycolysis is a fundamental feature of tumor biology. Its dynamic regulation during pancreatic neuroendocrine tumor (pNET) cell differentiation remains poorly characterized, especially at single-cell resolution. We analyzed publicly available single-cell RNA sequencing (scRNA-seq) data from the Gene Expression Omnibus data",https://pubmed.ncbi.nlm.nih.gov/42338981/,PubMed
"Exploring the molecular link between arecoline exposure and prostate cancer-related alterations: integrative evidence from network toxicology, single-cell transcriptomics, molecular simulation, and experimental validation.","Zhu Xinyao, Liu Haixia, Zeng Zhiqiang",Frontiers in pharmacology,2026-06-24,"Arecoline, the major alkaloid of areca nut, is a common exposure in chewing products, but its relationship with prostate cancer (PCa) is unclear. We integrated network toxicology, bulk RNA machine learning, single-cell transcriptomics, molecular simulation, and ",https://pubmed.ncbi.nlm.nih.gov/42338969/,PubMed
Electroacupuncture Ameliorates Premature Ovarian Insufficiency by Inhibiting METTL3-Mediated m6A Methylation of Beclin 1 mRNA in Granulosa Cells.,"Ling Lele, He Sining, Zhao Xue",Food science & nutrition,2026-06-24,"Premature ovarian insufficiency (POI) is a major cause of infertility in young women. In this study, we investigated the therapeutic effects of electroacupuncture (EA) on ovarian function and granulosa cell autophagy in a high-fat, high-sugar (HFHS) diet-induced POI mouse model. POI was established by HFHS feeding, and mice received EA stimulation at CV4, ST36, and SP6. Ovarian morphology was eval",https://pubmed.ncbi.nlm.nih.gov/42338666/,PubMed
"Primary Cancer Prevention Through Vaccination: Advances, Challenges, and Global Perspectives.","Tague Christian, Domga Johan, Junaid Ayesha",Health science reports,2026-06-24,"Oncogenic viral and bacterial infections constitute a significant portion of the global cancer burden, accounting for up to 15% of cases, particularly in low- and middle-income countries. Prophylactic vaccination thus appears to be the most effective tool for preventing these preventable cancers, especially those linked to human papillomavirus (HPV) and hepatitis B virus (HBV). This narrative revi",https://pubmed.ncbi.nlm.nih.gov/42338649/,PubMed
