title,authors,journal,date,abstract,link,source
Nucleoside-Modified mRNA Encoding Alpha-Galactosidase A Ameliorates Fabry Disease Phenotypes in Human IPSC-Derived Cardiomyocytes.,"Juchem Malte, Oehlsen Lea, Ersoy Sedef","Advanced science (Weinheim, Baden-Wurttemberg, Germany)",2026-08-13,"The lysosomal storage disorder Fabry disease results from α-galactosidase A deficiency, leading to excessive glycosphingolipid substrate accumulation, primarily globotriaosylceramide (Gb3). While the underlying molecular mechanisms remain elusive, multi-systemic complications ultimately culminate in premature death, with heart failure being the leading cause of death. Current treatment options fai",https://pubmed.ncbi.nlm.nih.gov/42591063/,PubMed
rHuPH20 Enhances Extravascular Delivery of mRNA Lipid Nanoparticles in Mice and Minipigs.,"Nolan Ryan P, Printz Marie A, Kang David W",Nucleic acid therapeutics,2026-08-13,"Extravascular administration of mRNA lipid nanoparticles (mRNA-LNPs) offers practical and clinical advantages but is limited by tissue barriers that restrict dispersion, lymphatic access, systemic exposure, and ultimately, target tissue expression. Recombinant human hyaluronidase PH20 (rHuPH20) transiently modifies the hyaluronan-rich extracellular matrix in the subcutaneous (SC) space, enhancing ",https://pubmed.ncbi.nlm.nih.gov/42590898/,PubMed
Hyperbranched Polylysine-Based Lipopolyplexes Enable Efficient mRNA Delivery With Long-Term Storage Stability.,"Meng Huidi, Fu Bingjie, Liang Min",Advanced healthcare materials,2026-08-13,"Clinical translation of messenger RNA (mRNA) therapeutics is often hampered by the poor storage stability of lipid-based delivery vectors. Many lipopolyplex (LPP) delivery systems struggle to achieve efficient nucleic acid release through the membrane fusion pathway. Herein, we developed a novel ternary lipopolyplex (LPP) platform of lipid/HBPL/mRNA LPPs by incorporating hyperbranched poly-L-lysin",https://pubmed.ncbi.nlm.nih.gov/42590857/,PubMed
Targeted delivery of mRNA to immune cells for ,"Wang Danyang, Li Yumin, Deng Jinfeng",Drug delivery,2026-08-13,Messenger RNA (mRNA) therapeutics have revolutionized biomedicine by enabling direct ,https://pubmed.ncbi.nlm.nih.gov/42590834/,PubMed
Circular Logic: Engineering Next-Generation Circular RNA Therapeutics for Precision Oncology.,"El-Sehrawy Amr Ali Mohamed Abdelgawwad, Al-Ameer Hamzeh J, Rizaev Jasur",Biotechnology and bioengineering,2026-08-13,"The topology of RNA therapeutics is emerging as a critical design dimension in precision oncology. Unlike linear mRNA, circular RNA (circRNA) lacks free ends, conferring exceptional resistance to exonuclease degradation and enabling sustained protein expression for days to weeks. Beyond their use as engineered therapeutics, endogenous circRNAs exhibit cancer-associated expression patterns and pers",https://pubmed.ncbi.nlm.nih.gov/42590828/,PubMed
In Vitro Anti-Breast Cancer Effects of ,"Al-Fahad Dhurgham, Hashim Zahraa Naeem, Almahmoud Suliman A",International journal of molecular sciences,2026-08-13,Phosphatidylinositol 5-phosphate 4-kinase type 2 alpha (PIP4K2A) is a key oncogenic driver that regulates the PI5P/PIP2 axis to promote metastatic migration in breast cancer. This study aimed to investigate the therapeutic potential of a crude extract from ,https://pubmed.ncbi.nlm.nih.gov/42589713/,PubMed
"Urinary Exosomes as Potential Biomarkers for Diagnosis, Disease Activity Assessment, Treatment Monitoring, and Prognosis in Lupus Nephritis.","Benc Krzysztof, Tabaka Ewa, Pabian Wiktoria",International journal of molecular sciences,2026-08-13,"Lupus nephritis is one of the most severe manifestations of systemic lupus erythematosus and remains a major cause of chronic kidney damage and progression to end-stage renal disease. Although kidney biopsy is considered the diagnostic gold standard, its invasive nature, risk of complications, sampling limitations, and limited suitability for repeated monitoring highlight the need for reliable non",https://pubmed.ncbi.nlm.nih.gov/42589700/,PubMed
Whole-Transcriptome Sequencing Analysis of Fowl Adenovirus Serotype 4 Infection in LMH Cells.,"Haiyilati Areayi, Wang Xinrui, Miao Xin",International journal of molecular sciences,2026-08-13,"Fowl adenovirus serotype 4 (FAdV-4) is the major pathogen responsible for avian hepatitis-hydropericardium syndrome (HHS), which poses a severe threat to the global poultry industry. This study aimed to systematically explore virus-host interactions and elucidate the transcriptomic alterations and underlying molecular mechanisms in LMH cells following FAdV-4 infection. LMH cells were infected with",https://pubmed.ncbi.nlm.nih.gov/42589683/,PubMed
Acetyl L-Carnitine Nanoparticles Modulate Neuronal and Inflammatory Responses in In Vitro Cell Model.,"Mariano Alessia, Brugnoli Benedetta, Francolini Iolanda",International journal of molecular sciences,2026-08-13,"Acetyl L-carnitine is an ester of the trimethylated amino acid L-carnitine with well-documented neuroprotective properties. Despite its ability to cross the blood-brain barrier, acetyl L-carnitine requires high and repeated doses to achieve and maintain therapeutic concentrations in the central nervous system. To overcome these limitations, nanotechnology-based delivery systems have emerged as a p",https://pubmed.ncbi.nlm.nih.gov/42589676/,PubMed
ELAVL1-KO Affects Steroid Synthesis in ACC Cell Line NCI-H295R and Reduces Colony-Forming Abilities.,"Brandau Max, Kirsch Vanessa, Chernyakov Dmitry",International journal of molecular sciences,2026-08-13,"Adrenocortical carcinoma (ACC) is a rare malignancy of the adrenal gland for which no curative treatment options exist in advanced stages. Analyzing the ACC cohort of The Cancer Genome Atlas, we identified that expression of the mRNA-stabilizing protein Embryonic-Lethal-Abnormal-Vision-Like RNA-Binding Protein 1 (ELAVL1) was negatively associated with patient survival. To investigate the functiona",https://pubmed.ncbi.nlm.nih.gov/42589653/,PubMed
Targeting IGF2BP3 in Cancer: From Molecular Structure and Biology to Early Drug Discovery.,"Uliassi Elisa, Bolognesi Maria Laura, Scotlandi Katia",International journal of molecular sciences,2026-08-13,"RNA-binding proteins (RBPs) remain underexplored as small-molecule targets, although their dysregulation contributes to numerous human diseases, including cancer. RBPs are key regulators of post-transcriptional gene expression, controlling multiple stages of RNA metabolism. Among them, insulin-like growth factor 2 mRNA-binding protein 3 (IGF2BP3) is an oncofetal RBP that is highly expressed during",https://pubmed.ncbi.nlm.nih.gov/42589647/,PubMed
"Endobronchial Intratumoral Immuno- and Gene Therapies in Lung Cancer: Mechanisms of Local Delivery, Systemic Immune Effects, and Global Feasibility.","Olteanu Mihai, Andrei Gabriela Marina, Cioboată Ramona",International journal of molecular sciences,2026-08-13,"Lung cancer remains the leading cause of cancer-related mortality worldwide, and durable benefit from immune checkpoint inhibitors is limited by immune exclusion, microenvironmental immunosuppression, and toxicity. This narrative translational review evaluates whether endobronchial intratumoral delivery of immuno- and gene-based therapies can transform bronchoscopic access into a therapeutic platf",https://pubmed.ncbi.nlm.nih.gov/42589640/,PubMed
RAN Translation-Coupled Decay of the ,"Wu You, Li Li, Tian Jing",International journal of molecular sciences,2026-08-13,"The RNA exosome plays a critical role in surveilling nuclear mRNA biogenesis and regulating co-translational mRNA decay in the cytoplasm. Unlike canonical translation, repeat-associated non-AUG (RAN) translation of a GGGGCC hexanucleotide repeat expansion (HRE) within an intron of the ",https://pubmed.ncbi.nlm.nih.gov/42589639/,PubMed
COPS7B Drives Malignant Progression of Glioblastoma Through Translational Upregulation of the Downstream Functional Effector CLU.,"Li Jiarui, Zhang Meiling, Xu Fan",International journal of molecular sciences,2026-08-13,"Glioblastoma (GBM) is a highly aggressive primary malignant brain tumor, featuring diffuse infiltrative growth and poor clinical outcomes, which underscores the need to delineate the molecular mechanisms driving its malignant progression. COP9 signalosome subunit 7B (COPS7B), a core component of the conserved COP9 signalosome complex, is significantly upregulated in GBM tissues; however, its biolo",https://pubmed.ncbi.nlm.nih.gov/42589629/,PubMed
Melanocortin Receptor Signaling Modulates Anti-Obesity and Glucose Tolerance Effects of ,"Zolotarev Vasiliy A, Murovets Vladimir O, Sozontov Egor A",International journal of molecular sciences,2026-08-13,The present study aimed to elucidate whether the metabolic effects of the probiotic bacterium ,https://pubmed.ncbi.nlm.nih.gov/42589617/,PubMed
Methylglyoxal Attenuates ,"Alrefaey Heba R, Naser Saleh A",International journal of molecular sciences,2026-08-13,Crohn's disease (CD) is a chronic inflammatory bowel disease with a rising incidence and prevalence worldwide. It is associated with ,https://pubmed.ncbi.nlm.nih.gov/42589594/,PubMed
