title,authors,journal,date,abstract,link,source
Purification of Double-Stranded RNA Impurities From In Vitro-Transcribed mRNA Using Size-Exclusion Chromatography.,"Tynan Kyle J, Mouchahoir Trina, Lowenthal Mark S",Biomedical chromatography : BMC,2026-06-17,"dsRNA is a highly immunogenic byproduct generated during in vitro transcription of mRNA, leading to unwanted immunostimulatory responses and reduced vaccine efficacy. Removal of dsRNA impurities from mRNA is challenging, as they share similar physicochemical properties. Here, we present a lab-scale size-exclusion chromatography method that effectively separates dsRNA impurities from mRNA. This met",https://pubmed.ncbi.nlm.nih.gov/42306876/,PubMed
Expression of YTHDF1 and YTHDF2 in lung squamous cell carcinoma and their correlation with PD-L1.,"Cai Liting, Qu Honglan, Feng Kai",Journal of thoracic disease,2026-06-17,"Lung squamous cell carcinoma (LUSC) is associated with poor prognosis and low 5-year survival rates, and effective targeted therapies remain unavailable in clinical practice. To investigate the expression levels and clinical significance of YTH N6-methyladenosine RNA-binding protein 1 (YTHDF1) and YTH N6-methyladenosine RNA-binding protein 2 (YTHDF2) in LUSC tissues, and to preliminarily demonstra",https://pubmed.ncbi.nlm.nih.gov/42306733/,PubMed
Lipids and lipid nanoparticles functionalized with randomized poly(ethylene glycol) (rPEG) for mRNA delivery.,"Dreier Philip, Bockhard Caroline, Seibel David",Chemical science,2026-06-17,"PEG lipids are essential excipients in lipid nanoparticle (LNP) formulations and enable the transport of therapeutic ribonucleic acids, creating stealth properties for these nanocarriers. However, an increasing number of studies raise concerns related to the growing presence of anti-PEG antibodies (APA) in the population. The presence of APAs results in the recognition and accelerated blood cleara",https://pubmed.ncbi.nlm.nih.gov/42306548/,PubMed
Pink lotus flower (,"Jongsomchai Kamonwan, Sridurongrit Somyoth, Sukphopetch Passanesh",Biomedical reports,2026-06-17,Pink lotus (,https://pubmed.ncbi.nlm.nih.gov/42306466/,PubMed
METTL3-Mediated m6A Modification of lncRNA-0949 Drives Microglial Inflammation in an vitro Model of Sepsis-Associated Encephalopathy.,"Zeng Xing, Luo Xiao-Juan, Zhang Zhen-Ze",Journal of inflammation research,2026-06-17,"Sepsis-associated encephalopathy (SAE) is a severe complication of sepsis with limited therapeutic options. Although neuroinflammation driven by microglial activation is central to SAE pathogenesis, the underlying epitranscriptional regulatory mechanisms remain poorly defined. Here, we investigated the role of the m HMO6 cells were stimulated with LPS (1 μg/mL) for 0-24 h to establish an SAE model",https://pubmed.ncbi.nlm.nih.gov/42306183/,PubMed
Therapeutic Potential of Naive Hair Follicle Stem Cells in Alzheimer's Disease: A Comprehensive Evaluation of Neuroprotection and Neurogenesis.,"Liu Lina, Yang Dan, Fu Jin",Neuropsychiatric disease and treatment,2026-06-17,"As a highly prevalent neurological condition, Alzheimer's disease (AD) imposes considerable economic pressure on global societies. Its core pathological feature is progressive degeneration within the central nervous system (CNS), a feature which establishes it as the leading trigger for dementia worldwide. Currently available therapies for AD are largely palliative and lack restorative efficacy. W",https://pubmed.ncbi.nlm.nih.gov/42306175/,PubMed
Integrated EWM-RSM optimization of wine-steaming enhances the anti-inflammatory activity of ,"Jiang Wenli, Wang Zhengfeng, Ye Mengjuan",Frontiers in chemistry,2026-06-17,"This study systematically optimized the wine-steaming processing parameters for  The optimal wine-steaming conditions were determined as follows: moistening with 38% yellow rice wine for 7.5 h followed by steaming for 5 h. Following processing, the polysaccharide yield slightly decreased from 27.0% ± 0.5% in the raw sample to 26.0% ± 0.4%. a significant reduction in molecular weight, and altered m",https://pubmed.ncbi.nlm.nih.gov/42306102/,PubMed
Multiscale modeling guided potency assessment of mRNA-lipid nanoparticles.,"Yang Yuling, Qiu Yuchen, Wang Keqi",Molecular therapy. Nucleic acids,2026-06-17,"mRNA lipid nanoparticle (mRNA-LNP) technology has emerged as a cornerstone in vaccine development due to its high delivery efficiency, molecular stability, and favorable safety profile. However, rapid and reliable potency assessment remains challenging because of limited mechanistic understanding of delivery processes and sparse experimental data. To address these gaps, we introduce a mechanism-in",https://pubmed.ncbi.nlm.nih.gov/42306083/,PubMed
CD39 mRNA therapy attenuates localized acute inflammation: A novel anti-inflammatory strategy using cationic nanoliposomes.,"Philosof Naomi R, Walsh Aidan P G, Xu Bangyan",Molecular therapy. Nucleic acids,2026-06-17,Messenger RNA (mRNA) therapeutics offer a promising strategy for treating inflammatory disease by enabling transient local expression of therapeutic proteins. CD39 (ectonucleoside triphosphate diphosphohydrolase-1) hydrolyzes pro-inflammatory ATP and ADP and plays a central role in localized immune regulation. We developed cationic nanoliposomes (NLps) for the delivery of CD39 mRNA and evaluated t,https://pubmed.ncbi.nlm.nih.gov/42306082/,PubMed
The miR-212-3p/transferrin axis promotes bone regeneration by modulating iron homeostasis through Schwann cell Exosome-BMSCs communication.,"Jia Yukun, Li Ningdao, Tang Dagang",Bioactive materials,2026-06-17,"Functional bone regeneration relies on cross talk between nerves and bone, yet the regulatory mechanisms linking Schwann cells (SCs) to osteoporotic bone marrow mesenchymal stem cells (OP-BMSCs) remain unclear. This study demonstrated that SC-Exosomes (Exos) promoted the osteogenic differentiation of OP-BMSCs, and miRNA-mRNA sequencing revealed that SC-Exos, which contained the key mediator miR-21",https://pubmed.ncbi.nlm.nih.gov/42306049/,PubMed
