title,authors,journal,date,abstract,link,source
Single-molecule insights into SAM-I riboswitch ligand binding using scaled magnetic force spectroscopy with comparison to conventional biophysical methods.,"Wang Zhen, Labuhn Henning, Moulinas Rémi",RNA biology,2026-09-03,"Biophysical methods are widely used for drug discovery, with surface plasmon resonance (SPR) and isothermal titration calorimetry (ITC) being amongst the most used techniques. However, these types of bulk or ensemble methods do not provide single-molecule resolution or structural and mechanistic insights, so that researchers are forced to rely upon a battery of complementary techniques. Here, we u",https://pubmed.ncbi.nlm.nih.gov/42687492/,PubMed
The Brucella effector protein BtpB facilitates STAT3 activation to regulate polarization in macrophages during infection.,"Yuan Ye, Wang Minghui, Hao Mingyue",Veterinary research,2026-09-03,Brucella is a Gram-negative facultative intracellular pathogen that causes widespread zoonotic infections. Macrophages are crucial immune and antigen-presenting cells that differentiate into proinflammatory M1-type or anti-inflammatory M2-type cells in different microenvironments. The BtpB protein of Brucella is a type IV secretion system effector protein that modulates host inflammatory responses,https://pubmed.ncbi.nlm.nih.gov/42687195/,PubMed
"Ivangustin, a sesquiterpene lactone from Inula japonica Thunb., attenuates neuroinflammation through covalent inhibition of ubiquitin-conjugating enzyme UBE2L3.","Qiao Mengyuan, Gan Hanyue, Shi Yuying",Chinese medicine,2026-09-03,"Neuroinflammation is a key driver and an important therapeutic target of neurodegeneration. Dysregulated nuclear factor-κB (NF-κB) signaling plays a central role in neuroinflammation and depends on M1 and K63 ubiquitination of NF-κB essential modulator (NEMO). Ivangustin (IVA) is a sesquiterpene lactone isolated from Inula japonica Thunb., a traditional Chinese medicine has been used to treat infl",https://pubmed.ncbi.nlm.nih.gov/42687180/,PubMed
Mechanism of RNA-Binding Protein ELAVL1 in Promoting Th2 Cell Differentiation Through Stabilizing CPA3 mRNA in Allergic Rhinitis.,"Liu Meng-Ya, Yao Hong-Bing, Chen Cheng",The Kaohsiung journal of medical sciences,2026-09-03,"This study aimed to elucidate the role of the RNA-binding protein embryonic lethality abnormal vision-like protein 1 (ELAVL1) in the pathogenesis of allergic rhinitis (AR), specifically by investigating its potential to promote T helper 2 (Th2) cell differentiation by regulating the stability of carboxypeptidase A3 (CPA3) mRNA. Differentially expressed genes associated with AR were screened via bi",https://pubmed.ncbi.nlm.nih.gov/42687110/,PubMed
A dimeric mRNA vaccine based on key-mutant and KP.3 RBDs induces broad-spectrum immunity and protects mice against JN.1 and XDV challenges.,"Xu Jiali, Peng Rui, Yuan Longhai",Molecular biomedicine,2026-09-03,"The continued antigenic evolution of SARS-CoV-2 Omicron subvariants has progressively eroded vaccine-elicited protective immunity, driving demand for next-generation candidates that confer broad-spectrum protection against phylogenetically divergent strains. Here we report the design and preclinical evaluation of SV, an mRNA vaccine encoding a heterodimeric receptor-binding domain (RBD) antigen. I",https://pubmed.ncbi.nlm.nih.gov/42687061/,PubMed
RNA m⁶A modification and its regulatory factors are altered in granulosa cells from women with PMOS.,"Bhingardeve Snehal, Sagvekar Pooja, Desai Sadhana",Journal of assisted reproduction and genetics,2026-09-03,"Polyendocrine metabolic ovarian syndrome (PMOS), an endocrine disorder with unknown aetiology is the leading cause of anovulatory infertility. N6-methyladenosine (m GCs were collected from 23 women with PMOS and 23 age- and BMI- matched controls undergoing in vitro fertilization. Global m The total m Coordinated alterations in global m",https://pubmed.ncbi.nlm.nih.gov/42687053/,PubMed
Association of miRNA-31 & miRNA 192 with Nrf2/NF-κB Biomarkers in Occupational Lead Toxicity: A Cross-Sectional Observational Study.,"Kumar Kanishka, Anjali Sudha, Sharma Shailja",Biological trace element research,2026-09-03,"Lead (Pb) exposure is a global health threat characterized by oxidative stress. While Nrf2 and NF-κB pathways are known mediators of systemic toxicity, the epigenetic modulation of these defences via microRNAs (miRNAs) in human cohorts remains to be fully elucidated. This study investigates the association between blood lead levels (BLL) and a potential molecular signalling involving miRNA-31, miR",https://pubmed.ncbi.nlm.nih.gov/42686977/,PubMed
Danggui Sini Decoction Alleviates Sciatica by Reducing Peripheral Sensitization through Downregulation of Transient Receptor Potential Channels in Dorsal Root Ganglions.,"Zhang Di, Zhuang Zi-Feng, Lin Shao-Zi",Chinese journal of integrative medicine,2026-09-03,"To elucidate whether Danggui Sini Decoction (DGSD) relieves sciatica by downregulating transient receptor potential (TRP) channels involved in peripheral sensitization. After conducting chronic constriction injury of sciatic nerve (CCI) operation, 32 SD rats, randomly assigned to the sham, CCI 7d, CCI 14d, and CCI 21d groups (n=8 per group), were used to observe the course of sciatica. mRNA sequen",https://pubmed.ncbi.nlm.nih.gov/42686949/,PubMed
Long non-coding RNAs link DNA methylation to immune regulatory networks in bovine subclinical mastitis.,"Dwivedi Shraddha, Kumar Amit, De Ujjwal Kumar",Mammalian genome : official journal of the International Mammalian Genome Society,2026-09-03,"Long non-coding RNAs (lncRNAs) are emerging as important regulators of inflammatory and immune signaling, yet their contribution to bovine subclinical mastitis remains poorly defined. Here, we characterized the lncRNA expression landscape associated with disease in milk somatic cells of healthy and subclinical mastitic Vrindavani cattle. We identified 11,403 high-confidence lncRNAs, of which 104 w",https://pubmed.ncbi.nlm.nih.gov/42686917/,PubMed
Functional chimeric mRNAs encode proteins in mammalian immunity.,"Venezia Olivia, Kane Harry, Du Gang",Nature,2026-09-03,"Individual mammalian mRNAs and proteins are typically believed to originate from single genomic loci, with isoform diversity arising through cis-splicing of pre-mRNA. Whether mRNA from distant genes can undergo trans-splicing to generate functionally relevant chimeric transcripts has remained unclear. Here we develop a pipeline combining long-read direct RNA sequencing with non-targeted and target",https://pubmed.ncbi.nlm.nih.gov/42686912/,PubMed
