title,authors,journal,date,abstract,link,source
Nucleotide resolution 4-thiouridine sequencing by SNU-Seq and sf4sU-Seq reveals the transcriptional responsiveness of an epigenetically primed human genome.,"Gerlevik Umut, Lorenz Philipp, Lamstaes Anna",Nucleic acids research,2026-06-27,"Genomes are pervasively transcribed, leading to stable and unstable transcripts that influence 3-dimensional genome organization and gene regulation. High sensitivity and nucleotide resolution are required to resolve mammalian transcriptomes. Here, we exploit the sensitivity of 4-thiouridine (4sU) in two nucleotide-resolution methods: Single-Nucleotide resolution 4sU sequencing (SNU-Seq) and size-",https://pubmed.ncbi.nlm.nih.gov/42363759/,PubMed
Probucol Exerts Anticancer Effects on SW480 Human Colorectal Cancer Cells via Modulation of Apoptosis- and Angiogenesis-Related Proteins.,"Kaya-Sezginer Ecem, Bakar-Ates Filiz",Fundamental & clinical pharmacology,2026-06-27,"Colorectal cancer remains one of the leading causes of cancer-related mortality worldwide, highlighting the need for novel therapeutic agents with multitarget anticancer activity. Probucol is a phenolic compound with well-established antioxidant and anti-inflammatory properties; however, its effects on colorectal cancer cells have not been fully elucidated. The present study aimed to investigate t",https://pubmed.ncbi.nlm.nih.gov/42363632/,PubMed
Targeting vaccine fusion proteins to APCs increases immunogenicity of adenoviral and mRNA-LNP vaccines.,"Fyrstenberg Laursen Marlene, Combes Francis, Gudjonsson Arnar",Molecular therapy : the journal of the American Society of Gene Therapy,2026-06-27,"mRNA-lipid nanoparticle (LNP) and adenoviral delivery of vaccines have proven effective during the COVID-19 pandemic. Herein, we explored whether antigen-presenting cell (APC)-targeting of antigens could further enhance immunogenicity of these delivery formats. Experiments were performed in mouse models for malaria (Plasmodium falciparum reticulocytes-binding protein homolog 5, PfRH5, antigen) and",https://pubmed.ncbi.nlm.nih.gov/42363600/,PubMed
LKB1 attenuates the transport activity of GLUT1 by regulating the alternative splicing of PKM1/PKM2 in cervical cancer.,"Wu Mingzhe, Guo Yaoxing, Yang Jinghua",Journal of gynecologic oncology,2026-06-27,"Liver kinase B1 (LKB1) is a tumor suppressor that negatively regulates glucose transporter 1 (GLUT1) in Peutz-Jeghers Syndrome, but its mechanism in cervical cancer is unclear. LKB1 expression was detected in cervical cancer specimens by real-time polymerase chain reaction. The double directional genetic manipulation, Nuclear and Cytoplasmic Protein separation technique and immunofluorescence were",https://pubmed.ncbi.nlm.nih.gov/42363575/,PubMed
Screening of biomarkers related to lung adenocarcinoma based on construction of ceRNA regulation network.,"Niu Chongyang, Meng Xiaoyu, Yuan Chengbo",Medicine,2026-06-27,Lung adenocarcinoma (LUAD) is a common malignant tumor with a poor prognosis and limited effective therapeutic targets. The underlying molecular regulatory mechanisms driving its progression remain largely unclear. The study objectives were to build a circRNA-miRNA-mRNA ceRNA regulation network of LUAD and to identify miRNAs and mRNAs significantly related to the prognosis . The gene expression da,https://pubmed.ncbi.nlm.nih.gov/42363465/,PubMed
Epigallocatechin Gallate (EGCG) Inhibits Singapore Grouper Iridovirus (SGIV) Infection by Interfering With Viral Life Cycle and Modulating Host Cell Cycle G2/M Checkpoint.,"Zhao Tianhong, Xie Jinkun, Li Chen-Ao",Journal of fish diseases,2026-06-27,"Singapore grouper iridovirus (SGIV) is a highly pathogenic virus that causes substantial economic losses in marine grouper aquaculture, and effective antiviral agents are currently lacking. In this study, the anti-SGIV activity of epigallocatechin gallate (EGCG), a natural compound from green tea, was evaluated and its underlying mechanisms were investigated. Cytotoxicity assays showed that EGCG a",https://pubmed.ncbi.nlm.nih.gov/42363434/,PubMed
Proteomics-based approach reveals the involvement of spliceosomal components SF3B and SerpinB9 in dermatofibrosarcoma protuberans.,"Xie Yang, Li Haifeng, Liu Tian",Orphanet journal of rare diseases,2026-06-27,"Dermatofibrosarcoma protuberans (DFSP) is a rare cutaneous soft tissue sarcoma which is prone to high recurrence rate, and the fibrosarcomatous transformation of DFSP (FS-DFSP) is associated with a poorer prognosis and significant metastatic potential. Although the translocation of regions of chromosomes 17 and 22 that results in COL1A1-PDGFB fusion is generally acknowledged as a key genetic featu",https://pubmed.ncbi.nlm.nih.gov/42363275/,PubMed
Dexamethasone reduces osteogenic potential through suppressing retinoic acid signaling via NF-κB/CYP26B1 axis in mesenchymal stem cells.,"Ye Ai-Hua, Wang Yu-Mei, Wan Xin-Yue",Stem cell research & therapy,2026-06-27,"Glucocorticoid-induced osteoporosis (GIOP) is the most common secondary osteoporosis, which characterized by the decreased bone strength and increased fracture risk. But the pathogenic causes of GIOP remains not completely yet. In this study, we investigated the effect of Cyp26b1, a key enzyme for all-trans retinoic acid (ATRA) degradation, on the osteogenic inhibitory effect of dexamethasone (DEX",https://pubmed.ncbi.nlm.nih.gov/42363259/,PubMed
Optimizing the mucosal frontier: longevity and epithelial barriers in prime-boost mRNA vaccine strategies.,"Tang Xinru, Jiang Fang, Ni Shiwei",Journal of translational medicine,2026-06-27,,https://pubmed.ncbi.nlm.nih.gov/42363256/,PubMed
The post-transcriptional regulatory RNA-binding protein PTBP1 functions as an inhibitor in hepatic stellate cell activation and liver fibrosis.,"Xu Feifan, Zhou Yajun","Molecular medicine (Cambridge, Mass.)",2026-06-27,"Hepatic stellate cell (HSC) activation is the key step in liver fibrogenesis characterized by excessive extracellular matrix (ECM) accumulation, which is based on fibrogenic factors-induced changes in gene expression in HSCs. The post-transcriptional gene-expression regulation plays a crucial role in regulation of gene expression by controlling mRNA fate through RNA binding proteins (RBPs), RBPs a",https://pubmed.ncbi.nlm.nih.gov/42363052/,PubMed
