title,authors,journal,date,abstract,link,source
Preliminary construction and validation of a prognostic prediction model for cervical cancer based on tumor mechanics-related genes.,"Zhang Lu, Fu Haonan, Feng Yali",Frontiers in oncology,2026-06-19,"Cervical cancer (CC) is the fourth most prevalent malignancy among women. The present study employed bioinformatics analyses to identify tumor mechanics-related genes (TMRGs), establish a prognostic model, and investigate the association of tumor stiffness with pivotal genes utilizing clinical samples. mRNA data from the Genotype-Tissue Expression project (GTEx), The Cancer Genome Atlas (TCGA), an",https://pubmed.ncbi.nlm.nih.gov/42318471/,PubMed
Antiviral efficacy of LNP-delivered IFN-α14-ApoAI mRNA for chronic hepatitis B.,"Yang Qunling, Li Qiang, Cao Jie",Journal of virus eradication,2026-06-19,"Chronic hepatitis B virus (HBV) infection remains a major global health burden, and current therapeutic options such as pegylated interferon-α (PEG-IFNα) yield limited clinical efficacy. Here, we developed a lipid nanoparticle (LNP) formulation encapsulating mRNA encoding an IFN-α14-ApoAI fusion protein and evaluated its anti-HBV activity and safety profile in humanized IFNAR mouse models. First, ",https://pubmed.ncbi.nlm.nih.gov/42318371/,PubMed
"Methyl carnosate, a carnosic acid derivative, attenuates osteoclastogenesis via modulation of RANKL-induced NF-κB activity.","Zhang Lifang, Xie Chengxu, Bao Xinyi",Frontiers in pharmacology,2026-06-19,"Excessive osteoclast activity underlies bone-destructive diseases including osteoporosis and rheumatoid arthritis. RANKL-induced NF-κB signaling represents a critical pathway driving osteoclastogenesis. Here, we report that methyl carnosate, a naturally occurring diterpene from rosemary, inhibits RANKL-induced osteoclastogenesis with an IC",https://pubmed.ncbi.nlm.nih.gov/42318344/,PubMed
Integrative multi-omics reveals that downregulation of HLA-DPA1/DPB1 drives macrophage immune-metabolic dysregulation in pediatric asthma.,"Wen Yuchen, Du Zefan, Zhong Zhiyuan",Frontiers in immunology,2026-06-19,"Pediatric asthma (PA) is a prevalent chronic respiratory disease. Emerging evidence suggests that dysregulated macrophage heterogeneity and immune-metabolic crosstalk contribute to disease pathogenesis, yet specific molecular nodes linking innate immune dysfunction to PA remain unidentified. This study aimed to identify and characterize immune checkpoint-related candidate key genes in PA. Bulk RNA",https://pubmed.ncbi.nlm.nih.gov/42317364/,PubMed
Weighted gene co-expression network analysis reveals key genes and lncRNAs in ,"Sahu Abhisek, Abdullah Mohd, Gupta Saurabh",Frontiers in immunology,2026-06-19,"Johne's disease (JD), caused by  Diseased and healthy female  RNA sequencing revealed 1,905 differentially expressed protein-coding genes and, for the first time, comprehensively annotated 45,947 lncRNA genes in  Our findings provide novel insights into the molecular mechanisms of MAP infection in ",https://pubmed.ncbi.nlm.nih.gov/42317361/,PubMed
Post-transcriptional regulation of mRNA stability in pancreatic ductal adenocarcinoma.,"Wang Heyang, Liu Pan, Yamasaki Juntaro",Frontiers in immunology,2026-06-19,"Pancreatic ductal adenocarcinoma (PDAC) remains one of the most lethal malignancies and is characterized by pronounced phenotypic plasticity, metabolic adaptation, and therapeutic resistance within a dense and desmoplastic tumor microenvironment. Although transcriptional deregulation has been extensively investigated, post-transcriptional regulation, particularly the control of mRNA stability, has",https://pubmed.ncbi.nlm.nih.gov/42317311/,PubMed
Deletion of Tgf-β1 From CD206,"Bilal Muhammad, Anh Le Duc, Phuong Nguyen Quynh","Journal of cachexia, sarcopenia and muscle",2026-06-19,"Obesity and diabetes impair the ability of the muscle to regenerate, repair and remodel, resulting in a gradual decrease in muscle mass and function. However, the underlying mechanisms and effective therapeutic strategies remain poorly understood. M2 macrophages within skeletal muscle play an important role in tissue recovery following injury. This study aims to investigate the role of M2 macropha",https://pubmed.ncbi.nlm.nih.gov/42316943/,PubMed
Co-translational protein targeting to mitochondria in the context of co-translational protein maturation.,"Kvasov Nikita A, Bykov Yury S",Protein science : a publication of the Protein Society,2026-06-19,"Mitochondria import the majority of their proteins from the cytosol, creating a fundamental challenge: precursor proteins must be synthesized, maintained in an import-competent state, and delivered to mitochondrial translocases without premature folding or aggregation. While mitochondrial protein import has been considered a post-translational process, growing evidence shows that a subset of mitoc",https://pubmed.ncbi.nlm.nih.gov/42316778/,PubMed
Exact results for stochastic transcription with promoter-proximal pausing and initiation-state-dependent lifetimes.,"Yin Ling, Zhang Zhenquan, Wang Zihao",Physical review. E,2026-06-19,"Promoter-proximal pausing is a key regulatory checkpoint in RNA polymerase II transcription, yet current models lack a unified description of how arrival-state-dependent pause heterogeneity shapes nascent transcriptional occupancy, completion flux, and steady-state mature mRNA levels. We introduce a mechanistic framework in which the promoter-proximal pause gate is a continuous-time Markov chain t",https://pubmed.ncbi.nlm.nih.gov/42316744/,PubMed
lncRNA-miRNA-mRNA Network Analysis and Downstream Proteins Reveal the Mechanism of Bushen Huatan Prescription in the Treatment of Polycystic Ovary Syndrome.,"Xu Wenting, Shi Lingli, Tang Xiuqin",Combinatorial chemistry & high throughput screening,2026-06-19,"Polycystic Ovary Syndrome (PCOS) is a prevalent reproductive endocrine disorder. The underlying mechanisms, particularly the role of the long non-coding RNA (lncRNA)- miRNA-mRNA network, remain incompletely understood. The Bushen Huatan (BSHT) prescription shows clinical efficacy in treating PCOS, but its active components and their regulatory effects on this network are largely unknown. Active co",https://pubmed.ncbi.nlm.nih.gov/42316501/,PubMed
Screening and identification of the ncRNA-mRNA regulatory network associated with DNA methylation in goose embryonic myoblasts.,"Luo Yongquan, Hong Pufei, Chen Tiande",BMC genomics,2026-06-19,"Local goose breeds Shitou and Wuzong exhibit distinct growth rates, implying divergent embryonic muscle development. This study used embryonic myoblasts from the Magang goose, an established model with superior growth traits, to explore the underlying common regulatory mechanisms. Extending our previous findings that 5-AZA (DNA methylation inhibitor) and BC339 (DNA hydroxylation inhibitor) opposit",https://pubmed.ncbi.nlm.nih.gov/42316346/,PubMed
A bivalent mRNA-LNP vaccine confers broad-spectrum protection against both homologous and heterologous H5/H7 highly pathogenic avian influenza viruses in SPF chickens.,"Wei Dandan, Pan Yu, Zhang Xinkui",Veterinary research,2026-06-19,The continuous evolution and co-circulation of H5 and H7 subtype highly pathogenic avian influenza viruses (HPAIVs) have caused substantial economic losses to the global poultry industry and pose a persistent threat to public health. This study aimed to develop a bivalent nucleoside-modified messenger (mRNA) vaccine encoding the hemagglutinin (HA) antigens of circulating H5N1 and H7N9 strains and ,https://pubmed.ncbi.nlm.nih.gov/42316313/,PubMed
miR-584-5p alleviates osteoarthritis by targeting HIF1A to regulate chondrocyte function and extracellular matrix metabolism.,"Yang Jiapeng, Qin Huiling, Hao Xintong",Journal of orthopaedic surgery and research,2026-06-19,"Osteoarthritis (OA) is a chronic disease characterized by the degeneration of articular cartilage and secondary hyperosteogeny, typically located in weight-bearing joints. This study was undertaken to assess the expression profile, the diagnostic value, and the molecular mechanism of miR-584-5p in OA. Quantitative real-time polymerase chain reaction (qRT-PCR) was performed to detect the expression",https://pubmed.ncbi.nlm.nih.gov/42316286/,PubMed
