title,authors,journal,date,abstract,link,source
Tea Polyphenols Protect the Blood-Brain Barrier Structure in the Hippocampus of Early Diabetic Mice by Inhibiting the AGEs-RAGE Pathway.,"Xu Zhiyong, Liu Yan, Yu Yan",Journal of integrative neuroscience,2026-05-30,"Diabetic encephalopathy is a prevalent complication of diabetes mellitus, which is primarily characterized by hippocampal injury and blood-brain barrier (BBB) dysfunction. This study investigates the neuroprotective effect of tea polyphenols (TP) on hippocampal tissue in early-stage diabetic mice. Sixty BALB/c mice were randomly assigned to the control group (C), the diabetes group (T0), and the T",https://pubmed.ncbi.nlm.nih.gov/42216644/,PubMed
Upregulation of COL3A1 is a Key Driver in Kidney Stone Formation.,"Jiang Hua, Jiang Yanji, Ji Jie",Frontiers in bioscience (Landmark edition),2026-05-30,"Kidney stones are a globally prevalent condition, but their pathogenesis remains incompletely understood. This study aimed to identify and validate key genes implicated in kidney stone formation through sequencing data analysis, offering novel molecular targets for elucidating the underlying pathogenic mechanisms. A mouse model of kidney stones was established, and perinephrolithic renal tissue sa",https://pubmed.ncbi.nlm.nih.gov/42216536/,PubMed
Network toxicology-driven insights on nitrogen-based flame retardant-induced hepatotoxicity: Computational prediction and experimental validation.,"Qu Yueyu, Li Guanyin, Wang Hai",Medicine,2026-05-30,"Nitrogen-based flame retardants (NBFRs) are widely used in various products, and their long-term exposure may cause liver damage in humans. However, the underlying mechanism remains unclear. This study systematically investigated the mechanisms of NBFR-induced liver injury by integrating network toxicology, molecular docking, and Mendelian randomization analyses. The potential target genes of NBFR",https://pubmed.ncbi.nlm.nih.gov/42216319/,PubMed
"Scientists' Warning to Humanity: Unnecessary Bureaucracy Is a Global Impediment to Productivity, Advancement of Human and Planetary Wellbeing, Science and Sustainability.","Timmis Kenneth, Karahan Zeynep Ceren, Byrne Jennifer A",Microbial biotechnology,2026-05-30,"Bureaucracies are essential to the proper functioning of almost all human activities. However, they are diverse in their quality and success-promoting potential. While many bureaucratic measures make sense and are necessary for the wellbeing and success of their organisations, some are unnecessary or ill-conceived/implemented, and yet others may harm system functioning and achievement. Unnecessary",https://pubmed.ncbi.nlm.nih.gov/42216257/,PubMed
3'UTR regulation of axon translation and optic nerve regeneration.,"Bian Minjuan, Huie Emma L, Xia Xin",Molecular neurodegeneration,2026-05-30,"In the adult mammalian central nervous system (CNS), failure of axon regeneration limits recovery after traumatic injury or in neurodegenerative disease. Local protein translation has been implicated in the regulation of axon growth in highly compartmentalized neurons. 3' untranslated regions (3'UTRs) of mRNAs play critical roles in RNA localization and modification. Here we studied the regulation",https://pubmed.ncbi.nlm.nih.gov/42216210/,PubMed
"PRMT6 inhibition or deficiency attenuates diabetic neuropathic pain in male mice and is associated with reduced spinal neuroinflammation, microgliosis, and altered p53-p21 signaling.","Chu Yan, Song Honghao, Deng Mengqiu",Journal of neuroinflammation,2026-05-30,"Diabetic neuropathic pain (DNP) is a major contributor to chronic pain in adults, yet effective targeted therapies are still lacking, underscoring the need to elucidate its underlying mechanisms. Microglial proliferation and activation are key drivers of central sensitization and pain hypersensitivity. In a type 2 diabetes mouse model, protein arginine methyltransferase 6 (PRMT6) was markedly upre",https://pubmed.ncbi.nlm.nih.gov/42215980/,PubMed
miR-192-5p targets USP1 to regulate osteogenic differentiation and diagnose the occurrence of osteoporotic fracture.,"Chen Shurong, Ruan Yuan, Lu Shenyi",BMC musculoskeletal disorders,2026-05-30,"Osteoporosis (OP) in the elderly reduces bone strength, significantly increasing the risk of osteoporotic fracture (OPF). Early screening is essential to alleviate this widespread health problem, and miR-192-5p has recently been identified as a potential candidate. To elucidate the diagnostic role of miR-192-5p in OPF patients and explore its underlying molecular mechanisms. miR-192-5p expression ",https://pubmed.ncbi.nlm.nih.gov/42215962/,PubMed
Long non-coding RNA SNHG17 contributes to proliferation and migration of retinal vascular endothelial cell in diabetic retinopathy through miR-34a-5p/CDK6 axis.,"Wei Lichun, Song Jing, Han Shasha",BMC ophthalmology,2026-05-30,"Long non-coding RNAs (lncRNAs) emerge as crucial regulators in diabetic retinopathy (DR). This study examined the expression profile of lncRNA SNHG17 in DR patients, and the underlying mechanism was probed in human retinal microvascular endothelial cells (hRMECs). 120 healthy controls (HC), 100 patients with T2DM, and 253 patients with DR were enrolled. hRMECs were treated with high glucose (HG) t",https://pubmed.ncbi.nlm.nih.gov/42215943/,PubMed
A deep intronic IFT172 variant causing pseudoexon inclusion identified by whole-genome sequencing in nephronophthisis.,"Sy Perry Martel, Baba Minato, Fujiwara Kaori",CEN case reports,2026-05-30,"Nephronophthisis is an autosomal recessive ciliopathy and a major genetic cause of end-stage kidney disease in children and young adults. Although next-generation sequencing panels have improved diagnostic yield, some patients remain genetically unresolved, partly due to deep intronic variants that disrupt pre-mRNA splicing and are not captured by exon-focused approaches. We report a 13-year-old b",https://pubmed.ncbi.nlm.nih.gov/42215835/,PubMed
"Integrative multi-omics, machine learning, and experimental validation reveal that TPM1 suppresses M2 macrophage polarization and enhances chemosensitivity in acute myeloid leukemia.","Li Yue, Wei Baosheng, Hu Liuping",Cell biology and toxicology,2026-05-30,"Acute myeloid leukemia (AML) remains a therapeutic challenge due to chemoresistance and immunosuppression. This study aimed to discover novel regulatory mechanisms in AML pathogenesis. Integrative transcriptomic (GSE30029) and proteomic (PXD008378) analyses with machine learning (LASSO, SVM-RFE, random forest) were performed to identify core AML regulators. Functional validation was conducted in A",https://pubmed.ncbi.nlm.nih.gov/42215832/,PubMed
