title,authors,journal,date,abstract,link,source
Differential expression of NEK7-NLRP3 inflammasome-related genes in systemic sclerosis dermal fibroblasts: a subtype-specific analysis.,"Yuce Inel Tuba, Karabay Ufkay, Yuksel Egrilmez Mehtap",Connective tissue research,2026-09-13,"This study investigated the expression of NEK7-NLRP3 inflammasome-related genes in dermal fibroblasts from patients with systemic sclerosis (SSc), focusing on limited (lSSc) and diffuse cutaneous (dSSc) subtypes and their association with skin fibrosis. Dermal fibroblasts were obtained from patients with SSc and age-matched healthy controls. Messenger RNA expression of NEK7, NLRP3, ASC, caspase-1,",https://pubmed.ncbi.nlm.nih.gov/42732454/,PubMed
"cRGD-Targeted Nanoparticles Co-Loaded with Ag, Quercetin and PD-L1 siRNA with Combined Antibacterial and Immunotherapeutic Functions Against ","Zhang Jing, Kong Xiaoqiang, Wu Xiangping",International journal of nanomedicine,2026-09-13,"Triple-negative breast cancer (TNBC) is an aggressive malignancy with poor prognosis, and  The morphology, particle size, surface metal elements, drug content and QUE entrapment efficiency of Ag@GQDs/QUE-siP-c-L were obtained using particle size analysis, SEM, inductively coupled plasma-optical emission spectrometry (ICP-OES) and HPLC. We further detected cellular uptake, in vitro drug release, cy",https://pubmed.ncbi.nlm.nih.gov/42732404/,PubMed
A Case Report of a Novel Myelin Protein Zero (,"Xia Lu, Cai Liyan, Chen Xin",Case reports in genetics,2026-09-13,"Charcot-Marie-Tooth (CMT) disease is the collective term for the most common inherited peripheral neuropathies, affecting both motor and sensory nerves. A typical CMT patient presents with slowly progressive distal muscle weakness and atrophy that primarily involves the small foot muscles, peroneal muscles, and, often later, the muscles of the hands and forearms. Foot deformities, most commonly pe",https://pubmed.ncbi.nlm.nih.gov/42732363/,PubMed
PCBP2 facilitates miR-93-5p-mediated repression of ,"Kim Jemin, Kim Soyoung, Yoon Minhyuk",Molecular therapy. Nucleic acids,2026-09-13,"Growth differentiation factor 11 (GDF11), a member of the transforming growth factor-β superfamily, functions in skeletal muscle and neuronal regeneration and has been implicated in tumor suppression. In hepatocellular carcinoma (HCC), ",https://pubmed.ncbi.nlm.nih.gov/42732236/,PubMed
"Biochemical, molecular cytogenetic and correlation analyses of Bacillus thuringiensis sublethal concentration toxicity on Spodoptera frugiperda larval Hemolymph.","Malak Marian, Shonouda Mourad",Journal of invertebrate pathology,2026-09-13,"Bacillus thuringiensis is considered one of the most environmentally safe tools for controlling various insect pests, including the fall armyworm, Spodoptera frugiperda (J.E. Smith). This pest remains one of the most serious threats to global food security. Although Bacillus thuringiensis var. kurstaki (Btk) is an essential long-term pest control agent, most research has examined its lethal effect",https://pubmed.ncbi.nlm.nih.gov/42731802/,PubMed
Cartap hydrochloride induces dose-dependent oxidative stress and HSP70 overexpression in testicular tissue of Wistar rats: protective effect of α-tocopherol.,"Thakur Sugam, Yadav Rajkumar Singh, Akash Raut","Reproductive toxicology (Elmsford, N.Y.)",2026-09-13,"Cartap hydrochloride is a widely used nereistoxin-derived insecticide; however, the mechanistic basis of its effects on the male reproductive system remains poorly characterised. We have previously reported that subacute oral exposure to cartap hydrochloride reduces sperm count, sperm viability and sperm membrane integrity, and lowers plasma testosterone concentrations in adult male Wistar rats, w",https://pubmed.ncbi.nlm.nih.gov/42731709/,PubMed
Repeated topical exposure to benzo[a]pyrene and systemic immune effects in rats: analysis of splenic responses and macrophage function.,"Malešević Anastasija, Popović Dušanka, Kulaš Jelena",Toxicology letters,2026-09-13,"Environmental exposure to benzo[a]pyrene (BaP), a widespread polycyclic aromatic hydrocarbon (PAH) air pollutant, is associated with systemic immunotoxicity. However, the contribution of dermal exposure to systemic immune effects remains insufficiently characterized, despite the skin being a major route of exposure. This study evaluated systemic immune alterations following 10-day epicutaneous BaP",https://pubmed.ncbi.nlm.nih.gov/42731687/,PubMed
Wood creosote pretreatment of anisakid larvae attenuates extract-induced epithelial dysfunction in vitro.,"Pereira Caroline Donzeli, Chen Ming, Miura Takanori",Experimental parasitology,2026-09-13,"Anisakiasis and parasite-associated hypersensitivity remain important food-safety concerns where raw marine fish is consumed. Although wood creosote (WC) has been studied mainly for effects on anisakid larval motility, its influence on host-relevant epithelial responses to larva-derived products is unknown. We examined whether WC pretreatment of thawed anisakid third-stage larvae alters the biolog",https://pubmed.ncbi.nlm.nih.gov/42731609/,PubMed
HSPA1A promotes immune-evasive colorectal liver metastasis through post-transcriptional stabilization of APP mRNA.,"Wan Ying, Cao Zhifei, Shen Shanshan",International immunopharmacology,2026-09-13,"Colorectal cancer (CRC) liver metastasis remains a major clinical challenge, particularly in microsatellite-stable tumors that respond poorly to immune checkpoint blockade. Whether tumor cell-intrinsic stress programs actively promote immune evasion during hepatic colonization remains incompletely understood. Here, we integrated single-cell RNA sequencing analysis of paired primary CRC and liver m",https://pubmed.ncbi.nlm.nih.gov/42731467/,PubMed
Curcumin inhibits atherosclerotic plaque formation by regulating PLCG2 ubiquitination in vascular smooth muscle cells.,"Xie Lin, Zeng Xuan, Wu Yunxiang",International immunopharmacology,2026-09-13,"Atherosclerosis (AS) is a chronic inflammatory disease in which vascular smooth muscle cell (VSMC) pyroptosis and foam cell formation play critical roles. Curcumin has anti-atherosclerotic effects, but its molecular mechanism remains unclear. In this study, we investigated whether and how curcumin regulates VSMC pyroptosis and foam cell formation via Phospholipase C gamma 2 (PLCG2) in AS. An ApoE",https://pubmed.ncbi.nlm.nih.gov/42731465/,PubMed
Adiponectin in cigarette smoke-induced epithelial-mesenchymal transition.,"Panico Francesca, Spaziano Giuseppe, Nigro Ersilia",The Journal of pharmacology and experimental therapeutics,2026-09-13,"Cigarette smoke (CS) contributes to a wide range of chronic respiratory diseases by inducing epithelial-mesenchymal transition (EMT), which drives tissue remodeling, fibrosis, and tumor progression. In this scenario, adiponectin (Acrp30) has emerged as a potential EMT-negative regulator, inhibiting migration and invasion in non-small cell lung cancer cell lines. This study aimed to investigate abi",https://pubmed.ncbi.nlm.nih.gov/42731395/,PubMed
Epigenetic reduction OF H3K9me3 and H3K27me3 by RK-701 and GSK 126 improves the developmental competence of bovine SCNT embryos.,"Onosetale Deborah, Haider Zaheer, Perera Chalani Dilshani",Theriogenology,2026-09-13,"Somatic cell nuclear transfer (SCNT) failure has largely been attributed to incomplete epigenetic reprogramming, particularly the dysregulation of repressive histone modifications such as H3K9me3 and H3K27me3. Reducing these repressive marks has been shown to improve reprogramming efficiency in SCNT embryos. Although histone demethylase mRNA injection has been used for this purpose, it is labor-in",https://pubmed.ncbi.nlm.nih.gov/42731285/,PubMed
Establishment of a cBSA-mediated miRNA delivery system in Camellia sinensis and functional validation of the Cs-miR163/CsSK1 module in cold stress response.,"Tang Xin, Zhao Yichen",Plant physiology and biochemistry : PPB,2026-09-13,"Cold stress severely limits tea (Camellia sinensis) yield and quality. MicroRNAs (miRNAs) are key post-transcriptional regulators of plant cold responses; however, in vivo functional validation in tea plants is hindered by the lack of efficient genetic transformation and nucleic acid delivery systems. In this study, a cationized bovine serum albumin (cBSA)-mediated miRNA delivery system was establ",https://pubmed.ncbi.nlm.nih.gov/42731281/,PubMed
In-depth examination of the zinc-mitigation of the molecular effects of heat stress-induced intestinal damage in broilers.,"Hu Yangyang, Hu Yun, Lin Xi",Poultry science,2026-09-13,Three experiments were conducted to elucidate the protective mechanisms of zinc (Zn) as ZnSO,https://pubmed.ncbi.nlm.nih.gov/42731220/,PubMed
Cantharidin analogue NCTD-01 inhibits AOM/DSS-induced orthotopic colorectal carcinogenesis in mice by suppressing inflammation-driven tumorigenesis.,"Wang Yinyue, Zhang Ruyi, Xu Yangjiao",Bioorganic chemistry,2026-09-13,"Although cantharidin (CTD) exhibits significant clinical efficacy against various cancers, its clinical utility is severely hampered by profound systemic toxicity. Thus, structural modification of CTD to obtain analogues with potent anticancer activity and lower toxicity is essential for advancing CTD-based therapeutics. Building on our previous synthesis of a series of C-5 alkynyl-substituted CTD",https://pubmed.ncbi.nlm.nih.gov/42731188/,PubMed
Eukaryotic AUG initiation contexts consist of a broad range of nucleotide patterns associated with distinct biological functions.,"Tidu Antonin, da Costa Paulo J, Despons Laurence",Cell reports,2026-09-13,"In eukaryotes, translation initiation is extensively modulated by cis-regulatory sequences located on the mRNA along with trans-acting factors which influence the lifetime of the codon-anticodon interaction in the P site of the scanning 43S complex and eventually control ribosome assembly. Here, we analyzed sequences around AUG start codons to account for mutually dependent or mutually exclusive n",https://pubmed.ncbi.nlm.nih.gov/42731030/,PubMed
Spatially varying mRNA decay contributes to sharpening the even-skipped expression pattern in the Drosophila embryo.,"Brase Logan, Pizzey Alastair, Love Jennifer C",Cell reports,2026-09-13,"The regulation of mRNA decay is important for numerous cellular and developmental processes. Here, we use the even-skipped (eve) patterning gene in the early Drosophila embryo to investigate whether regulated mRNA decay contributes to shaping the mature striped expression pattern. Using mathematical models to analyze live and fixed imaging data, we show that for eve stripes 2 and 4, spatially regu",https://pubmed.ncbi.nlm.nih.gov/42731028/,PubMed
ELAVL3 Exacerbates Brain Injury and Cognitive Dysfunction in Mice After Cardiac Arrest by Increasing S100B mRNA Stability to Promote Microglia Activation.,"Ji XueQin, Xia Yan, Zhao Yuan",Journal of neuroimmune pharmacology : the official journal of the Society on NeuroImmune Pharmacology,2026-09-13,"Microglial activation-driven neuroinflammation exacerbates secondary brain injury following cerebral ischemia/reperfusion (I/R). The underlying molecular regulators are not fully elucidated. We investigated the role of the RNA-binding protein ELAVL3 and its target S100B in post-ischemic microglial activation and subsequent neuronal injury. In vitro, BV-2 microglia were subjected to oxygen-glucose ",https://pubmed.ncbi.nlm.nih.gov/42730972/,PubMed
